Type,Method,Bg_TD_RRGGBB,Bg_TD_L,Bg_TD_a,Bg_TD_b,Fg_L,Fg_a,Fg_b,CD_Fg_L,CD_Fg_a,CD_Fg_b,Blend_L,Blend_A,Blend_B,CompensatedBlend_L,CompensatedBlend_a,CompensatedBlend_b,BGLValue,FGLValue,NuetralValue,Region,Blend_Original_Distance,ComBlend_Original_Distance,Accuracy
BP,TD,0x213785,25.01743187,22.19335206,-48.55347934,71.63307746,4.370947562,28.30768686,64.34671089,-6.411621615,19.09801639,67.76268463,0.226859295,-5.95573145,68.44309393,-6.662358043,18.04745948,0,1,1,1,26.1424671,4.236377298,83.80%
BP,TD,0x505a3b,36.44233007,-10.57881012,18.05176604,67.02599156,13.82662598,-4.836257304,59.82996947,11.78115373,-25.3248446,67.40811665,6.002704147,-17.28207011,59.48455996,12.15976593,-23.37297366,0,1,0,6,12.47016502,2.018032483,83.82%
BP,TD,0x454d91,34.91640441,17.86807911,-40.21805392,85.73493502,-33.06184331,28.10775983,84.96325094,-49.32733413,18.99503346,89.10726906,-39.32065479,1.270819701,83.5641214,-50.72831715,16.29755256,0,1,1,2,20.77147734,3.346150044,83.89%
BP,TD,0x8c9f29,62.52076299,-22.90277981,57.6760033,71.61012441,18.5943455,13.830073,63.72944705,12.44534571,-2.446859754,83.69720065,-5.075594366,24.40813172,68.61744833,9.297181122,-0.656589134,1,1,1,1,37.77413258,6.083466584,83.90%
BP,TD,0x65463c,32.3644529,12.37174226,11.96866537,57.42039273,37.38914607,-47.193892,52.00638233,50.12353828,-78.84830609,58.76806945,40.02763717,-62.93841709,52.47872007,42.17766716,-74.01474108,0,1,1,5,12.34322553,1.979348361,83.96%
BP,TD,0x65463c,32.3644529,12.37174226,11.96866537,52.73894001,37.26352927,-47.34313534,46.19071294,50.58582987,-77.39571669,58.76806945,40.02763717,-62.93841709,52.47872007,42.17766716,-74.01474108,0,1,1,5,12.34322553,1.979348361,83.96%
BP,TD,0xb2acae,71.36300019,2.423145371,-0.144987064,81.10005732,0.082223057,14.23490189,77.35850694,-11.72089131,1.646617261,97.97257906,-6.284721177,1.013524557,79.24403719,-9.026995694,2.515611374,1,1,0,1,21.32821422,3.401095221,84.05%
BP,TD,0x213785,25.01743187,22.19335206,-48.55347934,52.52925739,47.43788678,-42.7127036,45.71626661,54.34867602,-69.76746798,55.85789373,52.24463282,-76.10707978,50.70020302,50.94658301,-71.68378932,0,1,1,5,6.09764732,0.971329327,84.07%
BP,TD,0x50345f,25.69346046,23.21158418,-22.45894269,71.48773021,32.98639086,32.71305959,61.80922107,30.00274719,21.37065719,65.61088781,33.3898753,9.200369195,61.30609593,27.96365291,21.31016075,0,1,1,1,13.19246818,2.101118802,84.07%
BP,TD,0xa44881,44.50576959,46.05711062,-14.41293117,85.76867479,9.384116176,-14.16457769,84.56611686,7.627459482,-26.61014335,91.39292223,22.99885184,-14.83978926,86.20164255,7.703650331,-23.79027146,1,1,0,5,20.52866801,3.260740226,84.12%
BP,TD,0x50345f,25.69346046,23.21158418,-22.45894269,62.2533795,-9.570487735,9.262571207,55.87188596,-17.09885104,-1.920582262,60.27375405,-6.622054001,-9.980975463,56.18611318,-17.51806723,0.228698739,0,1,0,2,13.93232419,2.212213774,84.12%
BP,TD,0x454d91,34.91640441,17.86807911,-40.21805392,62.23506469,13.99933223,-18.62230003,55.87188596,14.33190212,-42.14411015,63.54211794,19.10066887,-51.1604549,55.21283126,13.43419112,-40.45774032,0,1,1,5,12.76197742,2.020911016,84.16%
BP,TD,0x6c6667,43.97367616,2.583174166,0.287111223,71.63307746,4.370947562,28.30768686,64.34671089,-6.411621615,19.09801639,74.22173998,-3.876973411,14.60970839,65.98156873,-6.461371961,18.4515151,1,1,1,1,11.13936936,1.758749322,84.21%
BP,TD,0x65463c,32.3644529,12.37174226,11.96866537,85.78970709,-0.195443252,-9.365630335,84.56611686,-3.180266061,-26.61014335,88.1644989,-0.114125676,-20.40603638,84.96211667,-4.121609967,-25.92738504,0,1,0,4,7.800032911,1.228455578,84.25%
BP,TD,0x505a3b,36.44233007,-10.57881012,18.05176604,90.47125251,-10.14216626,71.79842395,87.65961775,-26.35087248,79.21573396,92.2472641,-27.80142084,71.35854559,87.20000471,-27.44108421,74.13892537,0,1,1,1,5.263785587,0.826802594,84.29%
BP,TD,0xa44881,44.50576959,46.05711062,-14.41293117,66.76460351,18.82470445,4.540942097,58.19333656,14.32174936,-13.81961987,69.72242051,35.02709762,-17.56025225,61.75857955,15.49515392,-13.59202286,1,1,0,6,23.99215609,3.760270766,84.33%
BP,TD,0x3b7e38,47.45622256,-38.23279275,33.25689312,85.73493502,-33.06184331,28.10775983,84.96325094,-49.32733413,18.99503346,92.70930744,-55.51653817,26.45663591,83.16537933,-49.19677819,18.2685824,1,1,1,2,12.40899469,1.943480979,84.34%
BP,TD,0x213785,25.01743187,22.19335206,-48.55347934,57.60025277,-0.73223996,-33.05041966,52.35335968,15.119167,-57.73832267,61.74136553,16.62587705,-65.96316287,57.02775545,11.79793166,-60.68984709,0,1,1,4,9.28343278,1.451366479,84.37%
BP,TD,0xb2acae,71.36300019,2.423145371,-0.144987064,76.29367989,23.58241474,-4.733290237,70.80882466,21.13729138,-26.89810734,93.72248499,15.05409839,-10.82330175,74.61173351,18.8465276,-26.38946899,1,1,1,6,28.64333154,4.468604635,84.40%
BP,TD,0x766d9b,48.78080436,13.78706746,-24.1840471,76.29367989,23.58241474,-4.733290237,70.80882466,21.13729138,-26.89810734,81.47082423,22.86008696,-31.94685478,72.37307955,20.9560031,-25.90976422,1,1,1,6,11.92208497,1.859188247,84.41%
BP,TD,0x766d9b,48.78080436,13.78706746,-24.1840471,76.29367989,23.58241474,-4.733290237,70.80882466,21.13729138,-26.89810734,81.47082423,22.86008696,-31.94685478,72.37307955,20.9560031,-25.90976422,1,1,1,6,11.92208497,1.859188247,84.41%
BP,TD,0xad7f71,57.78199945,16.21252666,14.78666371,90.56512508,4.491698947,-4.501430868,89.86862623,0.106488878,-17.4678858,100,0,0,91.44753127,0.132000111,-14.74563574,1,1,0,5,20.1936403,3.147099827,84.42%
BP,TD,0xc26623,53.23649988,32.76901856,53.92474708,85.76867479,9.384116176,-14.16457769,84.56611686,7.627459482,-26.61014335,94.49305806,19.91690799,-9.494727479,86.37927439,7.405457848,-23.48400968,1,1,0,5,23.29189058,3.620709419,84.46%
BP,TD,0x3b7e38,47.45622256,-38.23279275,33.25689312,52.8252098,18.19646988,-42.05586109,46.6911425,31.93831497,-69.15335391,67.11918033,1.456312043,-43.83554942,55.93729727,24.58842927,-67.95020659,1,1,1,4,37.08713364,5.760632127,84.47%
BP,TD,0x3b7e38,47.45622256,-38.23279275,33.25689312,52.8252098,18.19646988,-42.05586109,46.6911425,31.93831497,-69.15335391,67.11918033,1.456312043,-43.83554942,55.93729727,24.58842927,-67.95020659,1,1,1,4,37.08713364,5.760632127,84.47%
BP,TD,0x213785,25.01743187,22.19335206,-48.55347934,95.35027894,-23.8717533,52.16837501,96.22238137,-46.27299863,53.35059282,98.06796257,-40.37278621,28.97776644,97.64653773,-47.60501169,51.42554197,0,1,1,2,20.89833141,3.225077846,84.57%
BP,TD,0xd4aa00,71.72807924,2.00251253,79.47601408,85.77129657,-4.956157929,56.81521584,82.08487984,-20.79062247,60.184771,100,-7.184554623,75.81839245,86.8424099,-20.24863757,54.18200352,1,1,1,1,31.90989594,4.920591782,84.58%
BP,TD,0x65463c,32.3644529,12.37174226,11.96866537,62.1627299,23.49473583,4.326854977,53.17312799,18.09653476,-12.47181055,60.29560947,19.8470571,-6.846624682,52.94158951,16.70466788,-12.27954637,0,1,1,6,9.243202205,1.424032651,84.59%
BP,TD,0x9c2a32,35.4962522,49.21203717,25.34967429,76.39659677,-9.978915329,37.94753109,72.00065399,-26.75060235,35.89623654,77.52469633,-3.612728343,39.39651034,75.02875752,-25.71085653,37.74855171,0,1,1,1,24.04429608,3.69885845,84.62%
BP,TD,0x454d91,34.91640441,17.86807911,-40.21805392,43.51576933,9.472470045,-14.05060688,35.29160886,5.629877355,-29.09525998,51.0382898,17.9953714,-44.39185917,40.6732603,11.64102561,-33.15038268,0,0,0,5,19.38034895,2.972451429,84.66%
BP,TD,0x3b7e38,47.45622256,-38.23279275,33.25689312,81.02337149,-19.03973912,0.086425744,79.36846404,-24.94704207,-17.55770424,87.93970193,-34.72676195,-7.119835661,79.13908798,-26.06249074,-19.84507832,1,1,0,3,16.67507543,2.555175002,84.68%
BP,TD,0x566789,43.6537329,2.214103317,-21.2084622,90.57602382,13.93498606,0.088315409,88.36179672,9.746788411,-20.06586772,94.49163749,9.351231061,-9.497176742,88.61675132,7.945662202,-19.62629082,1,1,0,6,12.22410089,1.871439371,84.69%
BP,TD,0x766d9b,48.78080436,13.78706746,-24.1840471,52.73894001,37.26352927,-47.34313534,46.19071294,50.58582987,-77.39571669,67.23699828,36.89124195,-56.487934,54.32459079,42.98294489,-74.24839207,1,1,1,5,23.24200231,3.549905601,84.73%
BP,TD,0x766d9b,48.78080436,13.78706746,-24.1840471,52.73894001,37.26352927,-47.34313534,46.19071294,50.58582987,-77.39571669,67.23699828,36.89124195,-56.487934,54.32459079,42.98294489,-74.24839207,1,1,1,5,23.24200231,3.549905601,84.73%
BP,TD,0x5aa294,62.22900845,-26.47398035,0.064705899,90.49999106,-43.13179771,9.195530382,92.19173103,-49.55077716,-6.739563177,100,-32.15291374,0,95.24555694,-49.49929751,-7.124133271,1,1,1,3,20.22563788,3.078375704,84.78%
BP,TD,0x766d9b,48.78080436,13.78706746,-24.1840471,71.43441139,33.24523534,-0.421795445,63.70488468,33.27489492,-21.18169937,75.98119954,32.0112499,-28.02048261,64.23910479,35.34482044,-21.13316779,1,1,1,6,14.1093466,2.138302621,84.84%
BP,TD,0x3b7e38,47.45622256,-38.23279275,33.25689312,85.67232967,-28.96704715,-19.27855004,86.41235681,-19.63983431,-23.42697102,93.96277687,-29.0703145,-10.40900539,87.73219838,-20.1239185,-21.15138211,1,1,1,4,17.75979248,2.674812921,84.94%
BP,TD,0x3b7e38,47.45622256,-38.23279275,33.25689312,85.67232967,-28.96704715,-19.27855004,86.41235681,-19.63983431,-23.42697102,93.96277687,-29.0703145,-10.40900539,87.73219838,-20.1239185,-21.15138211,1,1,1,4,17.75979248,2.674812921,84.94%
BP,TD,0x3b7e38,47.45622256,-38.23279275,33.25689312,85.67232967,-28.96704715,-19.27855004,86.41235681,-19.63983431,-23.42697102,93.96277687,-29.0703145,-10.40900539,87.73219838,-20.1239185,-21.15138211,1,1,1,4,17.75979248,2.674812921,84.94%
BP,TD,0x65463c,32.3644529,12.37174226,11.96866537,62.04281954,4.386359679,37.10493222,52.59195196,-7.482898234,30.94675174,60.17475144,0.124688337,25.88783927,52.40652413,-6.742311452,27.14480624,0,1,1,1,9.697080287,1.459519556,84.95%
BP,TD,0x6c6667,43.97367616,2.583174166,0.287111223,90.52655898,14.12713682,-14.11098996,90.01002255,14.29996209,-17.22409905,96.05688276,13.56576555,-6.798478007,89.1394417,13.76346119,-18.72510053,1,1,0,5,12.07464853,1.816246038,84.96%
BP,TD,0x566789,43.6537329,2.214103317,-21.2084622,81.03798325,19.12640476,-23.78716179,79.3427143,22.06373727,-35.61600983,86.56590994,19.94912032,-23.16222424,79.55972101,24.19801023,-35.24186032,1,1,1,5,14.55138947,2.177659486,85.03%
BP,TD,0x65463c,32.3644529,12.37174226,11.96866537,80.98317113,-38.056484,47.42329092,79.09883328,-59.24335761,45.95764073,83.15362031,-47.93781192,39.36311574,80.30473369,-56.54872359,39.47034695,0,1,1,2,10.3773976,1.549938726,85.06%
BP,TD,0x65463c,32.3644529,12.37174226,11.96866537,47.93747295,32.18424203,18.30622615,35.42967577,28.42553767,1.388757021,50.83054182,24.21612572,7.428930314,39.75303819,23.49126714,2.954980912,0,0,1,1,11.13150237,1.661059395,85.08%
BP,TD,0x50345f,25.69346046,23.21158418,-22.45894269,43.34311491,27.8705286,-5.005698565,33.77374895,24.30570616,-21.52897701,44.82699233,28.38640894,-27.42225446,37.96479321,22.33366784,-20.19853045,0,0,1,6,10.98986001,1.631562127,85.15%
BP,TD,0x9c2a32,35.4962522,49.21203717,25.34967429,71.59783839,23.37267836,-42.58215918,68.96802156,36.35706598,-53.50341111,74.85575444,48.40329209,-43.35214751,70.09800578,37.42271377,-51.55516245,0,1,1,5,16.81740511,2.49161441,85.18%
BP,TD,0x9c2a32,35.4962522,49.21203717,25.34967429,71.59783839,23.37267836,-42.58215918,68.96802156,36.35706598,-53.50341111,74.85575444,48.40329209,-43.35214751,70.09800578,37.42271377,-51.55516245,0,1,1,5,16.81740511,2.49161441,85.18%
BP,TD,0x505a3b,36.44233007,-10.57881012,18.05176604,57.52594545,-18.95175306,23.33331848,49.98966425,-27.77799197,14.90231415,64.19328464,-30.23672589,20.76575989,57.18244137,-32.7278085,15.99905528,0,1,1,2,9.603386072,1.422467216,85.19%
BP,TD,0x213785,25.01743187,22.19335206,-48.55347934,80.90956241,-42.82638045,47.19177386,78.91148853,-64.77105596,45.4064317,82.43575372,-50.93248132,14.77148301,82.35514279,-58.0780907,36.95419489,0,1,1,2,26.14048032,3.867149691,85.21%
BP,TD,0x213785,25.01743187,22.19335206,-48.55347934,80.90956241,-42.82638045,47.19177386,78.91148853,-64.77105596,45.4064317,82.43575372,-50.93248132,14.77148301,82.35514279,-58.0780907,36.95419489,0,1,1,2,26.14048032,3.867149691,85.21%
BP,TD,0x213785,25.01743187,22.19335206,-48.55347934,80.90956241,-42.82638045,47.19177386,78.91148853,-64.77105596,45.4064317,82.43575372,-50.93248132,14.77148301,82.35514279,-58.0780907,36.95419489,0,1,1,2,26.14048032,3.867149691,85.21%
BP,TD,0x505a3b,36.44233007,-10.57881012,18.05176604,57.19786801,56.69749212,-57.23255516,52.25857147,73.3563631,-82.31280781,60.73305817,51.38339117,-67.70162385,53.28169464,67.00726705,-80.54880234,0,1,1,5,24.01592506,3.55216169,85.21%
BP,TD,0x505a3b,36.44233007,-10.57881012,18.05176604,57.19786801,56.69749212,-57.23255516,52.25857147,73.3563631,-82.31280781,60.73305817,51.38339117,-67.70162385,53.28169464,67.00726705,-80.54880234,0,1,1,5,24.01592506,3.55216169,85.21%
BP,TD,0xd4aa00,71.72807924,2.00251253,79.47601408,81.09846155,-0.806648934,72.49157622,75.96479737,-14.28733771,74.08267045,97.09374307,-8.194607195,94.49367208,79.35161704,-11.64004403,71.88029045,1,1,1,1,31.90187809,4.716097969,85.22%
BP,TD,0x213785,25.01743187,22.19335206,-48.55347934,38.25496125,26.246023,-61.87627873,33.00590771,55.20031743,-88.5898896,45.29140363,46.24760606,-87.3089028,38.96070281,46.09120098,-81.51226058,0,0,1,4,8.352890837,1.233727761,85.23%
BP,TD,0xa44881,44.50576959,46.05711062,-14.41293117,76.29367989,23.58241474,-4.733290237,70.80882466,21.13729138,-26.89810734,79.6713297,36.87482279,-27.95604897,72.2359231,22.17358585,-28.90447918,1,1,1,6,18.09235007,2.671337513,85.23%
BP,TD,0x3b7e38,47.45622256,-38.23279275,33.25689312,90.56512508,4.491698947,-4.501430868,89.86862623,0.106488878,-17.4678858,96.9794991,-10.5887333,-5.207760174,90.78902907,1.974086131,-15.88098437,1,1,0,5,17.75564617,2.617884075,85.26%
BP,TD,0x3b7e38,47.45622256,-38.23279275,33.25689312,62.11989639,28.20187195,-32.94980735,55.8315736,35.90891972,-61.5285236,69.5513607,9.86700065,-42.06177957,60.51150281,35.62372315,-63.77584741,1,1,1,5,35.28977515,5.199378689,85.27%
BP,TD,0x4b4448,28.94227574,3.851045134,-1.210267161,47.93747295,32.18424203,18.30622615,35.42967577,28.42553767,1.388757021,49.11861377,20.76915183,1.055489085,42.14741766,23.84796897,2.692947493,0,0,1,1,8.883248125,1.302568584,85.34%
BP,TD,0xac4759,44.21220949,44.46617137,11.06202252,90.4511686,0.353642137,13.86472019,88.72834894,-11.54463698,-1.733722305,94.98193425,5.378873687,1.372582805,86.94070304,-11.60912273,0.254135366,1,1,0,1,18.30742128,2.674212854,85.39%
BP,TD,0x566789,43.6537329,2.214103317,-21.2084622,62.21696818,-4.803876701,-14.09842501,56.69343544,-3.976954411,-32.45322284,68.17510532,-1.815999455,-34.92956131,58.04179553,-4.73106236,-31.65001606,1,1,0,4,11.94281046,1.741233716,85.42%
BP,TD,0x566789,43.6537329,2.214103317,-21.2084622,90.43670513,9.563931697,9.120970812,87.98543415,1.951055253,-10.11517696,94.15606744,2.389053873,-10.0757458,88.87756519,1.939430033,-10.24301437,1,1,0,1,6.186284245,0.901318669,85.43%
BP,TD,0xac4759,44.21220949,44.46617137,11.06202252,71.59414728,18.57066964,0.040056531,64.3023583,14.43153782,-19.3147131,74.2923508,32.46873355,-12.12491735,65.00268042,17.41982155,-20.13754787,1,1,0,6,21.83651856,3.177632421,85.45%
BP,TD,0x50345f,25.69346046,23.21158418,-22.45894269,57.36277164,37.65699238,8.748949067,46.86277332,34.24099704,-8.798202315,52.46268962,37.47755028,-16.7498134,46.84082168,33.05158782,-7.899126859,0,1,1,6,10.24999796,1.491144811,85.45%
BP,TD,0x65463c,32.3644529,12.37174226,11.96866537,81.00231959,-4.58058247,-4.735016254,78.30988384,-10.53668045,-26.38319516,82.37217167,-6.359010808,-22.71960685,78.25883329,-10.20792708,-25.44234616,0,1,0,4,6.883094172,0.997938762,85.50%
BP,TD,0x213785,25.01743187,22.19335206,-48.55347934,76.28417644,28.01379501,28.17312137,68.76937084,22.80076207,13.82817336,71.85671458,26.19486341,-7.445852376,65.80399201,21.9162077,13.21935996,0,1,1,1,21.763175,3.153817026,85.51%
BP,TD,0x505a3b,36.44233007,-10.57881012,18.05176604,66.88179388,-4.32985937,9.075791568,60.53815722,-12.77503573,-4.235525405,67.99481102,-14.72676118,2.125525457,59.46629278,-12.28181886,-5.062957908,0,1,0,2,9.993692318,1.441110963,85.58%
BP,TD,0x9c2a32,35.4962522,49.21203717,25.34967429,71.61475063,18.4415479,32.91773618,62.68030804,11.98902593,21.83277661,69.43667569,30.13386888,27.25978893,63.18461734,10.81598088,19.23697902,0,1,1,1,20.10811509,2.892840763,85.61%
BP,TD,0x9c2a32,35.4962522,49.21203717,25.34967429,57.37565479,32.82404726,13.77901027,45.73674994,29.87633364,-5.866777951,55.91103524,48.0101739,5.297666219,48.83929874,30.84623955,-4.905836853,0,1,1,6,23.6007851,3.389680566,85.64%
BP,TD,0x454d91,34.91640441,17.86807911,-40.21805392,62.04659918,42.20900146,-18.98552352,54.02169907,46.31596412,-43.3021145,62.48370828,40.39557105,-51.95392093,53.35929197,39.38289874,-43.59373257,0,1,1,6,11.90528356,1.709520052,85.64%
BP,TD,0x566789,43.6537329,2.214103317,-21.2084622,71.61611151,13.94786245,4.725523605,64.1406617,7.533818204,-13.46441151,73.91709699,6.972820352,-20.36993439,64.81147731,8.94346369,-14.17708592,1,1,0,6,11.98247269,1.716099878,85.68%
BP,TD,0x50345f,25.69346046,23.21158418,-22.45894269,71.45672123,37.09091312,37.58947676,61.96788457,34.9137034,26.54232592,65.84457494,32.41215369,13.42355096,60.837483,27.75167956,28.32130332,0,1,1,1,14.6126611,2.092559183,85.68%
BP,TD,0x65463c,32.3644529,12.37174226,11.96866537,47.98600244,37.57490036,-14.23466427,38.17243207,37.69333857,-31.44697556,52.05447343,35.61279143,-25.02625929,43.65779405,38.05404273,-33.33666575,0,0,1,6,13.9981655,2.004275185,85.68%
BP,TD,0x6c6667,43.97367616,2.583174166,0.287111223,76.24945091,-18.96001997,28.36707999,72.3619746,-35.74721463,22.11123888,80.74990874,-27.93322733,17.84766512,72.78641569,-37.09071296,23.14374825,1,1,1,2,12.23085843,1.746772341,85.72%
BP,TD,0x5aa294,62.22900845,-26.47398035,0.064705899,90.56512508,4.491698947,-4.501430868,89.86862623,0.106488878,-17.4678858,100,0,0,87.84865261,0.571734435,-15.46646546,1,1,0,5,20.1936403,2.881393797,85.73%
BP,TD,0x213785,25.01743187,22.19335206,-48.55347934,43.76006164,-8.877777249,-32.48206011,37.95883722,12.7006933,-51.09232691,47.52219583,15.8721241,-60.33257666,40.22331668,8.016128236,-46.83148144,0,0,1,4,15.56224759,2.21722383,85.75%
BP,TD,0x5aa294,62.22900845,-26.47398035,0.064705899,85.71092716,-9.361447722,9.200716803,83.75707221,-22.84219227,-6.581366321,97.74112806,-30.02041017,-3.894606799,81.58539183,-22.44777604,-6.055265344,1,1,0,2,15.94676478,2.2690399,85.77%
BP,TD,0x213785,25.01743187,22.19335206,-48.55347934,85.81540813,-28.69978741,28.31776793,84.34182807,-46.79607301,19.81533165,86.57635025,-39.52437377,2.596871415,86.27879343,-46.99057816,21.65287175,0,1,1,2,18.82408224,2.676979771,85.78%
BP,TD,0x4b4448,28.94227574,3.851045134,-1.210267161,57.60025277,-0.73223996,-33.05041966,52.35335968,15.119167,-57.73832267,62.92375636,11.07593658,-55.14625742,58.58405774,11.60682928,-59.27112069,0,1,1,4,6.808048735,0.965439476,85.82%
BP,TD,0xb2acae,71.36300019,2.423145371,-0.144987064,81.09848349,4.730353887,0.116687339,77.49263007,-1.390216733,-21.37424842,98.06263065,0.499373064,-3.340291977,78.93041668,1.587085367,-19.35015614,1,1,0,6,27.42114255,3.876661925,85.86%
BP,TD,0x9c2a32,35.4962522,49.21203717,25.34967429,55.7717711,88.77012816,-54.44105582,51.85416659,90.20744197,-80.62751392,60.57268165,93.4981335,-67.75098791,53.80763102,90.70053668,-79.64201549,0,1,1,6,15.89484437,2.242849265,85.89%
BP,TD,0x9c2a32,35.4962522,49.21203717,25.34967429,55.7717711,88.77012816,-54.44105582,51.85416659,90.20744197,-80.62751392,60.57268165,93.4981335,-67.75098791,53.80763102,90.70053668,-79.64201549,0,1,1,6,15.89484437,2.242849265,85.89%
BP,TD,0x9c2a32,35.4962522,49.21203717,25.34967429,61.68042912,52.03750842,17.80383584,51.23836504,52.33275841,0.871035549,60.70113477,59.58123008,9.012200763,53.13928212,45.11834274,-0.549543962,0,1,1,6,17.58918897,2.480486014,85.90%
BP,TD,0xcc891a,62.79081426,17.1984926,64.87891672,71.45672123,37.09091312,37.58947676,61.96788457,34.9137034,26.54232592,82.81582866,29.11334974,53.42314692,66.66991964,28.07495347,27.67278408,1,1,1,1,33.51652656,4.716690636,85.93%
BP,TD,0x3b7e38,47.45622256,-38.23279275,33.25689312,76.44026805,-9.410566701,0.021055824,73.08899435,-16.23535563,-17.51306502,82.73761638,-28.177689,-5.763780898,73.7268537,-18.16542219,-19.32052342,1,1,0,3,19.33289711,2.720096938,85.93%
BP,TD,0x566789,43.6537329,2.214103317,-21.2084622,62.2533795,-9.570487735,9.262571207,55.87188596,-17.09885104,-1.920582262,67.56487814,-11.16780635,-13.35605939,57.49200726,-18.84293146,-2.488363532,1,1,0,2,17.39751403,2.447240302,85.93%
BP,TD,0x213785,25.01743187,22.19335206,-48.55347934,71.61012441,18.5943455,13.830073,63.72944705,12.44534571,-2.446859754,67.19525702,17.11888524,-20.86474042,62.08847444,10.44261905,-3.223439272,0,1,1,1,19.31507542,2.703105795,86.01%
BP,TD,0x4b4448,28.94227574,3.851045134,-1.210267161,43.35927965,31.52916084,-56.18940101,37.83345524,54.03070255,-84.15193615,50.6234479,37.86305693,-71.17087454,42.89187455,46.08113197,-78.66224062,0,0,1,5,13.15544203,1.84060998,86.01%
BP,TD,0x4b4448,28.94227574,3.851045134,-1.210267161,43.35927965,31.52916084,-56.18940101,37.83345524,54.03070255,-84.15193615,50.6234479,37.86305693,-71.17087454,42.89187455,46.08113197,-78.66224062,0,0,1,5,13.15544203,1.84060998,86.01%
BP,TD,0x50345f,25.69346046,23.21158418,-22.45894269,62.28305345,4.490529601,-4.647144557,55.48707666,-3.168237304,-21.11253151,59.9323794,5.082307683,-25.79306967,55.64284821,-3.706164511,-19.75927051,0,1,0,5,10.47566926,1.464563347,86.02%
BP,TD,0x65463c,32.3644529,12.37174226,11.96866537,52.53676494,42.44951406,-42.7661974,45.93405851,52.48888691,-70.59889394,58.35628768,46.1749773,-63.66501994,51.9757435,51.01258508,-74.03181612,0,1,1,5,12.82743178,1.790647303,86.04%
BP,TD,0x454d91,34.91640441,17.86807911,-40.21805392,80.95898432,-52.58542105,32.99056787,80.59402187,-64.19705785,26.3428155,85.09663406,-50.81889617,4.998372279,81.64848659,-61.40354926,28.23496763,0,1,1,3,25.58972417,3.53494353,86.19%
BP,TD,0x454d91,34.91640441,17.86807911,-40.21805392,76.44026805,-9.410566701,0.021055824,73.08899435,-16.23535563,-17.51306502,78.31963245,-8.41117288,-29.64897394,73.21119566,-18.34274792,-17.70756109,0,1,0,3,15.3576592,2.11987362,86.20%
BP,TD,0x50345f,25.69346046,23.21158418,-22.45894269,57.47302109,9.788697592,-19.05173738,50.69890357,11.60749009,-39.6166713,55.73902001,18.24334431,-41.84652769,51.72774164,11.51188626,-40.20283448,0,1,0,5,8.626099612,1.187954186,86.23%
BP,TD,0xc26623,53.23649988,32.76901856,53.92474708,71.48054432,28.4383461,-9.917338602,65.50267986,29.40664794,-33.06637392,79.58440485,38.63424004,-11.83498246,67.05386069,32.24517867,-31.20944074,1,1,1,6,27.09640969,3.729828347,86.23%
BP,TD,0x4b4448,28.94227574,3.851045134,-1.210267161,47.77885175,42.22933561,3.891559615,36.20477323,39.35823155,-12.59311905,49.62388559,29.21229141,-12.52780101,42.25493712,34.99044683,-13.86966127,0,0,1,6,9.841948313,1.346497223,86.32%
BP,TD,0x3b7e38,47.45622256,-38.23279275,33.25689312,76.21144463,-37.94435625,14.0727567,74.42581898,-45.69530749,2.786634255,83.83021558,-52.89165906,12.96410998,75.14546833,-44.56001477,1.126450723,1,1,1,3,15.61445367,2.136116595,86.32%
BP,TD,0x566789,43.6537329,2.214103317,-21.2084622,52.82768729,4.390098714,-18.61868332,45.18580701,4.966548418,-38.5140296,63.96203849,6.276552223,-39.72738355,49.88195514,8.244256314,-38.20976207,1,1,0,4,13.13344345,1.791984198,86.36%
BP,TD,0x3b7e38,47.45622256,-38.23279275,33.25689312,62.13852086,14.18858951,14.03239722,52.34222176,6.132725412,-2.434884295,67.14176707,-15.75513875,13.66190984,56.41669365,5.200447504,-1.940599429,1,1,0,1,30.93884162,4.208893062,86.40%
BP,TD,0x3b7e38,47.45622256,-38.23279275,33.25689312,62.13852086,14.18858951,14.03239722,52.34222176,6.132725412,-2.434884295,67.14176707,-15.75513875,13.66190984,56.41669365,5.200447504,-1.940599429,1,1,0,1,30.93884162,4.208893062,86.40%
BP,TD,0x50345f,25.69346046,23.21158418,-22.45894269,62.13852086,14.18858951,14.03239722,52.34222176,6.132725412,-2.434884295,57.16624623,13.43517003,-10.99179125,53.36650143,5.397566606,-1.348935432,0,1,0,1,12.23999862,1.663998874,86.41%
BP,TD,0x50345f,25.69346046,23.21158418,-22.45894269,80.98317113,-38.056484,47.42329092,79.09883328,-59.24335761,45.95764073,81.75568186,-47.58575379,28.37198786,77.64021687,-58.85443009,40.40192298,0,1,1,2,15.42477418,2.095897741,86.41%
BP,TD,0x213785,25.01743187,22.19335206,-48.55347934,43.22428951,36.03353502,-66.13004987,39.6225449,60.25427604,-96.31801994,49.36985851,55.0076652,-87.2933474,42.56839671,55.30023419,-94.13065322,0,0,1,4,8.526377034,1.154159661,86.46%
BP,TD,0x213785,25.01743187,22.19335206,-48.55347934,43.22428951,36.03353502,-66.13004987,39.6225449,60.25427604,-96.31801994,49.36985851,55.0076652,-87.2933474,42.56839671,55.30023419,-94.13065322,0,0,1,4,8.526377034,1.154159661,86.46%
