BGLValue,FGLValue,NuetralValue,Region,Distance,BGFG,bgN
1,1,1,1,75.8869968,3,3
1,0,1,3,34.21724662,2,3
1,1,1,1,0.541447941,3,3
1,1,1,5,5.736016531,3,3
1,0,0,1,47.52699984,2,2
1,1,1,1,78.994067,3,3
1,1,1,1,76.96161255,3,3
1,1,1,1,23.26156597,3,3
1,1,0,1,26.03655646,3,2
1,0,1,1,68.89056154,2,3
1,0,0,4,17.13269803,2,2
1,1,1,6,13.40375189,3,3
1,1,1,4,3.821330691,3,3
1,1,1,2,67.66225598,3,3
1,1,1,6,9.927166856,3,3
1,0,1,4,46.47604377,2,3
1,0,1,2,46.73802143,2,3
1,1,1,2,37.18211474,3,3
1,0,1,2,69.48291302,2,3
1,1,1,1,16.56528686,3,3
1,0,1,5,69.26260095,2,3
1,0,1,6,42.17248131,2,3
1,0,1,1,46.06205582,2,3
1,1,0,2,10.61963008,3,2
1,1,0,1,4.983142208,3,2
1,1,1,1,71.68715116,3,3
1,1,0,3,4.563754067,3,2
1,0,0,1,21.91377343,2,2
1,1,1,1,2.736132253,3,3
1,0,1,6,39.25322264,2,3
1,1,1,3,48.81102517,3,3
1,0,1,1,53.68545309,2,3
1,1,1,1,49.47434035,3,3
1,1,1,2,58.47541761,3,3
1,0,1,3,34.21724662,2,3
1,0,1,3,34.21724662,2,3
1,1,1,2,39.65221377,3,3
1,1,1,4,9.819686056,3,3
1,0,1,5,34.78450309,2,3
1,0,0,6,25.18095767,2,2
1,1,1,4,6.097770321,3,3
1,0,1,1,53.68545309,2,3
1,1,1,2,58.7310507,3,3
1,1,1,4,3.195458798,3,3
1,1,1,1,38.86506233,3,3
1,0,1,5,80.01120075,2,3
1,1,0,4,4.8721646,3,2
1,0,1,6,42.43658585,2,3
1,1,1,4,7.207726776,3,3
1,1,1,6,3.444924183,3,3
1,1,1,5,3.421266967,3,3
1,0,1,1,73.88480926,2,3
1,1,1,6,2.622647971,3,3
1,1,1,4,3.344490012,3,3
1,1,1,6,28.55585533,3,3
1,1,1,4,39.96464328,3,3
1,1,1,1,56.00990894,3,3
1,0,1,6,67.69536783,2,3
1,1,1,6,118.278136,3,3
1,0,1,1,55.50790066,2,3
1,0,0,3,42.64028453,2,2
1,1,1,5,70.26335108,3,3
1,0,1,3,45.78299543,2,3
1,1,1,3,31.50637056,3,3
1,1,1,3,5.51724822,3,3
1,1,1,1,86.146333,3,3
1,0,1,4,136.3265344,2,3
1,0,1,3,34.08721299,2,3
1,0,1,6,84.57374506,2,3
1,1,1,6,33.2714636,3,3
1,1,1,6,23.46950938,3,3
1,1,1,1,70.71470179,3,3
1,0,1,3,49.97189802,2,3
1,1,1,1,90.76745623,3,3
1,1,1,6,74.9678513,3,3
1,0,1,4,69.9557559,2,3
1,1,1,1,70.71470179,3,3
1,1,1,1,96.67167047,3,3
1,1,1,2,84.76436125,3,3
1,1,1,2,20.48973871,3,3
1,0,0,6,57.50684121,2,2
1,0,1,5,156.8579799,2,3
1,1,1,3,13.53712851,3,3
1,1,1,3,38.33128986,3,3
1,0,1,5,153.5878634,2,3
1,0,1,2,45.43005782,2,3
1,1,1,2,74.25883969,3,3
1,0,1,1,91.21071372,2,3
1,0,1,5,156.8579799,2,3
1,1,1,6,23.62072329,3,3
1,0,1,1,66.18417999,2,3
1,1,1,1,50.65016527,3,3
1,1,1,3,10.84187385,3,3
1,1,1,3,69.81663611,3,3
1,0,1,4,87.10288311,2,3
1,0,1,6,93.25809245,2,3
1,1,0,4,51.6298476,3,2
1,0,1,5,90.85608415,2,3
1,1,1,6,93.51400599,3,3
1,1,1,1,21.67027896,3,3
1,1,1,4,6.427057915,3,3
1,0,1,6,69.55210727,2,3
1,1,0,3,5.643532418,3,2
1,0,1,6,63.85700272,2,3
1,0,1,4,121.6413346,2,3
1,1,0,6,8.538745119,3,2
1,1,1,1,92.00955983,3,3
1,1,1,5,18.05359522,3,3
1,1,1,4,68.40351901,3,3
1,1,1,1,64.69914724,3,3
1,0,1,5,160.6098288,2,3
1,1,1,1,42.17491191,3,3
1,0,1,6,120.6230008,2,3
1,0,1,4,87.10288311,2,3
1,1,1,2,65.32769463,3,3
1,1,1,1,83.48943239,3,3
1,1,1,4,8.250168169,3,3
1,1,1,1,83.6002749,3,3
1,1,1,1,9.575543288,3,3
1,0,1,1,66.18417999,2,3
1,1,1,3,76.56330093,3,3
1,0,1,4,134.0980415,2,3
1,1,1,6,61.45376592,3,3
1,1,0,1,3.217657496,3,2
1,0,1,6,74.32086822,2,3
1,1,1,3,38.27739988,3,3
1,1,1,1,65.33831112,3,3
1,1,1,1,102.5243905,3,3
1,1,1,1,50.65016527,3,3
1,0,0,6,61.55910304,2,2
1,1,1,1,50.76167639,3,3
1,0,1,6,78.21714172,2,3
1,0,1,3,48.19195583,2,3
1,0,1,5,122.8827455,2,3
1,1,1,2,25.5629787,3,3
1,0,0,3,34.42295026,2,2
1,1,1,5,22.85289499,3,3
1,1,1,4,63.79394661,3,3
1,1,1,1,90.67817037,3,3
1,1,1,4,4.926614895,3,3
1,1,0,5,49.24146196,3,2
1,1,1,6,103.1529472,3,3
1,1,1,1,44.48324845,3,3
1,0,0,6,57.50684121,2,2
1,1,1,1,50.65016527,3,3
1,0,1,5,90.15273571,2,3
1,0,1,4,52.24357827,2,3
1,0,0,4,61.25448164,2,2
1,0,1,2,44.06821316,2,3
1,0,1,3,34.08721299,2,3
1,1,1,4,36.73281288,3,3
1,1,1,2,43.87471529,3,3
1,0,0,6,48.33735366,2,2
1,1,0,1,30.11756732,3,2
1,1,1,2,6.816771721,3,3
1,1,0,4,9.063803718,3,2
1,0,0,1,42.13978198,2,2
1,1,1,5,76.53276027,3,3
1,1,1,1,54.38311271,3,3
1,0,1,4,70.93937593,2,3
1,1,1,3,10.84187385,3,3
1,0,1,6,120.6230008,2,3
1,0,1,2,64.85747915,2,3
1,1,1,3,59.20322162,3,3
1,0,1,4,114.3315695,2,3
1,0,1,6,74.68024905,2,3
1,1,1,2,38.21995223,3,3
1,1,1,3,17.91154122,3,3
1,0,1,5,95.22190074,2,3
1,1,1,2,9.528908284,3,3
1,0,1,5,63.37820192,2,3
1,1,1,1,100.4218199,3,3
1,1,1,1,36.76525914,3,3
1,0,0,4,52.35052576,2,2
1,1,1,2,7.965041509,3,3
1,0,1,1,46.80858786,2,3
1,0,1,6,76.05174878,2,3
1,0,1,5,96.5790583,2,3
1,1,0,5,8.5203796,3,2
1,0,1,5,71.91799383,2,3
1,0,1,4,62.96116435,2,3
1,1,1,2,35.52376967,3,3
1,1,1,1,72.25042293,3,3
1,1,1,2,53.02354944,3,3
1,1,1,1,55.11690176,3,3
1,0,1,2,59.94890892,2,3
1,1,1,3,11.43936956,3,3
1,1,1,2,59.58140839,3,3
1,1,1,6,69.91633521,3,3
1,1,1,5,122.3482271,3,3
1,1,1,1,64.69914724,3,3
1,1,0,4,8.337716346,3,2
1,1,1,3,5.806456936,3,3
1,1,1,1,100.4218199,3,3
1,0,1,1,58.61827433,2,3
1,1,0,6,5.457157193,3,2
1,1,0,2,3.450179982,3,2
1,0,1,5,61.71122379,2,3
1,0,0,6,61.55910304,2,2
1,0,1,4,84.54257377,2,3
1,0,1,5,102.4565385,2,3
1,1,1,6,3.92863885,3,3
1,1,1,1,66.25801645,3,3
1,1,1,5,77.20618597,3,3
1,1,1,3,13.76413623,3,3
1,1,1,5,63.59247429,3,3
1,0,1,5,134.9523097,2,3
1,0,0,1,53.00675101,2,2
1,1,1,1,48.90204144,3,3
1,0,1,5,145.590451,2,3
1,0,1,4,134.0980415,2,3
1,1,1,1,36.76525914,3,3
1,1,1,6,6.502946318,3,3
1,1,1,5,70.26335108,3,3
1,1,1,1,68.79099845,3,3
1,1,0,2,8.942646008,3,2
1,1,1,1,76.5694798,3,3
1,0,1,1,49.81896293,2,3
1,1,1,2,55.1127282,3,3
1,0,1,3,49.7628356,2,3
1,0,1,6,57.5914438,2,3
1,0,1,5,116.0764103,2,3
1,1,1,3,10.84187385,3,3
1,1,1,2,33.52130217,3,3
1,1,1,1,69.35999505,3,3
1,0,0,1,54.92235281,2,2
1,1,1,2,39.94254249,3,3
1,0,1,3,52.72899669,2,3
1,1,1,1,7.86727721,3,3
1,0,1,6,95.67954417,2,3
1,1,1,1,43.29686019,3,3
1,1,1,4,30.55922285,3,3
1,0,1,6,60.57337887,2,3
1,1,1,5,22.85289499,3,3
1,1,1,6,82.87343166,3,3
1,1,1,3,57.10935852,3,3
1,1,1,1,52.51898664,3,3
1,1,1,3,13.3229566,3,3
1,1,1,3,8.463058624,3,3
1,0,1,3,42.89031237,2,3
1,0,1,6,88.64236877,2,3
1,1,1,2,7.6197053,3,3
1,1,1,2,62.29071973,3,3
1,1,1,2,52.28071878,3,3
1,1,0,3,4.665204232,3,2
1,0,1,1,103.3436523,2,3
1,1,1,1,67.94275727,3,3
1,1,0,6,1.425908176,3,2
1,1,1,6,24.40186105,3,3
1,1,1,4,36.73281288,3,3
1,1,1,1,56.2817471,3,3
1,1,1,3,48.9532344,3,3
1,1,1,3,11.43936956,3,3
1,1,1,3,13.59336324,3,3
0,1,1,2,5.122910841,1,1
0,1,1,2,10.97510174,1,1
0,1,1,1,4.151554363,1,1
0,1,1,4,13.16287954,1,1
0,1,1,1,13.51009215,1,1
0,1,1,6,5.542125444,1,1
0,0,1,4,15.28663912,0,1
0,0,1,5,13.00139315,0,1
0,0,0,5,31.16457369,0,0
0,0,1,4,41.49067391,0,1
0,1,0,5,2.998508521,1,0
0,1,1,1,18.43779968,1,1
0,0,1,6,10.09764065,0,1
0,1,1,4,12.56780778,1,1
0,1,1,2,6.602647719,1,1
0,1,0,6,4.321118646,1,0
0,1,1,4,4.881658024,1,1
0,1,1,1,8.013045372,1,1
0,1,1,3,17.7689422,1,1
0,1,1,4,10.14774112,1,1
0,1,1,2,11.40290644,1,1
0,1,1,5,1.70682545,1,1
0,1,0,5,5.006901206,1,0
0,1,1,6,6.00176949,1,1
0,1,1,4,11.55147757,1,1
0,1,1,1,3.126604266,1,1
0,1,1,2,8.419836135,1,1
0,1,1,2,8.441930995,1,1
0,1,1,3,16.2913289,1,1
0,0,1,1,19.10791988,0,1
0,0,1,2,35.56890302,0,1
0,0,1,5,33.35765187,0,1
0,1,1,3,19.67978696,1,1
0,1,1,3,17.7689422,1,1
0,0,0,1,29.70467476,0,0
0,0,0,6,7.069055988,0,0
0,1,1,3,9.780205646,1,1
0,1,1,2,3.675635431,1,1
0,0,0,4,31.95955284,0,0
0,1,1,2,4.463348148,1,1
0,1,1,3,12.86727152,1,1
0,1,1,3,9.780433281,1,1
0,0,1,1,5.631623595,0,1
0,1,0,2,2.306075845,1,0
0,1,1,4,8.540517661,1,1
0,1,1,5,5.702489741,1,1
0,1,1,4,12.43186079,1,1
0,1,1,3,4.522064219,1,1
0,0,1,2,24.35415369,0,1
0,0,1,4,15.97767805,0,1
0,1,1,2,10.10760937,1,1
0,1,1,1,6.991542703,1,1
0,0,1,5,34.59588284,0,1
0,1,1,6,2.873230918,1,1
0,1,0,2,4.794348799,1,0
0,1,1,6,1.672171944,1,1
0,0,1,6,5.500272393,0,1
0,1,1,2,3.799369302,1,1
0,1,0,1,6.319228495,1,0
0,0,1,4,43.98221142,0,1
0,0,1,5,14.48395331,0,1
0,0,1,1,3.394665636,0,1
0,0,1,6,46.93050216,0,1
0,1,0,1,2.587909124,1,0
1,1,1,6,56.36618327,3,3
0,1,1,2,8.890166463,1,1
0,1,0,3,6.235358065,1,0
0,1,1,1,2.209538037,1,1
0,0,1,3,55.23915355,0,1
0,1,1,2,8.407835881,1,1
0,1,1,3,5.974275526,1,1
0,0,1,5,25.53103449,0,1
0,0,1,1,7.383624728,0,1
0,1,1,4,5.75140873,1,1
0,1,1,3,13.18595629,1,1
0,1,1,5,2.388760144,1,1
0,0,1,3,21.45188519,0,1
0,0,1,5,32.15961216,0,1
0,0,1,6,21.99134861,0,1
0,1,1,2,10.44576698,1,1
0,1,1,2,2.415092482,1,1
0,1,0,1,2.587909124,1,0
0,1,1,2,12.44589616,1,1
0,1,1,6,3.600166963,1,1
0,1,1,4,13.16287954,1,1
0,0,1,4,17.11566219,0,1
0,0,0,5,17.35628692,0,0
0,0,1,5,34.78863218,0,1
0,0,1,4,13.2062082,0,1
0,0,0,1,22.72123112,0,0
0,1,1,1,6.140829871,1,1
0,1,1,2,4.463348148,1,1
0,1,1,2,2.365725423,1,1
0,0,1,4,41.49067391,0,1
0,1,1,4,11.88535314,1,1
0,1,1,3,7.575530467,1,1
0,0,1,3,32.75172038,0,1
0,1,1,5,8.04315603,1,1
0,1,1,1,10.31568458,1,1
0,1,1,1,1.347848525,1,1
0,1,0,4,3.363945316,1,0
0,1,1,3,12.25048143,1,1
0,1,1,2,7.47765532,1,1
0,1,1,6,1.774974418,1,1
0,0,1,6,21.99134861,0,1
0,1,1,3,13.18595629,1,1
0,1,1,4,10.98883237,1,1
0,1,1,1,1.967744613,1,1
0,1,1,1,2.283655608,1,1
0,1,1,6,2.84972375,1,1
0,0,1,6,12.15292351,0,1
0,0,1,1,21.78234578,0,1
0,0,1,2,48.62233167,0,1
0,1,0,3,9.748415846,1,0
0,1,1,2,11.29181315,1,1
0,0,1,6,13.24496024,0,1
0,0,1,2,14.96566744,0,1
0,1,1,4,6.317026,1,1
0,1,1,5,4.225140522,1,1
0,1,1,1,6.389539862,1,1
0,1,1,3,16.25722289,1,1
0,1,1,3,10.22216091,1,1
0,1,1,2,9.479087987,1,1
0,0,1,1,17.11109586,0,1
0,1,1,1,4.521379785,1,1
0,1,1,5,0.796183034,1,1
0,0,1,6,5.046826311,0,1
0,1,1,5,3.204550162,1,1
0,0,1,4,10.774127,0,1
0,0,1,6,14.33107886,0,1
0,1,1,6,8.376367465,1,1
0,0,1,5,31.700659,0,1
0,0,1,1,33.73172207,0,1
0,1,0,5,6.209879889,1,0
0,1,1,3,4.433924499,1,1
0,1,1,4,7.261369942,1,1
0,1,1,3,12.52191523,1,1
0,0,1,1,12.81821228,0,1
0,1,0,4,8.317871889,1,0
0,1,0,6,3.162855078,1,0
0,0,1,6,13.43807897,0,1
0,0,1,5,8.669903168,0,1
0,1,1,2,9.923232867,1,1
0,0,0,5,6.299303297,0,0
0,0,1,5,9.798847003,0,1
0,0,1,1,13.24535612,0,1
0,0,1,6,37.05461094,0,1
0,0,0,1,16.8051191,0,0
0,1,0,3,7.66284572,1,0
0,1,1,2,7.786487871,1,1
0,0,1,5,6.955606568,0,1
0,1,0,3,4.873220588,1,0
0,0,1,2,25.33652457,0,1
0,0,1,5,14.07012595,0,1
0,1,0,4,3.931618361,1,0
0,0,1,6,28.42856733,0,1
0,1,0,4,5.005098297,1,0
0,0,1,6,7.929199817,0,1
0,0,1,4,9.09465198,0,1
0,1,0,6,1.932890839,1,0
0,1,1,2,13.55817018,1,1
0,1,1,5,5.329950999,1,1
0,0,1,6,26.49719557,0,1
0,1,1,3,11.52944409,1,1
0,1,1,2,4.772097517,1,1
0,1,0,1,2.844141169,1,0
0,0,1,4,14.91671039,0,1
0,1,0,5,4.016925565,1,0
0,1,1,2,2.415092482,1,1
0,1,1,6,5.805302376,1,1
0,0,1,6,17.86356814,0,1
0,1,1,6,2.493103243,1,1
0,1,1,6,11.70638691,1,1
0,1,1,6,1.726683277,1,1
0,1,1,3,10.48413291,1,1
0,1,1,5,10.29796726,1,1
0,1,1,6,11.87093728,1,1
0,0,0,4,23.88562233,0,0
0,0,1,1,16.82624855,0,1
0,0,1,3,32.24452809,0,1
0,0,0,5,17.35628692,0,0
0,0,1,1,20.97850532,0,1
0,1,1,4,12.90091831,1,1
0,1,1,2,2.925041687,1,1
0,0,1,2,43.19387349,0,1
0,0,1,1,21.02564293,0,1
0,1,1,6,2.417748708,1,1
0,1,1,2,6.602647719,1,1
0,0,1,6,13.64955064,0,1
0,0,1,5,44.70950027,0,1
0,1,1,1,4.44454488,1,1
0,0,1,6,28.26231643,0,1
0,0,0,6,28.21522553,0,0
0,0,1,1,7.383624728,0,1
0,1,1,3,5.974275526,1,1
0,0,1,5,59.11056087,0,1
0,1,1,2,6.036539857,1,1
0,0,1,5,41.08325937,0,1
0,0,1,1,19.06724059,0,1
0,0,1,1,25.3808028,0,1
1,0,0,1,27.10913372,2,2
1,1,0,1,4.442600925,3,2
1,1,1,4,3.089623951,3,3
1,0,1,1,51.25013536,2,3
1,1,1,1,46.71994985,3,3
1,0,1,5,30.52110332,2,3
1,0,1,6,58.27017092,2,3
1,0,1,6,63.12709709,2,3
1,1,1,3,6.459326262,3,3
1,0,0,5,31.99063941,2,2
1,0,0,6,24.68909134,2,2
1,0,1,5,20.24722519,2,3
1,1,1,5,2.986688739,3,3
1,1,1,3,10.48889246,3,3
1,0,1,5,15.59474808,2,3
1,1,1,3,16.05899562,3,3
1,1,1,2,6.538845938,3,3
1,1,1,1,3.896131759,3,3
1,0,1,5,73.50993688,2,3
1,0,1,6,63.12709709,2,3
1,1,0,1,4.442600925,3,2
1,0,1,3,29.92884263,2,3
1,1,1,2,3.954710974,3,3
1,1,1,4,8.576486387,3,3
1,0,1,4,48.08683132,2,3
1,1,0,3,6.062229701,3,2
1,1,0,3,6.419628964,3,2
1,0,0,1,28.00548157,2,2
1,0,1,5,44.83475623,2,3
1,1,1,3,24.70786498,3,3
1,1,1,2,11.35458988,3,3
1,0,1,6,54.96525536,2,3
1,1,1,1,33.22594265,3,3
1,1,1,3,4.600480349,3,3
1,1,1,5,0.673617307,3,3
1,0,0,1,28.51413396,2,2
1,0,1,6,56.24009288,2,3
1,0,0,1,10.04440026,2,2
1,1,1,2,10.58213231,3,3
1,1,1,2,13.13028418,3,3
1,1,1,5,2.262272354,3,3
1,0,0,6,36.09540956,2,2
1,0,1,1,33.77246914,2,3
1,0,1,5,50.86461766,2,3
1,1,1,6,15.31356661,3,3
1,0,1,2,32.33589129,2,3
1,1,1,2,27.13983391,3,3
1,0,1,2,38.36248028,2,3
1,0,0,1,23.59284572,2,2
1,0,0,1,28.51413396,2,2
1,0,1,5,30.80144504,2,3
1,1,1,5,8.745894724,3,3
1,0,1,5,95.49435341,2,3
1,1,1,1,2.953868117,3,3
1,1,1,6,13.89577578,3,3
1,0,1,5,44.83475623,2,3
1,0,1,5,73.50993688,2,3
1,1,1,2,16.68427355,3,3
1,1,1,3,7.317556066,3,3
1,0,1,1,39.77521871,2,3
1,1,1,3,14.83658433,3,3
1,1,1,4,6.121672642,3,3
1,0,1,5,60.58695213,2,3
1,0,0,2,22.77113942,2,2
1,1,1,5,3.073373572,3,3
1,1,1,2,4.09718862,3,3
1,1,1,6,12.83657561,3,3
1,1,1,6,45.65325012,3,3
1,0,1,5,70.0058871,2,3
1,0,1,4,45.01796555,2,3
1,0,0,4,12.16826359,2,2
1,0,1,2,42.10666162,2,3
1,0,0,2,29.33852653,2,2
1,1,1,2,35.52740231,3,3
1,0,1,5,40.08938675,2,3
1,1,1,1,28.54921825,3,3
1,1,1,5,3.234638016,3,3
1,1,1,5,9.172940296,3,3
1,0,1,1,30.07970275,2,3
1,0,1,3,63.86622455,2,3
1,1,1,1,4.073419811,3,3
1,0,1,6,36.11151143,2,3
1,1,1,6,53.72259002,3,3
1,1,1,2,28.94151532,3,3
1,1,1,2,11.46029279,3,3
1,1,1,2,45.69957963,3,3
1,1,1,4,2.019778638,3,3
1,0,1,6,58.02833627,2,3
1,1,1,1,60.3659244,3,3
1,1,1,5,2.262272354,3,3
1,0,0,5,22.99996688,2,2
1,0,1,1,36.70209772,2,3
1,1,1,6,23.85247978,3,3
1,1,0,4,8.98573028,3,2
1,1,1,3,5.162700062,3,3
1,0,0,4,33.7350485,2,2
1,1,1,1,20.57618269,3,3
1,0,1,4,41.07758049,2,3
1,1,1,2,4.358719657,3,3
1,1,1,4,14.45517499,3,3
1,0,1,5,77.55159536,2,3
1,1,1,6,0.952560087,3,3
1,1,1,2,10.04732796,3,3
1,0,1,2,43.57304476,2,3
1,1,1,1,63.57010568,3,3
1,0,1,5,63.69317304,2,3
1,1,1,5,3.073373572,3,3
1,1,0,5,3.248430272,3,2
1,1,1,1,18.06644369,3,3
1,1,0,6,5.324575968,3,2
1,0,1,5,66.46499244,2,3
1,1,1,5,13.50282329,3,3
1,1,1,1,2.295311228,3,3
1,0,0,1,23.98392618,2,2
1,0,1,1,52.80151007,2,3
1,1,1,6,12.92763617,3,3
1,0,0,6,28.60766156,2,2
1,0,1,1,52.80151007,2,3
1,1,1,6,24.39297715,3,3
1,1,1,4,6.386808013,3,3
1,0,1,5,66.44717281,2,3
1,1,1,4,12.09203687,3,3
1,1,1,6,24.39297715,3,3
1,1,1,5,1.130918171,3,3
1,1,1,5,27.7936043,3,3
1,1,1,2,41.02165429,3,3
1,0,1,2,55.96806048,2,3
1,0,1,6,63.69108121,2,3
1,1,1,5,2.766590868,3,3
1,1,1,6,39.83785015,3,3
1,1,1,1,4.09997329,3,3
1,1,1,1,34.45161574,3,3
1,1,1,6,16.55382591,3,3
1,0,1,6,37.66127996,2,3
1,1,1,5,1.724673893,3,3
1,1,1,1,8.698643523,3,3
1,1,1,3,4.600480349,3,3
1,1,1,1,17.38713851,3,3
1,1,1,6,16.55382591,3,3
1,1,0,5,4.093303669,3,2
1,1,1,1,69.84293585,3,3
1,1,1,6,22.96367638,3,3
1,1,1,6,25.2287757,3,3
1,1,1,6,12.83657561,3,3
1,1,1,3,14.70142141,3,3
1,1,1,1,50.69484146,3,3
1,1,1,6,1.536933097,3,3
1,0,1,1,39.8918378,2,3
1,0,1,6,58.27017092,2,3
1,1,1,1,2.953868117,3,3
1,1,0,5,3.695674536,3,2
1,0,1,4,43.15197921,2,3
1,0,0,4,38.63498254,2,2
1,1,1,2,41.37404762,3,3
0,1,1,1,1.67996922,1,1
1,1,1,2,30.8601315,3,3
1,1,1,6,8.606912894,3,3
1,1,1,1,40.79029373,3,3
1,1,1,2,41.37404762,3,3
1,0,1,2,57.64514068,2,3
1,1,1,3,11.09465074,3,3
1,1,1,6,45.65325012,3,3
1,1,1,1,28.67953832,3,3
1,1,1,4,5.967125854,3,3
1,1,1,6,25.88176315,3,3
1,0,1,1,50.04074537,2,3
1,1,1,1,61.26758021,3,3
1,1,1,1,33.22594265,3,3
1,1,1,2,16.84544606,3,3
1,1,1,2,42.422236,3,3
1,1,1,6,2.572267657,3,3
1,1,1,5,25.00495878,3,3
1,1,1,6,45.65325012,3,3
1,1,1,6,1.556482875,3,3
1,0,1,6,39.21427022,2,3
1,1,1,2,21.35392603,3,3
1,1,1,2,13.25953374,3,3
1,1,1,6,26.65290158,3,3
1,0,1,1,50.97476992,2,3
1,0,1,4,30.52697284,2,3
1,1,1,3,17.14980733,3,3
1,1,1,2,3.374692289,3,3
1,0,0,2,29.40475947,2,2
1,0,1,4,32.94453566,2,3
1,0,0,2,39.5123799,2,2
1,1,1,1,60.37482935,3,3
1,1,1,1,17.38713851,3,3
1,0,0,6,32.19228585,2,2
1,0,1,5,44.83475623,2,3
1,1,1,6,7.698187212,3,3
1,0,1,4,19.17451536,2,3
1,1,1,5,11.23454162,3,3
1,0,1,4,46.14560517,2,3
1,1,1,5,2.891513719,3,3
1,1,1,2,3.325957514,3,3
1,0,1,4,32.94453566,2,3
1,0,1,5,73.67584325,2,3
1,1,1,5,15.4188582,3,3
1,1,1,6,2.945073173,3,3
1,1,0,5,3.248430272,3,2
1,1,1,6,34.43193139,3,3
1,0,1,5,48.25459939,2,3
1,1,1,1,88.52681817,3,3
1,1,1,1,99.19057083,3,3
1,1,1,1,45.96674956,3,3
1,1,1,1,98.38314527,3,3
1,1,1,4,29.17893757,3,3
1,0,1,5,41.20524261,2,3
1,1,1,4,12.62754003,3,3
1,1,1,5,10.21393207,3,3
1,1,1,3,7.388190104,3,3
1,1,1,1,44.11880377,3,3
1,0,1,5,46.12855456,2,3
1,1,0,4,7.540726456,3,2
1,0,0,3,54.55170069,2,2
1,1,1,5,10.21393207,3,3
1,1,1,6,24.96997557,3,3
1,1,0,6,1.763284757,3,2
1,1,1,6,1.074821093,3,3
1,1,1,3,24.70358802,3,3
1,1,1,6,5.415505271,3,3
1,0,1,6,46.44774295,2,3
1,0,1,1,79.50521922,2,3
1,1,1,2,73.25387211,3,3
1,0,1,6,42.17330312,2,3
1,0,0,5,39.19962307,2,2
1,1,1,1,95.85093066,3,3
1,0,0,1,54.35619923,2,2
1,0,1,2,82.4132318,2,3
1,0,1,3,71.90329508,2,3
1,1,0,4,11.63042789,3,2
1,1,1,5,6.25432179,3,3
1,1,1,6,7.539978146,3,3
1,1,0,1,1.963549315,3,2
1,0,0,1,44.37419703,2,2
1,1,1,5,29.0060417,3,3
1,0,1,6,65.22316103,2,3
1,0,0,5,39.35676267,2,2
1,0,1,4,87.82915668,2,3
1,0,1,4,22.86530576,2,3
1,1,1,2,20.72532684,3,3
1,0,1,6,42.95271176,2,3
1,1,1,1,67.09947962,3,3
1,1,1,2,102.2557187,3,3
1,1,0,4,13.98318851,3,2
1,0,1,3,57.62687873,2,3
1,0,1,1,61.50339743,2,3
1,1,1,2,20.72532684,3,3
1,1,0,2,20.46390103,3,2
1,1,1,4,32.86733278,3,3
1,0,0,1,54.25433098,2,2
1,0,1,2,66.23582394,2,3
1,1,1,6,8.628521194,3,3
1,0,1,1,94.61219472,2,3
1,1,1,1,78.39262532,3,3
1,0,1,4,20.96742929,2,3
1,0,1,6,44.40586128,2,3
1,1,1,2,97.75276293,3,3
1,1,1,3,15.62665575,3,3
1,1,1,1,84.0151803,3,3
1,0,0,5,39.35676267,2,2
1,1,1,6,19.0115079,3,3
1,1,1,1,87.2548412,3,3
1,0,0,4,41.90201725,2,2
1,0,1,3,78.71952624,2,3
1,1,1,1,62.11460288,3,3
1,0,1,2,54.46927109,2,3
1,1,0,1,35.54439908,3,2
1,0,1,5,46.26253607,2,3
1,1,1,3,59.11469846,3,3
1,1,1,1,95.57146031,3,3
1,1,1,3,9.81382606,3,3
1,1,0,4,7.084291549,3,2
1,1,1,1,87.25547453,3,3
1,0,1,5,11.47470867,2,3
1,0,1,6,39.71247457,2,3
1,1,1,2,77.64766998,3,3
1,1,1,5,5.296271019,3,3
1,0,1,4,43.11079584,2,3
1,1,0,4,7.084291549,3,2
1,0,1,4,27.93993397,2,3
1,0,1,4,23.8555939,2,3
1,1,1,2,77.64766998,3,3
1,0,1,2,59.1405937,2,3
1,1,1,1,48.22715476,3,3
1,1,1,1,103.6576076,3,3
1,1,1,1,71.74622278,3,3
1,1,1,3,15.32314464,3,3
1,1,1,3,57.94650437,3,3
1,0,0,3,53.18477158,2,2
1,1,1,3,59.11469846,3,3
1,1,0,5,25.61227173,3,2
1,1,1,1,25.46631433,3,3
1,1,1,3,9.81382606,3,3
1,0,1,3,50.64010136,2,3
1,0,1,6,62.24292005,2,3
1,1,1,2,53.50282521,3,3
1,1,1,1,77.50673362,3,3
1,1,1,4,12.62754003,3,3
1,1,1,2,30.50497388,3,3
1,1,1,3,28.23883445,3,3
1,1,1,1,84.0151803,3,3
1,0,1,1,56.321862,2,3
1,1,1,2,72.01526633,3,3
1,0,1,5,86.92036385,2,3
1,1,1,6,46.71744545,3,3
1,0,1,6,73.68377818,2,3
1,0,0,2,48.41665736,2,2
1,0,1,5,46.12855456,2,3
1,0,1,1,60.96914677,2,3
1,1,1,5,4.843293972,3,3
1,1,1,6,9.720528824,3,3
1,0,1,2,51.02048494,2,3
1,1,1,3,4.870597599,3,3
1,1,1,1,84.45813466,3,3
1,0,0,4,41.90201725,2,2
1,0,1,1,55.93182049,2,3
1,0,1,1,66.30121925,2,3
1,1,1,4,12.62754003,3,3
1,1,1,4,29.17893757,3,3
1,1,1,4,26.64227477,3,3
1,1,1,6,26.93821645,3,3
