Type,Method,Bg_RRGGBB, Bg_L,Bg_a,Bg_b,Bg_TD_RRGGBB,Bg_TD_L,Bg_TD_a,Bg_TD_b,Bg_ND_RRGGBB,Bg_ND_L,Bg_ND_a,Bg_ND_b,Fg_L,Fg_a,Fg_b,CD_Fg_L,CD_Fg_a,CD_Fg_b,Com_Fg_L,Com_Fg_a,Com_Fg_b,GammutFlag,ComS_Fg_L,ComS_Fg_a,ComS_Fg_b,Measured_L,Measured_a,Measured_b,BGLValue,FGLValue,NuetralValue,Region,Distance
AD,ND,0xdb8130,62.8031057,28.50739267,57.72845842,0xc26623,53.23649988,32.76901856,53.92474708,0xe07a2b,61.771963,34.06928483,59.42269033,57.35714853,28.40130298,9.07057418,46.45193709,25.13288995,-9.318962897,26.29261126,29.07693506,-33.41003537,0,26.29261126,29.07693506,-33.41003537,57.11437368,47.59300902,-35.18757564,,,,,
AD,ND,0xdb8130,62.8031057,28.50739267,57.72845842,0xc26623,53.23649988,32.76901856,53.92474708,0xe07a2b,61.771963,34.06928483,59.42269033,90.44209497,-28.83563625,61.97899615,89.27106592,-53.53682235,67.48076065,74.2699038,-81.42151493,44.32595478,1,74.2699038,-81.42151493,44.32595478,85.90634387,-24.43646634,27.18890078,,,,,
AD,ND,0xdb8130,62.8031057,28.50739267,57.72845842,0xc26623,53.23649988,32.76901856,53.92474708,0xe07a2b,61.771963,34.06928483,59.42269033,25.07817319,-4.800870801,-9.450940817,18.58384535,0.519827927,-17.17216734,57.7472535,38.47521879,80.57625656,1,57.7472535,38.47521879,80.57625656,69.29109699,37.45106613,31.70117917,,,,,
AD,ND,0xdb8130,62.8031057,28.50739267,57.72845842,0xc26623,53.23649988,32.76901856,53.92474708,0xe07a2b,61.771963,34.06928483,59.42269033,34.06957937,17.99811753,17.68287785,22.70593788,8.594755204,2.099576135,54.12762113,32.68222057,75.63098065,1,54.12762113,32.68222057,75.63098065,74.73654127,11.72253518,37.48559058,,,,,
AD,ND,0xdb8130,62.8031057,28.50739267,57.72845842,0xc26623,53.23649988,32.76901856,53.92474708,0xe07a2b,61.771963,34.06928483,59.42269033,85.66499277,-48.09460335,9.432224525,86.35030975,-50.63670094,-4.777503358,67.41391125,-151.4657139,-16.82891238,1,67.41391125,-151.4657139,-16.82891238,80.64418322,0.399721612,-8.275201706,,,,,
AD,ND,0xdb8130,62.8031057,28.50739267,57.72845842,0xc26623,53.23649988,32.76901856,53.92474708,0xe07a2b,61.771963,34.06928483,59.42269033,85.83828808,-38.18172057,47.451204,84.8815179,-59.72504474,45.40106738,67.67098338,-119.5785793,25.20828506,1,67.67098338,-119.5785793,25.20828506,78.11644516,-13.87087678,32.98547924,,,,,
AD,ND,0xdb8130,62.8031057,28.50739267,57.72845842,0xc26623,53.23649988,32.76901856,53.92474708,0xe07a2b,61.771963,34.06928483,59.42269033,57.35714853,28.40130298,9.07057418,46.45193709,25.13288995,-9.318962897,26.29261126,29.07693506,-33.41003537,0,26.29261126,29.07693506,-33.41003537,57.11437368,47.59300902,-35.18757564,,,,,
AD,ND,0xdb8130,62.8031057,28.50739267,57.72845842,0xc26623,53.23649988,32.76901856,53.92474708,0xe07a2b,61.771963,34.06928483,59.42269033,61.76791462,56.8717642,22.62923892,51.53626405,56.24957219,10.12611709,0.042509298,145.6398699,-71.26833566,1,0.042509298,145.6398699,-71.26833566,58.84451733,56.57195097,-48.4095105,,,,,
AD,ND,0xdb8130,62.8031057,28.50739267,57.72845842,0xc26623,53.23649988,32.76901856,53.92474708,0xe07a2b,61.771963,34.06928483,59.42269033,48.23139853,23.13761554,4.693435736,37.38995168,18.06922448,-8.834435205,43.00242318,31.55864228,9.817119107,0,43.00242318,31.55864228,9.817119107,61.42923657,34.83079128,17.92579311,,,,,
AD,ND,0xdb8130,62.8031057,28.50739267,57.72845842,0xc26623,53.23649988,32.76901856,53.92474708,0xe07a2b,61.771963,34.06928483,59.42269033,16.09020309,-5.493270655,23.23902263,13.41172685,-0.387224001,-8.915241263,59.90640254,36.29144325,57.61551187,0,59.90640254,36.29144325,57.61551187,68.59160351,31.22659384,53.69720581,,,,,
AD,ND,0xdb8130,62.8031057,28.50739267,57.72845842,0xc26623,53.23649988,32.76901856,53.92474708,0xe07a2b,61.771963,34.06928483,59.42269033,67.04225337,-5.02232209,-18.86938498,62.11311626,-1.127086637,-42.07904789,30.76275048,-15.83421591,-75.95359798,1,30.76275048,-15.83421591,-75.95359798,61.86933196,40.39782707,-36.56404693,,,,,
AD,ND,0xdb8130,62.8031057,28.50739267,57.72845842,0xc26623,53.23649988,32.76901856,53.92474708,0xe07a2b,61.771963,34.06928483,59.42269033,52.52286719,47.18233345,-14.4291086,42.80841319,46.18072489,-35.63082376,36.97434338,-11.66604279,-32.81851481,0,36.97434338,-11.66604279,-32.81851481,74.8942565,-7.137575172,22.11279442,,,,,
AD,ND,0xdb8130,62.8031057,28.50739267,57.72845842,0xc26623,53.23649988,32.76901856,53.92474708,0xe07a2b,61.771963,34.06928483,59.42269033,61.23390239,82.06554293,-53.41041075,57.41486037,91.92793434,-73.42265454,5.611106294,183.1553244,-145.237155,1,5.611106294,183.1553244,-145.237155,69.34113368,38.0353239,-48.35708886,,,,,
AD,ND,0xdb8130,62.8031057,28.50739267,57.72845842,0xc26623,53.23649988,32.76901856,53.92474708,0xe07a2b,61.771963,34.06928483,59.42269033,71.33846469,-16.62594666,-42.94859493,70.47614087,12.12813552,-50.9032054,42.06971708,-94.63269409,-89.63394856,1,42.06971708,-94.63269409,-89.63394856,72.12812329,38.16326403,-48.05495985,,,,,
AD,ND,0xdb8130,62.8031057,28.50739267,57.72845842,0xc26623,53.23649988,32.76901856,53.92474708,0xe07a2b,61.771963,34.06928483,59.42269033,24.57786545,-29.544521,17.36004067,19.74099286,-12.20869298,9.975090409,57.90027997,43.09249194,62.72284722,0,57.90027997,43.09249194,62.72284722,72.18837498,33.23532262,-0.441674415,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,38.91169358,-14.45092413,-4.566133129,31.49758221,-11.91926721,-11.49592856,65.00760078,26.36762445,66.77925118,0,65.00760078,26.36762445,66.77925118,77.44796513,19.209142,61.58470777,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,37.62127339,47.15198338,49.96378941,29.08208806,37.19709184,21.88542395,65.58262263,-2.978132983,60.58283359,0,65.58262263,-2.978132983,60.58283359,81.12089869,5.703401112,17.39949796,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,59.69446726,-2.973690178,-50.72891959,56.49102822,27.80917447,-75.01546858,48.10712379,34.90658063,-64.50836393,0,48.10712379,34.90658063,-64.50836393,74.31113804,30.45282534,-33.99828797,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,31.73044815,61.93760803,-41.16682396,28.24752503,47.31597734,-49.4326829,67.79742503,-6.140768962,35.57223082,0,67.79742503,-6.140768962,35.57223082,80.47677567,-4.035818981,58.89792274,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,37.72198331,53.59452701,2.630263145,28.62955591,41.77599783,-10.12612021,65.53901132,-7.338652434,88.82328873,1,65.53901132,-7.338652434,88.82328873,80.54380836,-0.254742025,78.47013281,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,61.85431292,42.254291,32.32332326,51.12308258,39.85458643,19.67966836,44.84612681,-46.82937895,27.25800789,0,44.84612681,-46.82937895,27.25800789,74.9194402,3.334940117,14.502253,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,85.81465119,-28.80145343,52.35415648,83.95275155,-51.27241935,55.38236388,55.02359019,-135.0172568,13.89874787,1,55.02359019,-135.0172568,13.89874787,76.72744329,-4.205741572,26.04845647,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,66.71411027,28.27643504,-0.189861868,58.33013791,25.76238125,-19.65337628,34.82197061,-28.14109653,-44.7924194,1,34.82197061,-28.14109653,-44.7924194,68.29975505,21.1091281,-8.565372681,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,38.91169358,-14.45092413,-4.566133129,31.49758221,-11.91926721,-11.49592856,65.00760078,26.36762445,66.77925118,0,65.00760078,26.36762445,66.77925118,77.44796513,19.209142,61.58470777,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,29.8292719,4.564687023,9.313820307,18.75698389,4.978264808,-7.650877411,68.38585198,18.13031004,82.36852971,1,68.38585198,18.13031004,82.36852971,88.09358716,-3.370082576,52.68235147,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,80.87299974,-24.77055038,-28.58457025,81.11814059,-7.811004862,-32.55493002,43.62050569,-107.5220354,-87.53014168,1,43.62050569,-107.5220354,-87.53014168,77.95168956,38.19005861,-38.01432835,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,71.39454192,22.89319566,56.88113801,62.14294995,18.7296851,51.52360698,14.95552852,-60.32806716,-8.347162689,1,14.95552852,-60.32806716,-8.347162689,65.32606269,13.79009768,35.20685681,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,48.15727251,-4.508352171,-9.451600128,40.45916163,-3.821077031,-25.32157271,59.65845174,26.40475308,25.95828593,0,59.65845174,26.40475308,25.95828593,77.1251097,20.40372408,30.88185119,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,43.70229639,42.87066056,-85.83965395,43.92300435,79.67528314,-96.68447526,62.53396497,-5.641641597,-47.68108575,0,62.53396497,-5.641641597,-47.68108575,88.3092215,-2.801210818,-16.73687947,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,11.62379184,4.538500145,-13.97961779,11.82387956,-1.592383158,-13.3276996,71.76757418,17.58586465,80.42692062,0,71.76757418,17.58586465,80.42692062,81.62028603,13.54038168,66.57764195,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,81.07515857,13.5283451,47.36029509,75.07652316,3.400219013,41.97130816,44.15060489,-3.873532005,-0.704203203,0,44.15060489,-3.873532005,-0.704203203,67.61328055,12.92254096,33.20747799,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,62.06832742,13.62213872,37.48048933,52.21946441,6.078935507,28.94446023,44.49273156,15.22480852,35.48124946,0,44.49273156,15.22480852,35.48124946,70.21093919,15.40520567,48.95896283,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,48.15727251,-4.508352171,-9.451600128,40.45916163,-3.821077031,-25.32157271,59.65845174,26.40475308,25.95828593,0,59.65845174,26.40475308,25.95828593,77.1251097,20.40372408,30.88185119,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,43.07570737,41.40262979,-66.32715676,39.02760576,64.34526148,-96.47146509,62.89067286,-3.868152798,-24.89915847,0,62.89067286,-3.868152798,-24.89915847,81.27510281,12.38588603,-17.97343351,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,16.0986956,-8.784401233,-0.427491994,13.16914486,-4.787589627,-7.412185372,71.24550366,19.22518235,75.73067799,0,71.24550366,19.22518235,75.73067799,82.0009818,18.83048695,24.6246047,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,75.82218429,-68.32358291,73.96915582,75.6654568,-75.7926308,74.53865359,26.54617345,123.2198376,43.84869929,1,26.54617345,123.2198376,43.84869929,70.47614087,23.32729278,54.09373832,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,33.71644581,38.09098359,-1.322622017,22.2846153,30.81041037,-15.13025373,67.12045922,4.795969739,102.2425081,1,67.12045922,4.795969739,102.2425081,83.76752783,6.481859166,22.80497276,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,73.01109793,-64.73684413,38.55599783,72.47843751,-68.61745272,41.37726697,4.668553392,226.7196421,-61.87623793,1,4.668553392,226.7196421,-61.87623793,72.64097231,35.02236155,15.0973614,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,85.4102947,-53.68951973,4.034627888,86.09387897,-50.22252158,-10.47848749,54.1860898,-106.1810592,-42.77244576,1,54.1860898,-106.1810592,-42.77244576,80.59402187,5.056891001,-8.081020194,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,62.19379117,28.32811045,-23.81632453,55.18032722,31.2674501,-49.20177015,44.28270795,-12.32952537,-46.45960553,1,44.28270795,-12.32952537,-46.45960553,70.74664067,23.47053671,-13.65641491,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,32.02841382,65.66983888,-59.43355056,28.31386325,61.28567486,-76.26097408,67.70003616,-8.650017251,12.54493657,0,67.70003616,-8.650017251,12.54493657,77.08309385,6.334479132,23.31360686,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,61.9505496,47.62678056,-23.88227967,54.60576637,52.27214251,-48.99085773,44.68796339,-65.9942718,-45.36753152,1,44.68796339,-65.9942718,-45.36753152,73.38953151,24.77326901,-33.09100951,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,38.97834399,3.827915985,-23.02091456,30.72398256,10.46270694,-37.30640318,64.97692664,19.30246245,38.13780148,0,64.97692664,19.30246245,38.13780148,77.31072573,17.39910185,45.74942544,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,16.37309995,8.339582575,4.101552035,9.83719811,4.574728739,-4.184348412,71.20802585,17.11563668,73.62178764,0,71.20802585,17.11563668,73.62178764,81.07675031,11.82458656,71.35047816,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,32.68208456,48.51564493,25.07460684,23.88517536,34.68295093,15.17447393,67.48129168,0.264680133,71.10675439,0,67.48129168,0.264680133,71.10675439,87.08996766,-5.869186929,39.79028839,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,85.4102947,-53.68951973,4.034627888,86.09387897,-50.22252158,-10.47848749,54.1860898,-106.1810592,-42.77244576,1,54.1860898,-106.1810592,-42.77244576,80.59402187,5.056891001,-8.081020194,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,34.06957937,17.99811753,17.68287785,22.70593788,8.594755204,2.099576135,66.99302956,13.4906994,78.72114683,0,66.99302956,13.4906994,78.72114683,85.26604073,0.849485453,42.82552508,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,71.60469025,4.957999022,4.523811398,65.02602206,-2.806722971,-12.61657287,13.17616456,73.80278961,-86.4098066,1,13.17616456,73.80278961,-86.4098066,67.99849823,30.73799555,-27.65895804,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,62.19022088,-4.412095656,9.275217178,55.32380534,-13.66568749,-3.11253206,44.28871411,40.65238999,-7.606686285,0,44.28871411,40.65238999,-7.606686285,70.39256881,26.62804673,18.11920899,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,76.24509882,-19.64175553,-23.78815247,74.86590815,-9.20575719,-43.33464113,28.43957097,23.477906,-100.1260643,1,28.43957097,23.477906,-100.1260643,71.6566608,40.84671768,-48.86782621,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,81.00231959,-4.58058247,-4.735016254,78.30988384,-10.53668045,-26.38319516,43.9604323,-69.18214992,-61.67395265,1,43.9604323,-69.18214992,-61.67395265,72.9971229,21.7438118,-23.00726259,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,28.8853115,32.23171192,26.51032686,20.88515802,19.45371381,14.65845551,68.65769995,9.397711596,68.85290522,0,68.65769995,9.397711596,68.85290522,79.11608947,13.05038469,48.91757972,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,76.31409488,-9.604237194,28.18067055,71.8155023,-27.03157997,21.4512263,28.73510725,-17.48326856,-41.20326422,1,28.73510725,-17.48326856,-41.20326422,68.46781429,20.05820812,-2.565950045,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,57.28684955,42.41342304,-9.925416598,47.54009971,42.98930702,-31.14954746,51.20591719,-27.90825675,-8.867849471,0,51.20591719,-27.90825675,-8.867849471,74.96347813,12.86751772,-10.63224989,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,85.72276273,9.732348756,4.611332952,82.29265311,2.326199853,-15.37347506,54.83442491,-8.716960353,-41.61333014,0,54.83442491,-8.716960353,-41.61333014,75.49485542,32.54308321,-42.25024927,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,90.47125251,-10.14216626,71.79842395,87.65961775,-26.35087248,79.21573396,63.88557494,-46.38060299,44.66196631,0,63.88557494,-46.38060299,44.66196631,78.67118326,1.197725212,12.46131454,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,71.45672123,37.09091312,37.58947676,61.96788457,34.9137034,26.54232592,42.33636126,22.79167096,-0.547807245,0,42.33636126,22.79167096,-0.547807245,59.9338834,32.72079944,25.7547532,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,66.27983304,71.67670829,-47.92911404,62.89404594,84.0847263,-63.97578286,35.94143411,14.52541336,-94.61012006,1,35.94143411,14.52541336,-94.61012006,72.04094733,42.93334516,-48.20526322,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,43.0672723,20.80249713,-61.6642174,37.37169246,52.90692485,-91.93747554,62.89540178,10.40805742,-19.76063692,0,62.89540178,10.40805742,-19.76063692,78.31573324,17.35589815,-3.514406011,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,56.89363193,-55.08832871,37.09090512,52.88924802,-50.92797556,36.33660466,51.66782611,68.03539177,69.48455772,0,51.66782611,68.03539177,69.48455772,71.50063948,36.45612519,44.25573262,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,76.47888874,-4.687502243,4.794056884,72.77651423,-16.35291102,-11.52867348,29.42734017,-54.72161256,-67.62325325,1,29.42734017,-54.72161256,-67.62325325,69.41964443,26.22535286,-18.54130555,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,48.18142052,0.006782518,-0.001012628,39.42847194,-5.051275444,-11.98099362,59.64107681,23.65947248,38.96264008,0,59.64107681,23.65947248,38.96264008,74.51481457,18.37890753,48.53387963,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,66.74747013,47.18115384,-19.01429371,60.50705859,50.0602892,-42.40393653,34.73341585,-94.20647856,-66.30525306,1,34.73341585,-94.20647856,-66.30525306,82.35723437,-1.410598463,-3.713697013,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,33.84956113,27.02380373,31.72132237,24.12897833,13.94388469,17.54058261,67.07268161,9.800875872,67.70826045,0,67.07268161,9.800875872,67.70826045,86.85443357,-9.532519439,75.10749012,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,20.82317486,-4.661330937,4.404381213,13.59107108,-0.071831636,-8.777759345,70.50092026,19.24927787,76.46007525,0,70.50092026,19.24927787,76.46007525,77.45392292,15.18214104,71.22337588,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,57.35714853,28.40130298,9.07057418,46.45193709,25.13288995,-9.318962897,51.12213655,-4.856677352,14.79567285,0,51.12213655,-4.856677352,14.79567285,76.3751412,9.72883687,0.975745335,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,48.19932881,4.867371547,-9.240475317,41.18431572,0.857235815,-22.35456421,59.62817793,20.54050167,26.08923306,0,59.62817793,20.54050167,26.08923306,76.69717778,17.08461183,19.13364942,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,81.05338057,-4.842195069,-23.61796801,79.92864825,2.295393998,-34.60577887,44.09384171,-69.95559838,-81.78602044,1,44.09384171,-69.95559838,-81.78602044,75.38284365,30.99568374,-42.44337301,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,50.86719744,78.98960788,15.78117776,46.06940435,59.90909364,11.83710072,57.56916903,-73.69595762,53.46393879,1,57.56916903,-73.69595762,53.46393879,78.89126878,-7.160754641,25.8092111,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,57.36277164,37.65699238,8.748949067,46.86277332,34.24099704,-8.798202315,51.11541899,-19.56618951,14.33650209,0,51.11541899,-19.56618951,14.33650209,80.7999087,-16.61307014,56.74461303,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,76.20791958,-18.81057896,47.27612703,71.87618331,-38.5818953,49.2594901,28.27886064,22.07360586,-16.62841382,0,28.27886064,22.07360586,-16.62841382,66.15923593,15.47268414,35.15427482,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,42.98780982,52.22411906,-47.72226999,36.21431706,56.8237936,-70.84448315,62.93985713,-12.68540774,-3.934060527,0,62.93985713,-12.68540774,-3.934060527,81.10434775,8.051300461,-9.139349243,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,85.72276273,9.732348756,4.611332952,82.29265311,2.326199853,-15.37347506,54.83442491,-8.716960353,-41.61333014,0,54.83442491,-8.716960353,-41.61333014,75.49485542,32.54308321,-42.25024927,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,71.63307746,4.370947562,28.30768686,64.34671089,-6.411621615,19.09801639,12.91787163,76.60740277,-58.17560123,1,12.91787163,76.60740277,-58.17560123,63.5654111,23.57869273,20.84380886,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,16.09224958,13.12670755,-0.785971679,12.51238022,6.700474395,-10.97810727,71.24637599,16.43093574,75.92755854,0,71.24637599,16.43093574,75.92755854,81.71846271,14.89949262,44.12932277,,,,,
