Type,Bg_RRGGBB, Bg_L,Bg_a,Bg_b,Bg_TD_RRGGBB,Bg_TD_L,Bg_TD_a,Bg_TD_b,Bg_ND_RRGGBB,Bg_ND_L,Bg_ND_a,Bg_ND_b,Fg_L,Fg_a,Fg_b,CD_Fg_L,CD_Fg_a,CD_Fg_b,Com_Fg_L,Com_Fg_a,Com_Fg_b,GammutFlag,ComS_Fg_L,ComS_Fg_a,ComS_Fg_b,Measured_L,Measured_a,Measured_b
BPTD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,7.872301999,31.15203371,-46.65853302,15.56576648,26.97772153,-44.54934565,55.81252146,-3.480250512,20.51624437,0,29.59551917,13.8812366,-4.875699002,64.23371687,5.666272362,-7.911279778
BPTD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,36.57715286,70.78880507,-64.23371837,30.47238701,63.65846087,-66.32630377,51.04922207,-44.54796506,13.3431285,0,44.2940987,-17.18511479,-21.96419779,71.02920501,-0.047959964,-21.75589045
BPTD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,57.60944704,-13.90376889,18.56675466,53.18943472,-14.10058551,4.179472794,25.32438341,37.7831644,-10.50463389,0,0,0,0,58.3018755,2.348476514,-4.282144883
BPTD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,33.96968512,16.52916694,-46.8794606,34.85277133,31.15725873,-56.80047221,48.65589241,-20.00040635,13.37705845,0,38.89502798,-4.837413106,-9.359589632,68.30707591,-0.418315736,-12.05005272
BPTD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,80.92013206,-33.49461686,67.17930079,59.78922986,-22.42073179,40.64596622,16.24996964,30.10353375,-54.70292333,0,3.312985768,15.06124173,3.596164445,59.0113333,4.26796176,-2.596187091
BPTD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,12.00177131,-7.912527562,-8.174677723,18.40895566,2.343575231,-12.19908361,55.2071309,2.348068617,3.285770659,0,10.67468863,-10.09725649,-6.35584435,60.30206433,1.016675033,-4.105738245
BPTD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,38.2456562,-35.19773417,12.67831082,38.88116341,-25.67885323,4.764093108,45.84047501,20.3841071,-3.795408587,0,25.20324226,-9.093077212,9.191446444,63.31808152,-0.278860398,-2.192346595
BPTD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,29.5823087,18.18280596,13.38925296,29.9977733,13.29948514,0.346793044,51.27415018,-3.410130615,-0.468534191,0,10.16437493,26.3563593,12.61356586,59.56209703,5.649992694,-2.457779074
BPTD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,24.88896678,23.41802281,-14.05177295,24.96754695,20.55200226,-25.09644713,53.31540162,-5.048293248,13.40709607,0,25.34956734,8.837213292,-8.82949742,62.68451015,5.098846413,-9.043153094
BPTD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,62.01611765,-28.55259322,47.36755428,57.77509607,-31.92464587,39.16630118,0.145531566,142.8724012,-83.75252094,1,0,0,0,58.77013764,2.381035213,-3.040179909
BPTD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,33.5810507,25.37755658,-61.78159534,33.28594755,29.85496701,-62.73205251,49.58224428,-16.88568324,8.277482819,0,43.30440159,-19.10769805,-18.87474002,70.27389754,-0.665226277,-20.01758256
BPTD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,34.36552146,-14.6043516,-4.565602184,36.08997401,-7.425131528,-11.1479148,47.86207608,8.16655366,8.702248026,0,16.24191784,-4.56810271,-4.633921352,61.70595722,2.178075067,-5.38924795
BPTD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,71.4156895,12.91037374,75.074927,59.00670954,-27.04678369,64.13490094,11.23267595,73.9106811,-74.57296782,1,12.71891754,33.22370387,19.95586665,59.479994,7.078536983,-2.194986834
BPTD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,52.6024821,17.54751726,-56.78840408,48.20959617,7.092445211,-38.91321205,35.55939506,-5.864039853,-19.61370345,0,29.40035758,-7.626726756,-23.59163086,64.69179189,2.051923351,-17.09809679
BPTD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,57.36497038,32.92189228,-0.451559133,48.635834,13.16696902,-21.05245514,34.88516589,-17.97550631,24.39428217,0,16.33897411,-4.71160921,-0.001749479,61.5245822,0.23760552,-3.341997493
BPTD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,57.4415813,-5.385657278,47.70688467,52.6251122,-16.61415862,34.4990025,26.83739866,39.37057276,-40.17605104,0,0,0,0,59.02057912,2.255354145,-2.255790088
BPTD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,80.93512776,-75.59370196,57.02526309,57.44380945,-42.86282754,22.71654966,3.261916566,149.0394676,-65.08737509,1,0,0,0,58.24528608,1.026278637,-3.266438501
BPTD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,24.86902744,2.454085842,-28.18455588,28.74679696,10.44027922,-31.89085297,51.83846774,-1.581834137,25.09697985,0,25.23830257,-0.212445758,-4.376993233,63.01090145,0.178923677,-7.692477656
BPTD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,20.53332315,4.316347484,-18.50963522,22.10629592,8.650204936,-26.47870928,54.23446618,0.320347001,12.2770177,0,20.8210042,-0.443725686,-9.088285381,62.27055134,0.897815908,-7.209288307
BPTD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,71.61273954,23.18021847,-4.574663029,60.08248238,0.567544194,-18.03681284,17.8001053,-10.88028361,-49.45800147,1,34.08612982,-6.895969554,-27.88790494,66.21315631,4.67138897,-22.35060376
BPTD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,66.94180601,13.85235813,-28.15151207,59.36108445,2.187483426,-18.72854765,13.70288555,-2.672178391,-55.45659036,1,24.72932553,7.078016613,-32.84893885,63.26843013,4.494932505,-20.9446827
BPTD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,66.70579288,27.49114265,72.29442393,53.06421948,-19.66472858,56.18837573,25.6718327,46.17138488,-50.3130197,0,14.499931,24.26736254,21.32286006,60.05100989,4.973939252,-1.014386132
BPTD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,62.23766646,14.01108137,-28.20797979,56.21272991,6.456449012,-25.14752048,13.32795133,-28.47506501,-58.00614645,1,24.85702122,11.8818309,-42.02267545,63.2270064,8.580424599,-25.96594244
BPTD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,57.14305632,-48.01611313,18.32625533,55.40553433,-34.19425214,8.819404125,17.5348954,87.68070749,-25.5163443,1,0,0,0,58.80734598,1.679057218,-2.05532097
BPTD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,76.08663777,-48.01785319,67.96740898,58.27830705,-32.36307734,47.45204716,4.641958434,120.2867774,-80.08711889,1,15.22059854,22.81103182,19.80671322,60.14983589,3.953076457,-1.763384046
BPTD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,34.16082938,-1.603995035,42.41433871,33.61573599,-7.516216325,19.72942576,49.39420105,7.442764233,-8.594538907,0,10.82149927,0.314837612,8.85655489,60.27524462,2.416279009,-2.699221193
BPTD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,52.81664751,-5.505953286,42.37569204,49.05652317,-14.19970553,29.99963783,34.19257986,25.43985364,-28.36386799,0,16.4570456,-0.218994113,10.08230182,60.67557689,1.328993064,-3.700872051
BPTD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,32.6453564,64.35920676,-49.13329625,27.57291475,66.42731363,-67.87014402,52.33231834,-39.60281476,23.00615973,0,38.58704261,-19.77480967,-14.29118733,68.3582864,-2.747662304,-14.3664061
BPTD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,62.12419221,9.271800833,18.31101461,54.87609001,-3.149677642,1.277062239,19.76586634,20.87087872,-5.542931895,0,0,0,0,58.84451733,2.890148197,-2.996281817
BPTD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,57.37780181,-48.53141014,42.74561733,56.04772309,-41.79134629,34.01413697,14.29388641,108.0569693,-57.9545748,1,0,0,0,58.7049338,1.53519905,-1.485901807
BPTD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,85.73142847,-42.63081484,42.45966425,60.36903124,-11.54552837,2.49648149,19.19878721,-52.9610456,16.95511784,1,33.78544352,-34.0511387,27.3679723,66.51992466,-9.70315292,5.545221925
BPTD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,61.85814863,47.11510384,31.96905402,45.92049135,7.33233073,1.03204489,38.77924649,-4.78746251,-1.739775752,0,0,0,0,58.83522796,1.642316745,-1.821547312
BPTD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,56.82600424,51.98439599,46.07379408,40.78373997,8.394237945,14.04799828,44.24886199,-3.685548489,-10.13744904,0,10.98697028,8.789282028,16.58817962,59.91583184,3.885513317,-1.652996417
BPTD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,66.88252755,-14.43205408,-42.43782918,58.34426106,-18.2666368,-21.10521384,5.274268434,83.83408346,-71.19125785,1,7.185829043,31.54522779,-46.4342385,59.6622035,9.515041347,-17.99296013
BPTD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,66.57570289,47.05199801,32.38618269,49.64133227,1.816112465,0.574753691,33.18100738,2.831376948,-1.56770962,0,0,0,0,59.33359044,1.360367753,-0.776071768
BPTD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,61.87793862,37.68194211,42.00469188,47.92438544,-2.858810789,17.97762613,35.99605837,9.359998585,-19.12712989,0,0,0,0,58.69560967,1.993669274,-1.660496204
BPTD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,81.10679215,-36.54578917,-23.4470965,58.52269173,-18.05469244,-21.67705938,6.990538434,73.46964598,-69.90059778,1,7.185829043,31.54522779,-46.4342385,59.52562883,7.949583369,-17.78251622
BPTD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,52.45038456,-20.46346597,-23.96714621,51.20958149,-5.07881847,-34.23697786,30.13534517,16.19647764,-29.90382875,0,25.1185251,2.45128535,-32.26036294,63.26843013,5.879624047,-20.72748753
BPTD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,38.89502667,8.087673805,32.78109814,36.71522707,0.0890922,16.57699541,47.43827129,3.573069863,-9.061784254,0,15.96559237,-1.094072779,23.21243476,61.19420541,0.441786275,0.328405416
BPTD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,81.10679215,-36.54578917,-23.4470965,58.52269173,-18.05469244,-21.67705938,6.990538434,73.46964598,-69.90059778,1,7.185829043,31.54522779,-46.4342385,59.52562883,7.949583369,-17.78251622
BPTD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,76.29272804,-29.19287309,67.78782012,60.15432189,-23.78143855,45.57203334,18.16058684,21.1754455,-54.0714292,1,11.62660369,0.002919504,-0.000435881,60.52483233,2.296977403,-3.240868142
BPTD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,85.76902736,-9.633526703,14.26445356,61.18547303,-1.907299599,-15.2108672,22.71943909,-19.63886604,-39.18478152,1,33.74079317,-16.62977411,-14.99105941,66.23624341,0.373820444,-13.59782588
BPTD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,85.79112789,-0.482721902,37.89729692,60.65344574,-5.362776062,-3.83841504,20.49435511,-47.09380023,-13.34856443,1,29.10341516,-25.86856434,3.668947745,64.90697102,-4.776924542,-3.231073553
BPTD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,62.01717677,28.06549846,37.45186389,50.66379888,-6.7053851,15.77733743,31.25676772,18.02668836,-21.64882944,0,15.77686702,12.01954776,23.41996472,60.33779464,4.291115071,0.043560399
BPTD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,80.92393762,-43.09611457,9.106352235,59.75298008,-9.543296479,-19.39821663,16.04861182,-33.25773757,-53.98645672,1,33.74079317,-16.62977411,-14.99105941,66.45110068,0.593037647,-14.06480578
BPTD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,34.12507673,-15.21494979,41.51138431,35.17267137,-20.1623449,29.05482545,48.45613683,14.39002491,-11.950051,0,29.75322736,-13.96600461,13.41795263,64.08796956,-3.672496665,-1.647062937
BPTD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,39.05080558,-14.4494233,23.382381,38.21671956,-14.93058923,8.794360882,46.35321217,13.68453865,-6.055275817,0,20.94357954,-4.507796393,8.903127161,61.89506538,-0.304053155,-2.533397615
BPTD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,27.49703349,64.10425509,-73.31938602,25.44253091,68.63807375,-76.46816579,53.14714213,-36.54025879,14.00182934,0,43.04556721,-21.60177933,-14.60633566,70.39256881,-3.739728921,-15.41712674
BPTD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,52.45038456,-20.46346597,-23.96714621,51.20958149,-5.07881847,-34.23697786,30.13534517,16.19647764,-29.90382875,0,25.1185251,2.45128535,-32.26036294,63.26843013,5.879624047,-20.72748753
BPTD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,52.88555582,23.37125841,-0.023427678,47.03347203,15.57577164,-15.61692462,37.29140663,-19.44718704,38.57442441,0,11.40460908,5.222005226,7.008639556,60.1318866,1.306507558,-2.45508037
BPTD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,66.60598702,8.225610857,70.63869885,56.37201955,-24.19925971,59.477262,12.32627672,87.2647848,-72.65427266,1,14.499931,24.26736254,21.32286006,60.04201297,3.581389514,0.920483567
BPTD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,66.8087522,-18.74550256,18.86048193,59.57576353,-14.85100968,2.944916286,15.02869881,9.659436596,24.74339349,1,20.68861504,-9.888389734,28.80151929,61.75762343,-1.749941142,0.156420709
BPTD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,42.3834691,66.74679724,-81.59027038,35.0032242,48.5226001,-60.41947251,48.56241088,-39.15281805,5.24130003,0,44.2940987,-17.18511479,-21.96419779,70.96733589,-0.343057771,-22.77047055
BPTD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,52.7394972,23.33066183,-32.89504289,47.72641654,18.21548679,-37.46895191,36.29265663,-26.44982011,-13.90572482,1,33.96124199,-7.949634145,-26.27321702,66.21315631,4.637376234,-21.55546592
BPTD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,29.69101602,-14.69574636,-4.537121586,32.2355927,-10.66303518,-10.39168851,50.15783704,8.51107409,6.260898379,0,16.14528083,-14.00011839,-4.909175891,61.36843962,0.203415804,-5.108368458
BPTD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,66.2896468,-31.38741005,-18.79913744,58.98820878,-17.22577291,-21.2158017,11.09163237,46.46411901,-63.46897754,1,7.185829043,31.54522779,-46.4342385,59.26017479,9.448182826,-19.50406947
BPTD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,76.09218802,13.44395805,67.04102265,59.46629278,-23.17501446,43.15387628,14.36615726,44.85807755,-59.88924524,0,0,0,0,58.57418355,2.266219423,-3.574664211
BPTD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,62.00190549,-33.54342845,52.81743406,58.16496977,-34.54572528,45.88564161,3.557998434,129.8496672,-81.27479036,1,15.22059854,22.81103182,19.80671322,60.88738895,3.844463628,-0.436381475
BPTD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,52.51985329,42.60831327,-24.105869,44.56098859,32.39517696,-43.72325778,40.42831358,-45.44580931,-8.356828733,1,29.40035758,-7.626726756,-23.59163086,65.01809621,3.593349335,-16.61574553
BPTD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,43.15948192,41.49905216,-61.32620343,39.03619577,34.41655838,-53.69384364,45.71778435,-31.14499226,-0.107598763,0,34.38067295,-14.55965324,-18.31898773,66.8092569,-0.674191625,-14.60283902
BPTD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,37.55969807,58.75622382,-29.88364358,31.70424579,51.40398558,-48.68487651,50.43602166,-34.25992457,58.83376005,0,27.9488682,43.8943323,40.44674785,62.19404049,10.07453576,2.989817532
BPTD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,32.54833831,48.46081152,35.87000457,28.22093396,27.32708598,12.95514234,52.06383388,-10.43648218,-4.702799595,0,28.94190439,32.12362206,33.34760469,62.56668099,6.234465203,3.32297783
BPTD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,57.38798648,23.56120139,-5.110159051,50.34617935,15.82327415,-23.85644252,31.87762984,-29.70459235,-0.385870278,0,20.71186183,-10.44596426,-13.56873615,62.60880339,1.306876076,-8.456663304
BPTD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,43.03663214,-25.3387074,-8.743831878,42.62732378,-11.61038297,-20.25879627,42.50766208,14.59741629,35.0509103,0,20.39040894,-19.29504228,8.530166412,62.26205752,-3.019599527,-1.045080906
BPTD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,71.7186178,18.56986717,18.76957908,60.56479309,-6.586174967,-4.037594824,20.09943479,-60.71228158,-14.17653877,1,34.1069717,-28.9039816,4.388160013,66.93804289,-6.772686239,-3.019261978
BPTD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,42.09897331,26.83817417,-69.13750329,38.20786785,20.4173231,-55.89453249,46.35990266,-13.69111151,-0.490596337,0,43.30440159,-19.10769805,-18.87474002,70.16891582,-1.682094081,-20.05227425
BPTD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,18.41192565,46.57358866,-40.24567279,20.53771045,47.08909169,-47.70805346,54.67469868,-14.43031502,32.43120575,0,38.81521355,27.89885349,8.664750861,66.39749136,9.039710134,-4.432131207
BPTD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,57.05939246,41.98436388,41.46581489,43.7704724,3.573337203,14.78400582,41.31308183,0.568664014,-12.62627628,0,10.98697028,8.789282028,16.58817962,60.14983589,0.824743829,-0.266357219
BPTD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,39.05080558,-14.4494233,23.382381,38.21671956,-14.93058923,8.794360882,46.35321217,13.68453865,-6.055275817,0,20.94357954,-4.507796393,8.903127161,61.89506538,-0.304053155,-2.533397615
BPTD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,57.05939246,41.98436388,41.46581489,43.7704724,3.573337203,14.78400582,41.31308183,0.568664014,-12.62627628,0,10.98697028,8.789282028,16.58817962,60.14983589,0.824743829,-0.266357219
BPTD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,66.8087522,-18.74550256,18.86048193,59.57576353,-14.85100968,2.944916286,15.02869881,9.659436596,24.74339349,1,20.68861504,-9.888389734,28.80151929,61.75762343,-1.749941142,0.156420709
BPTD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,42.44422117,39.36394302,-81.7141501,35.55722032,24.93267247,-59.03464262,48.21099833,-15.16765002,5.480176197,0,43.30440159,-19.10769805,-18.87474002,70.40650871,-1.300470374,-19.59093138
BPTD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,90.36349125,-42.99126746,61.80931453,60.10943809,-18.03827589,21.3445678,17.93618413,1.169313152,-32.14962052,1,20.29593094,-18.65712951,-0.914528019,62.44004202,-0.986083568,-4.262155987
BPTD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,12.00177131,-7.912527562,-8.174677723,18.40895566,2.343575231,-12.19908361,55.2071309,2.348068617,3.285770659,0,10.67468863,-10.09725649,-6.35584435,60.30206433,1.016675033,-4.105738245
BPTD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,80.80821208,-43.99602772,-5.131687316,59.15438818,-14.51580915,-21.20987924,12.31185962,27.98837478,-61.88722398,1,7.872301999,31.15203371,-46.65853302,59.28772244,9.840030965,-18.22623673
