FgR,FgG,FgB,BgX,BgY,BgZ,FgL,FgA,Fg_B,BFL,BFA,BFB,BFDis,BFTime,QCHSL,QCHSA,QCHSB,QCHSCycles,QCHSDis,QCHSOffSet,QCHSTime,QCHSRatio,QCDL,QCDA,QCDB,QCDCycles,QCDDis,QCDOffSet,QCDTime,QCDRatio,SCL,SCA,SCB,SCCycles,SCDis,SCOffSet,SCTime,SCRatio
4,238,178,0.283484989,0.343500333,0.90448264,86.58568978,-59.09367845,3.756349309,16,9,37,10.73974331,14951,16,9,37,16,10.73974331,0,147,101,19,14,35,25,24.51220434,13.77246102,198,75,16,9,37,16,10.73974331,0,267,55
41,245,57,0.796022335,0.630343763,0.395650417,88.04794998,-87.63373563,74.22728178,17,3,38,71.32795427,14925,17,3,38,14,71.32795427,0,183,81,19,14,36,25,85.16527832,13.83732405,195,76,18,7,37,16,71.8186537,0.490699428,246,60
5,78,126,0.487214747,0.099299031,1.060803977,32.26911293,10.47638369,-43.37601222,15,4,37,56.79132917,14924,15,4,37,12,56.79132917,0,141,105,16,5,33,31,57.98962132,1.198292148,296,50,16,8,33,13,58.01135039,1.220021218,225,66
201,114,197,0.366319131,0.57385569,0.418892725,61.02356641,48.04655789,-56.01903491,12,39,10,45.88441021,14936,12,39,10,10,45.88441021,0,117,127,17,26,18,28,85.68749864,39.80308842,247,60,13,29,13,10,66.15177417,20.26736396,171,87
49,141,161,0.480150979,0.643769158,0.014121288,51.79761671,-8.237200249,-37.02250477,6,34,3,40.75621885,14924,11,26,11,16,49.50799781,8.751778965,237,62,17,25,21,30,77.93870375,37.18248491,283,52,15,24,17,6,67.23873658,26.48251773,109,136
214,207,159,0.507764706,0.049227503,0.225811508,83.28164357,-19.85620343,14.32865739,18,7,32,45.16594496,14927,17,4,32,12,52.35984879,7.193903833,137,108,19,14,30,24,58.27352786,13.1075829,189,78,18,7,32,15,45.16594496,0,234,63
140,50,110,0.867396474,0.876211002,0.436881641,33.88899063,40.04784821,-32.15721267,6,34,2,65.47543316,14907,7,34,4,15,65.71650396,0.241070801,204,73,9,36,7,24,67.12909235,1.653659189,210,70,9,35,7,20,67.45181142,1.976378262,329,45
44,131,100,0.532548748,0.500930263,0.512886285,46.92196617,-32.559922,3.888165551,10,9,32,49.12980443,14940,1,21,20,12,55.91177051,6.781966073,148,100,1,20,22,23,55.72909699,6.599292552,171,87,10,12,27,9,50.47321437,1.343409931,160,93
226,26,206,0.157008585,0.379888895,0.723131485,51.70126485,83.83775866,-69.20045874,12,39,10,69.24801536,14948,12,39,10,10,69.24801536,0,117,127,18,24,19,26,122.254754,53.00673863,216,69,15,27,16,8,106.4652078,37.21719243,139,107
74,211,128,0.540595827,0.893868679,0.857104771,74.73338137,-59.14558652,22.69936722,6,28,30,26.21095131,14935,0,20,22,21,27.12146327,0.910511963,71,210,0,20,22,21,27.12146327,0.910511963,134,111,5,23,28,7,26.92086425,0.709912939,123,121
0,218,217,0.782852866,0.355672545,0.92777674,80.32000273,-34.29483397,-31.08645294,18,7,32,63.7962743,14936,18,8,30,14,64.29488937,0.498615071,145,103,19,14,28,26,72.99970899,9.203434692,214,69,18,8,30,14,64.29488937,0.498615071,221,67
67,254,21,0.546277407,0.518571184,0.287554946,0,0,0,2,28,10,81.23880943,14964,4,27,12,16,81.45163288,0.212823455,214,69,3,24,13,27,81.59070188,0.351892451,232,64,6,19,18,5,83.42422104,2.185411616,95,157
137,227,210,0.469041641,0.43743706,0.291546984,85.22035679,-32.73817404,-18.40448214,17,10,21,25.21814107,14932,17,10,21,10,25.21814107,0,127,117,17,10,22,27,26.74896199,1.530820925,237,63,16,10,20,11,25.45197515,0.23383408,186,80
192,90,240,0.204957526,0.953267744,0.956736109,57.71769469,72.16072419,-72.9005264,12,39,10,155.0957859,14947,15,31,15,12,163.4877141,8.39192818,146,102,19,21,22,22,196.6064719,41.510686,153,97,16,29,16,10,167.6602688,12.56448287,153,97
253,175,201,0.154202595,0.352386205,1.029210095,75.85392951,26.97663638,-22.6582334,11,36,27,38.33411367,14937,12,32,35,10,42.95382339,4.619709715,125,119,19,21,22,22,67.42246837,29.0883547,153,97,16,26,23,8,52.75922259,14.42510892,129,115
143,255,63,0.057620378,0.768659937,0.380533299,91.63997354,-82.49940796,80.17739492,15,25,36,50.90344773,14952,14,27,37,11,50.98673737,0.083289636,140,106,19,20,22,21,75.08167445,24.17822672,146,102,15,25,24,6,72.31464746,21.41119973,108,138
13,191,243,0.089057341,0.023364374,0.087975442,75.32673465,-2.94889128,-42.54011268,15,12,18,3.333320127,14942,15,12,18,12,3.333320127,0,159,93,16,13,17,29,10.41165466,7.078334534,277,53,15,14,19,7,4.310201203,0.976881076,122,122
253,114,185,0.628872366,0.038744166,0.768376085,0,0,0,17,3,39,102.2070711,14943,17,3,39,13,102.2070711,0,164,91,19,14,36,25,111.8900896,9.6830185,196,76,18,7,37,17,103.3796841,1.172613024,258,57
109,106,206,0.811106993,0.129894471,0.05422158,47.99433856,38.56708642,-75.97704154,17,9,21,88.72529549,14921,17,9,21,13,88.72529549,0,161,92,17,10,22,24,91.78286722,3.05757173,201,74,16,11,19,10,90.60124665,1.875951158,168,88
37,113,110,0.311042971,0.736534171,0.042443752,40.78373997,-18.1284288,-16.30615353,9,36,5,57.71106761,14952,11,37,9,18,58.73621685,1.025149245,258,57,17,26,18,27,83.53901067,25.82794306,236,63,10,37,9,18,58.91967209,1.208604481,287,52
34,228,65,0.887796846,0.48859857,0.101595197,81.7266352,-80.34137078,64.90202774,18,7,34,96.00136057,14954,17,4,34,13,100.6226457,4.621285154,170,87,19,14,35,27,108.89164,12.89027939,224,66,18,7,34,15,96.00136057,0,239,62
