Type,Method,Bg_RRGGBB, Bg_L,Bg_a,Bg_b,Bg_TD_RRGGBB,Bg_TD_L,Bg_TD_a,Bg_TD_b,Bg_ND_RRGGBB,Bg_ND_L,Bg_ND_a,Bg_ND_b,Fg_L,Fg_a,Fg_b,CD_Fg_L,CD_Fg_a,CD_Fg_b,Com_Fg_L,Com_Fg_a,Com_Fg_b,GammutFlag,ComS_Fg_L,ComS_Fg_a,ComS_Fg_b,Measured_L,Measured_a,Measured_b
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,29.21451,17.30717,37.43884,51.16348,22.35839,-0.77361,46.75620,74.19100,13.79827,1.00000,57.93658,-78.32167,1.93754,58.09396,17.08996,5.08325
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,71.51366,-23.70449,42.17727,57.89440,-0.29344,19.77217,38.29482,26.93916,45.39079,0.00000,51.21453,-60.81197,-16.41444,59.62583,-3.02160,19.53558
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,52.84273,18.65332,4.43005,51.54197,10.47636,7.95979,27.38973,50.62081,24.33077,0.00000,57.62115,-61.31006,-4.79235,53.26543,7.32427,8.84910
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,42.56559,47.23579,47.23810,43.06306,28.12853,39.91992,17.98098,47.20472,-45.49835,1.00000,63.42899,-63.77776,-12.31381,52.46454,-4.81125,-6.84468
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,37.77786,53.26131,-11.27537,42.09265,25.62708,1.67664,9.72635,30.47844,4.50611,1.00000,63.95333,-59.47174,0.21221,53.80348,8.80010,6.94532
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,81.03952,14.27240,-28.30572,62.99423,2.31504,-0.66444,46.98072,67.99551,-29.69905,0.00000,43.83491,-100.07658,3.19405,62.94417,6.11198,-0.76383
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,81.13433,4.33371,37.70277,62.03202,9.60462,18.43576,51.98897,56.93523,45.90423,0.00000,45.44776,-123.68335,-19.99765,62.63406,7.99590,17.61408
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,62.06833,13.62214,37.48049,55.70530,12.99207,23.58088,24.75523,23.27625,7.98147,0.00000,53.69042,-79.27648,-16.66310,62.35539,3.94580,9.58351
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,45.37185,79.13113,-51.22517,44.50419,37.00452,-13.32664,51.57951,82.27841,-16.31050,1.00000,62.60400,-77.67370,10.92425,60.06000,17.44407,-2.40071
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,76.22735,-47.65019,42.58212,56.95831,-8.92167,12.97815,23.52160,48.17113,-57.96256,0.00000,52.31357,-44.10893,-10.82107,55.62426,-10.67983,-10.75894
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,22.90530,45.93020,9.68800,57.67458,-10.97945,23.52435,25.18009,4.63887,4.60591,1.00000,51.47837,-42.05743,-18.53946,62.18553,-9.94586,5.31357
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,57.51864,8.66582,42.55172,52.04012,12.46517,25.65311,31.77297,55.65914,29.05651,0.00000,57.19633,-65.43539,-14.62151,54.14352,9.82860,9.21322
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,39.04688,13.75144,-18.58039,52.42011,13.47752,15.78486,13.24442,32.40089,16.99338,0.00000,56.86464,-68.06755,-10.01581,54.97951,12.40054,11.30588
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,60.85819,9.06194,65.67312,52.16352,14.21430,43.95111,44.66177,72.56810,-4.32609,1.00000,57.08935,-68.45791,-20.79676,59.14057,13.23579,3.46809
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,20.80395,3.79148,8.91056,41.12060,8.33696,19.05547,2.21730,4.91172,-16.94635,0.00000,64.45480,-44.12863,-6.48932,49.58090,-26.18257,-5.39960
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,29.55414,-19.13076,28.49598,48.47353,-8.11606,27.14980,2.23300,11.76929,-10.73589,0.00000,60.00987,-36.86981,-12.68622,49.67754,-13.06505,-2.09689
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,90.10566,-58.34504,4.00781,61.04549,-39.88582,-2.34319,1.40539,9.87697,-23.18454,1.00000,46.98012,-3.37975,5.59664,48.26004,-26.21368,-9.41384
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,61.63895,61.97167,-38.48229,55.52269,19.91684,-1.43051,51.57951,82.27841,-16.31050,1.00000,53.88272,-94.26396,3.00701,60.64016,16.11611,1.03342
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,61.85317,-53.16042,62.93180,50.19216,-12.13343,16.20002,11.19488,10.28516,6.84233,1.00000,58.71826,-34.28899,-9.09760,55.72554,-7.70093,10.91044
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,66.89788,23.32555,18.95041,57.49201,14.69254,14.45919,24.85418,17.31757,22.59432,0.00000,51.69479,-93.48070,-12.31597,63.23529,4.82059,17.03601
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,47.92575,23.31416,22.78797,49.26484,13.84100,17.17107,9.72635,30.47844,4.50611,1.00000,59.42909,-60.62486,-9.12243,54.27019,10.26922,8.45904
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,71.43100,37.84835,-28.46604,60.40916,10.37077,1.02099,44.51652,73.63038,-17.80918,0.00000,47.91075,-104.36271,0.24628,59.55298,13.22338,-0.59834
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,66.74357,42.16259,23.12096,56.04772,22.90113,15.93682,29.13414,33.06327,-5.86675,0.00000,53.32426,-106.24286,-12.34177,58.31130,-3.26372,1.68497
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,61.69553,47.14829,41.69673,53.41693,21.36961,26.11386,42.86032,67.66246,44.86053,1.00000,55.96172,-85.97157,-15.91776,57.07542,18.07664,12.73916
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,62.17084,-1.34903,66.17927,52.97138,8.31035,45.75347,31.64698,56.97286,0.66363,0.00000,56.37132,-61.66918,-22.13693,54.78275,8.55091,1.49418
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,38.27452,42.64256,-1.30032,43.40413,21.00603,8.71077,9.72635,30.47844,4.50611,1.00000,63.23885,-57.36593,-3.30846,54.29126,9.05678,8.20684
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,39.02926,-0.16145,-9.08371,51.67855,4.03974,19.19890,10.16437,26.35636,12.61357,0.00000,57.50578,-53.08885,-11.40662,55.22651,8.41072,13.05774
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,62.03999,7.93562,-57.07115,48.72289,-12.29850,15.17117,2.22524,10.13196,2.28706,1.00000,59.82933,-33.47056,-7.92471,49.60509,-3.73750,8.99776
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,62.27769,-4.68722,0.08903,55.76597,1.07081,7.50517,15.42260,23.57971,-1.57303,0.00000,53.62608,-57.33796,-5.78892,58.28302,-0.41751,7.31041
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,57.31962,47.20203,-37.68796,54.85537,13.62630,-3.76593,46.31271,76.33328,-20.78064,1.00000,54.56848,-76.86957,5.55380,59.92486,14.83479,-1.41399
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,28.07781,43.87317,15.67614,29.81260,44.41488,16.44183,1.40539,9.87697,-23.18454,1.00000,68.85566,-54.80787,-2.84746,48.20960,-22.89748,-10.45927
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,33.95784,22.57834,27.33790,42.95847,16.37660,0.63429,9.72635,30.47844,4.50611,1.00000,63.48668,-52.47967,0.75236,53.72865,9.98880,8.49793
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,71.74401,-23.76574,14.14582,58.30188,-3.22310,8.71883,15.90228,18.14917,3.65461,0.00000,50.71562,-56.42435,-7.97500,58.94655,-1.99640,7.91940
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,28.50169,37.90490,40.49424,32.78829,32.03736,-7.01190,1.40539,9.87697,-23.18454,1.00000,67.92048,-51.04921,3.64645,48.24743,-22.99257,-11.30472
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,57.05939,41.98436,41.46581,51.65583,23.44867,24.55531,46.96189,73.54027,32.91452,1.00000,57.52503,-82.14012,-13.86928,58.33014,16.22678,9.73767
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,57.34220,37.79415,-37.78372,55.06204,8.01415,-4.16186,36.69906,66.27216,-31.15575,0.00000,54.35890,-67.14860,6.08945,57.50164,6.88926,-4.34932
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,47.81942,-44.38906,51.55049,43.47776,-12.99723,32.89058,1.40539,9.87697,-23.18454,1.00000,63.19740,-31.32832,-11.19155,48.47353,-23.22143,-10.68438
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,57.42504,27.49130,23.39166,53.42772,16.34028,17.63954,19.54746,33.99111,-19.68757,0.00000,55.95167,-76.31673,-11.65643,60.71096,3.03738,-0.92032
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,25.76910,46.46718,38.19391,63.45842,-14.65560,11.09782,20.80395,3.79148,8.91056,0.00000,43.00976,-46.48057,-14.41135,59.95193,-9.59564,8.67855
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,76.29963,14.14077,-4.90359,62.80199,6.06588,5.44826,29.13657,37.76079,-32.89446,0.00000,44.16731,-116.85654,-6.63178,59.09446,-8.34965,0.10110
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,32.20762,66.32462,-97.10069,35.08310,-21.31626,-38.14880,7.74792,35.71087,-42.67624,0.00000,67.09982,-26.92241,27.50572,54.17523,-11.40665,-15.35775
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,62.26014,23.40777,-32.79338,56.88003,4.77004,-2.49075,20.06068,28.32545,-9.80319,0.00000,52.40265,-67.27982,4.53470,61.09804,1.84074,2.43846
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,46.50021,73.50492,20.93152,39.68134,48.24545,7.98598,9.72635,30.47844,4.50611,1.00000,65.15602,-77.16603,-2.36461,54.13295,8.51868,7.55147
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,46.37619,79.59850,-45.14072,44.70252,35.25715,-9.50268,46.75620,74.19100,13.79827,1.00000,62.48593,-76.01264,7.77761,58.48051,15.38506,7.14918
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,43.43952,13.26971,-37.31012,52.37562,2.72948,3.97164,8.79322,30.04923,-4.53428,0.00000,56.90382,-52.65471,-2.04214,53.56776,3.80280,4.29823
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,62.06991,-28.02175,18.46066,49.17923,-1.90189,21.90182,8.60876,30.36194,-9.76960,1.00000,59.49305,-43.13309,-11.15394,54.16467,2.60250,2.73074
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,76.42942,18.65672,-32.99573,61.80063,2.15534,-0.97418,24.52492,22.59700,34.90907,0.00000,45.81759,-87.06300,3.47694,63.45842,9.25626,27.23037
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,20.43741,-14.51288,-0.64462,38.93294,-21.27223,-1.17827,2.22524,10.13196,2.28706,1.00000,65.50213,-26.68020,1.60169,49.49611,-4.73941,8.67448
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,61.59879,56.74909,32.01891,52.87280,28.34040,23.71602,51.07509,77.77444,55.02264,1.00000,56.46061,-98.15790,-14.39206,58.39600,22.73085,19.21816
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,76.31340,-5.71292,77.86644,58.54611,9.54940,47.42678,42.10039,58.40012,30.47610,0.00000,50.41029,-86.28576,-30.19108,60.01501,8.88700,12.10364
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,62.02470,-33.69114,58.54992,53.78212,-3.97854,-2.83735,29.01179,27.52805,21.77086,0.00000,55.61847,-46.28414,4.25128,57.63622,-3.03712,9.13810
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,52.29577,52.15447,-0.83241,51.14040,19.68344,7.41329,46.96189,73.54027,32.91452,1.00000,57.95561,-73.86147,-4.31442,57.94201,18.17038,8.85926
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,38.36832,-39.42868,32.53094,55.31869,-30.57847,26.07135,17.70178,-27.71784,23.85918,1.00000,54.09516,-17.73646,-17.58156,57.56899,-31.46548,13.51381
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,62.02141,27.83019,42.25651,55.47180,17.42772,23.81854,19.54746,33.99111,-19.68757,0.00000,53.93595,-87.94688,-16.57910,61.02795,2.73075,0.36211
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,57.67007,-14.42379,28.05182,51.98387,3.02412,6.30003,8.67010,29.31867,2.85263,0.00000,57.24485,-52.34287,-3.73956,53.37371,6.48224,6.95197
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,38.32306,47.51598,-33.57555,45.53817,15.52693,-2.88869,9.72635,30.47844,4.50611,1.00000,61.97584,-55.55097,3.05537,54.12237,8.47349,6.71965
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,90.49910,-42.68967,42.53696,64.27411,-6.44053,17.80804,34.20437,14.12253,-13.85842,0.00000,41.47606,-76.03012,-22.74500,67.72477,-6.73997,1.98880
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,47.84180,42.25431,-4.96724,49.35024,17.93438,6.58511,9.72635,30.47844,4.50611,1.00000,59.36502,-66.11333,-3.36174,54.04822,9.56311,7.10130
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,20.04155,-12.34533,-10.44722,38.93294,-23.85169,-4.54782,1.67004,2.84418,-11.74169,1.00000,65.50213,-25.56078,3.28451,49.44756,-25.14218,-6.40962
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,48.03958,-38.73167,9.08096,44.98362,-32.61880,0.69190,1.67004,2.84418,-11.74169,1.00000,62.31664,-20.05160,0.71500,49.26484,-26.02541,-6.01428
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,57.48001,-15.35463,61.27396,50.27518,4.98935,38.88513,8.67584,30.91196,-13.67532,1.00000,58.65296,-51.87606,-17.63350,53.56776,3.04018,-1.78563
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,57.55890,27.96448,-4.76155,54.64749,10.99460,7.92641,23.31469,56.66976,-62.41741,0.00000,54.77682,-71.09249,-5.73939,54.05882,-4.92261,-11.19127
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,27.88179,66.96582,-82.18926,39.54676,21.45729,-25.06062,2.23166,15.68388,-30.62509,0.00000,65.21917,-52.08945,18.42280,49.80995,-23.36162,-11.90647
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,33.66629,50.93930,-85.14651,38.21672,-26.93700,-31.62935,17.74877,52.92777,-71.23499,0.00000,65.82201,-24.39779,24.00157,52.40899,-16.84048,-14.10606
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,85.74503,23.57996,-18.87870,65.93509,5.18845,4.90470,52.09697,57.22868,-10.30354,0.00000,37.95758,-110.87218,-7.86200,65.31033,4.19066,5.83255
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,55.86207,83.75867,-21.35944,48.56102,38.15153,-0.66627,46.50021,73.50492,20.93152,1.00000,59.94678,-95.07069,1.70598,58.23585,17.17402,7.21228
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,25.23783,-4.74804,-4.44957,43.97368,-2.41396,-1.60760,3.43726,17.17087,-8.82583,1.00000,62.91435,-38.59356,2.08581,50.94361,-6.11386,-1.22474
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,51.63862,62.16525,56.68007,45.81174,36.42352,34.99925,46.75620,74.19100,13.79827,1.00000,61.80432,-81.09191,-13.15449,58.28302,16.62321,6.14611
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,71.55884,18.57235,28.09630,57.88487,12.59968,17.80404,29.24547,27.88886,-5.13614,0.00000,51.22604,-90.35163,-15.06601,58.47113,-6.32561,5.42505
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,66.96359,-18.75820,28.11999,56.21772,-0.42204,15.40076,33.73843,32.22053,31.89879,0.00000,53.13972,-55.98770,-12.09412,58.65829,-0.71138,13.75659
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,15.41828,14.44852,-37.57731,38.35796,-26.52524,-24.60973,2.77105,19.47463,-34.33880,1.00000,65.75979,-24.53690,16.98358,50.36981,-22.95843,-13.78979
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,29.58919,14.07529,8.53713,47.09235,20.25703,44.23316,46.31271,76.33328,-20.78064,1.00000,60.97029,-63.68220,-16.07872,59.91583,14.34844,-0.42881
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,52.88624,-14.09565,28.32334,50.18028,2.99139,4.45912,28.89214,38.22767,-15.41605,0.00000,58.72758,-49.45723,-2.08948,58.97433,-4.60233,4.39480
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,28.98341,38.20081,-5.98714,61.85217,-16.79096,16.86749,20.42397,-14.33275,28.32992,0.00000,45.73579,-38.28963,-18.41077,60.01501,-15.88495,20.52638
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,62.01718,28.06550,37.45186,54.79313,18.39641,23.75110,40.33784,65.19189,53.54255,0.00000,54.63111,-86.51531,-15.95100,55.50235,17.79187,19.59652
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,71.41858,32.47669,61.90239,57.35689,20.53783,34.50039,24.57367,33.16463,-10.29103,0.00000,51.85337,-110.39505,-23.69752,63.98238,6.25216,4.62347
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,17.14685,49.33254,-69.88084,25.98081,-16.52464,-31.86915,3.66418,22.00186,-28.24678,1.00000,69.86957,-28.78343,13.61523,50.62866,-11.05101,-8.93292
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,76.11848,-53.15135,18.27384,58.25472,-23.00840,4.82562,10.82150,0.31484,8.85655,0.00000,50.77401,-25.72157,-4.04953,54.67875,-14.09537,8.53064
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,47.86096,32.54321,27.21481,48.54854,16.97884,22.70882,9.72635,30.47844,4.50611,1.00000,59.95580,-62.95785,-11.11243,54.31231,9.95349,9.01585
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,85.66181,-67.51843,57.20992,53.49243,-12.66354,21.33142,15.97728,-6.08864,23.07329,1.00000,55.89132,-35.70709,-13.68780,57.11437,-13.15757,16.43482
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,66.75455,47.58252,-42.91904,58.44297,10.35397,-3.29407,42.06341,72.12578,-33.55588,0.00000,50.53981,-87.83570,6.11224,59.05754,7.26483,-4.70346
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,66.57878,-58.22952,47.09549,52.80692,-22.58395,17.71047,15.97728,-6.08864,23.07329,1.00000,56.52002,-25.55691,-11.31184,57.13383,-13.81942,17.16573
BP,TD,0x6cc1af,73.09180957,-30.40096446,0.876639034,,44.80276412,-20.67342206,3.798102272,0x66beb8,72.20695459,-28.14609746,-5.352479319,24.15565,42.80873,-47.83955,33.79474,14.02694,-22.11616,1.40539,9.87697,-23.18454,1.00000,67.57180,-41.87911,12.01202,47.52076,-27.20979,-12.16189
