L,A,B,MLA,MA,MlaB,MX,My,MZ,r,g,b
56.69317221,61.85754908,45.99994057,46.84301757,59.43213102,32.75271018,0.274,0.159,0.0588,241,69,51
61.66338338,66.8664011,-19.66113536,54.30705214,72.73014609,-43.39969146,0.40345,0.22265,0.60715,241,83,180
59.69780851,52.09528632,65.70911538,50.69890357,48.18886571,50.42198902,0.2876,0.1901,0.03665,241,90,11
61.75668993,57.04893075,8.474825941,52.38675165,58.96969953,-10.0959351,0.33655,0.2049,0.28545,241,93,129
65.65167574,36.84855518,71.22504865,57.10950686,32.19063408,55.71871433,0.31855,0.25035,0.04735,241,122,7
66.74357254,42.16258888,23.12095704,56.47122058,42.37736726,7.058947507,0.33945,0.24385,0.223,241,122,115
66.6854627,37.50290352,46.54471068,56.09279989,35.97228358,35.56037471,0.3169,0.24005,0.0951,241,125,71
71.42244057,47.2556824,-19.04032048,65.53791157,52.91934453,-45.70480374,0.50275,0.3473,0.87985,241,134,207
71.56542547,37.71205937,4.650864225,63.48725653,38.03331265,-15.99979803,0.41935,0.32175,0.4879,241,141,162
71.51509354,27.78388958,41.9981007,61.98927611,24.33426182,31.83966006,0.3562,0.3039,0.1471,241,147,91
76.10523993,13.28867469,72.79059185,69.41607889,3.730918771,73.58396041,0.3911,0.39925,0.05445,241,170,30
80.98761436,32.89482404,-23.64666235,78.61600172,37.06112067,-36.86896256,0.6695,0.54265,1.0888,241,175,245
81.06224304,28.25935462,-14.12284683,77.82478748,28.57145127,-38.23312503,0.6172,0.52915,1.0888,241,178,226
80.97533914,18.8468825,9.372718575,75.0420114,14.08699417,-11.1839393,0.51075,0.48345,0.6471,241,183,179
81.08829033,13.89030213,23.72716191,75.15799261,4.885957217,10.74639735,0.47865,0.4853,0.42725,241,186,151
80.94812917,9.072950145,42.59556663,75.06397646,-2.506827209,37.37892302,0.45105,0.4838,0.233,241,188,113
81.10983458,4.053619673,66.88525686,74.94146449,-7.815749343,69.60908286,0.4311,0.48185,0.0902,241,191,60
85.73329914,4.573420916,28.03145169,81.92236628,-7.659442063,19.20678352,0.54115,0.60155,0.4559,241,206,155
85.80472653,-5.557326216,71.86464986,81.35751144,-19.67316392,78.68689627,0.4865,0.5912,0.0965,241,211,59
90.40801857,9.668329407,-5.133337112,89.16767463,5.347645692,-18.67642305,0.7336,0.7452,1.0888,241,219,236
90.47749935,-0.028200163,18.81302513,88.28530614,-11.55801319,4.491782295,0.63865,0.7266,0.7333,241,224,187
90.43698017,-4.586876104,32.87120169,88.16556449,-19.41853099,25.54140961,0.6027,0.7241,0.4976,241,226,158
90.36073384,-9.558514063,51.78761505,88.22067983,-27.11422105,53.55231828,0.57185,0.72525,0.27315,241,228,118
90.56028884,-14.87281587,77.09968915,88.14398174,-31.95221354,86.66433013,0.5511,0.72365,0.1091,241,231,57
95.26752039,-24.558098,88.07606031,94.67246823,-43.68570451,98.82311914,0.61875,0.86845,0.10595,241,251,32
51.04734971,77.99867898,44.63059894,46.62487975,59.08147423,43.72246693,0.2708,0.15735,0.0361,242,0,43
51.15188805,78.28275546,39.43612914,45.68209748,62.10920014,37.43088901,0.26825,0.15035,0.04455,242,0,52
55.60977666,89.85782573,-40.84878187,52.07381557,84.59372583,-61.3112935,0.4107,0.2021,0.7764,242,0,202
56.42010319,91.8629803,-48.58218879,53.59462922,88.35454637,-72.20501615,0.44525,0.21595,0.96625,242,0,219
56.30572552,77.92390926,-15.74362005,50.00758162,75.59112298,-34.60550898,0.35505,0.18425,0.4449,242,44,158
61.10311065,87.37854644,-58.16945573,57.85149257,97.29064091,-72.66984039,0.54585,0.25805,1.0888,242,52,252
56.41669144,67.23978024,21.65410215,47.22278247,64.08396693,5.836578831,0.28995,0.1619,0.14945,242,61,93
56.45437782,61.59705643,62.46268515,47.66871073,55.55132855,50.88083639,0.2732,0.16535,0.0278,242,68,15
56.54107334,61.90871096,56.07976344,47.73922587,56.21085054,50.23567628,0.2756,0.1659,0.0289,242,68,31
61.46383995,72.12435838,-29.57677191,55.08778498,77.98311303,-54.7582077,0.43185,0.23015,0.75885,242,76,198
61.74615151,62.04363661,-5.377399529,53.41692628,65.22163972,-26.79529573,0.368,0.2143,0.42775,242,88,154
66.27983304,71.67670829,-47.92911404,62.89404594,84.0847263,-63.97578286,0.58015,0.3146,1.0888,242,95,248
61.75131773,52.19516495,32.03415792,50.79816673,52.9898554,15.6367795,0.30125,0.19095,0.1342,242,97,87
66.664699,57.15958781,-19.48666499,59.9248587,62.40181475,-44.33379035,0.44985,0.2804,0.7324,242,110,194
66.60751781,36.85462958,56.74056984,56.00760743,35.73669557,48.91976949,0.31525,0.2392,0.05795,242,125,50
66.70502516,37.3412093,51.6184659,56.19276923,36.34186434,45.7667517,0.3191,0.24105,0.06635,242,125,61
71.32230981,57.13426864,-38.01401667,67.35947562,67.88582198,-56.27676617,0.59275,0.3711,1.0888,242,126,244
71.40307741,52.36138213,-28.78630075,66.8926347,59.88786237,-57.08166431,0.55205,0.3649,1.0888,242,130,226
71.55448649,32.70199547,23.19814993,62.48230043,30.51748801,6.870738429,0.3814,0.3097,0.2884,242,144,127
71.50383432,27.47639558,47.0806359,61.92078181,23.97045428,40.49678303,0.35425,0.3031,0.1125,242,147,81
76.224734,33.25153808,-5.162129045,70.15139398,33.66272222,-28.42353135,0.5051,0.40965,0.7542,242,159,194
76.28346632,23.38650244,23.33514888,68.88145194,18.2901414,9.290088143,0.43105,0.3918,0.3504,242,165,139
76.36626417,18.44448154,42.39239723,68.66062233,10.76814488,36.38292547,0.40315,0.38875,0.1791,242,168,102
76.12297188,13.16180573,79.08308551,69.84536611,3.709968659,72.34770295,0.3969,0.4053,0.05895,242,170,0
76.58897127,12.23665148,78.54165858,70.32629273,3.02857301,75.19843102,0.40135,0.41215,0.05435,242,172,8
80.87587054,4.306087283,72.2207507,74.79653761,-6.183741861,74.32459398,0.4345,0.47955,0.07565,242,190,45
85.74503179,23.57995522,-18.8787046,84.4424952,25.3393631,-26.82328414,0.7318,0.6492,1.0888,242,196,250
85.87823429,18.93424848,-9.394114576,83.72569219,17.22971831,-28.0591514,0.67945,0.6354,1.0888,242,199,231
85.87928231,9.37789861,14.33907086,82.00369043,1.398523867,-2.772110702,0.57885,0.60305,0.68945,242,204,183
85.70768222,0.019251075,47.06194754,81.76747717,-14.31925335,45.09917489,0.51295,0.5987,0.25615,242,208,116
85.55901888,-5.366015695,77.34816899,81.45895701,-19.52209452,81.88960844,0.48865,0.59305,0.087,242,210,42
90.52655898,14.12713682,-14.11098996,90.01002255,14.29996209,-17.22409905,0.79565,0.76325,1.0888,242,217,255
90.54763258,-15.17523212,82.76470385,88.39761311,-31.05011297,85.27861499,0.55905,0.72895,0.11565,242,231,38
92.14164735,-18.99713795,90.32870068,90.31931349,-35.74218286,95.32445198,0.57355,0.76995,0.0927,242,238,1
95.11536966,-14.19433224,42.35710522,95.22406446,-33.60801217,42.07513532,0.67365,0.8815,0.4565,242,246,151
95.3259979,-19.48710482,62.13481011,95.75566429,-41.89144305,71.65867321,0.64685,0.8942,0.24125,242,249,108
95.27386554,-24.69961883,92.69976296,94.60658668,-43.46010394,97.48149969,0.6185,0.8669,0.11025,242,251,0
50.96214762,77.46568302,64.99114188,46.11663622,59.33710381,51.09869332,0.26605,0.15355,0.0239,243,0,0
51.07509,77.77444465,55.02264435,45.25521808,61.36123081,51.42900275,0.26195,0.14725,0.02165,243,0,24
51.15070469,77.98072969,49.88128314,45.4556258,61.36462592,46.09271058,0.26405,0.1487,0.0292,243,0,34
57.4748962,93.74366433,-55.23927522,54.73078791,92.54602565,-78.05036568,0.47725,0.2267,1.0888,243,4,235
55.84687946,83.48170776,-25.8356359,50.22776721,78.0081937,-44.44731223,0.3651,0.1861,0.5433,243,28,175
56.3738783,72.51289153,3.055087401,48.89013748,68.2538026,-12.78721136,0.3203,0.17505,0.2637,243,53,125
61.29018925,82.37909207,-48.65893567,57.03642653,90.39311297,-74.07512667,0.50585,0.2496,1.0888,243,61,234
56.56367726,61.70214858,67.35107738,48.30410557,55.72587034,39.87482619,0.2805,0.17035,0.0487,243,68,0
61.42397484,77.26668225,-39.10823956,56.28748434,83.50471352,-66.42162675,0.4689,0.242,0.94915,243,69,216
61.66693966,57.26651359,13.42566495,51.71828805,58.81188334,-5.876722757,0.32795,0.19895,0.251,243,92,120
61.75905119,51.95826805,37.06625703,50.6579445,51.22013865,23.94553927,0.295,0.18975,0.1025,243,97,78
66.42840442,67.04103571,-38.52777293,61.43791406,76.45825389,-66.48635506,0.52495,0.2975,1.0888,243,100,230
66.55683374,62.2095433,-29.04602815,60.65344574,69.95179666,-57.27001348,0.4879,0.28855,0.92515,243,105,212
66.68431355,52.11526418,-5.110575073,58.216959,55.83052296,-28.88631601,0.4033,0.2619,0.52515,243,114,167
66.76420267,47.27513924,9.034203305,57.30851791,48.81028876,-11.20867606,0.3691,0.2524,0.3546,243,118,141
66.63713106,42.56699523,27.92134635,55.97246952,42.47742473,12.89888828,0.3336,0.23885,0.1871,243,121,106
66.64700371,36.79073019,62.00689093,56.46626697,33.66819855,56.05007718,0.315,0.2438,0.0445,243,125,38
71.44117523,42.61849598,-4.965930622,63.96203849,44.11753405,-27.60731335,0.4468,0.32755,0.61665,243,137,180
71.37335615,37.80474223,9.163593146,62.71811088,37.88294519,-11.20827198,0.408,0.3125,0.4317,243,140,153
76.20209498,37.69963645,-14.36305487,70.81227671,40.71332343,-40.93501096,0.54305,0.41915,0.94255,243,156,212
76.2805975,28.35038701,9.353231455,68.86339436,25.88440435,-10.55527819,0.45685,0.39155,0.5254,243,162,166
76.11887233,18.5637933,47.08855304,68.02061474,11.08813256,41.08869736,0.39535,0.38,0.1521,243,167,92
80.93612068,23.63452877,-0.263250644,75.73661125,20.64329459,-22.77451831,0.5476,0.4946,0.80625,243,180,198
80.88546499,14.09913525,28.0389346,74.96662206,4.251046535,16.41647205,0.4734,0.48225,0.37685,243,185,142
81.01508404,9.06997402,47.11483854,75.01375504,-3.142476792,44.13709506,0.4481,0.483,0.19525,243,188,104
80.82469759,3.730190128,82.35839384,75.90631711,-9.099934178,78.14780431,0.44085,0.49735,0.0705,243,190,0
80.87877715,4.098915889,78.26716914,75.73042828,-8.795937207,80.57542829,0.4393,0.4945,0.06355,243,190,24
85.54610114,-5.676692375,84.1620298,81.61755608,-20.08278988,85.20677936,0.4891,0.59595,0.0781,243,210,11
90.43451344,-4.995664955,37.7237115,88.10078937,-20.47392591,33.284665,0.5971,0.72275,0.4253,243,226,148
90.39069353,-9.733019506,56.8778712,88.21828472,-27.48562151,60.36761631,0.5703,0.7252,0.2312,243,228,107
90.29423975,-15.0364863,89.09466302,87.77328235,-30.92257084,91.14087134,0.54885,0.71595,0.09205,243,230,0
95.24219466,-4.589934158,14.41024873,95.42767588,-17.55552395,-1.147234387,0.75335,0.88635,0.98245,243,242,210
95.17446506,-9.440950871,28.21153716,95.14198957,-26.36837039,19.69350488,0.70535,0.87955,0.6917,243,244,181
58.66008275,96.59526116,-63.58834539,58.01331243,96.17394295,-72.39084063,0.5442,0.25975,1.0888,244,2,255
56.21021395,90.13866934,-41.48226566,52.85634176,85.97751079,-63.57832564,0.4264,0.20915,0.8245,244,6,205
56.18518754,78.08697188,-11.41544278,49.77990548,73.2627777,-28.793345,0.34535,0.18235,0.3914,244,42,150
56.59488883,67.27874262,26.61836956,47.68154328,63.43629671,13.61342415,0.2934,0.16545,0.1211,244,61,85
61.64003666,66.96152705,-14.79171514,54.14352224,70.90318645,-37.65220126,0.39535,0.2211,0.54285,244,82,171
61.64868231,62.17422775,-1.07734577,52.86182832,64.41736203,-22.14097114,0.3584,0.2092,0.38045,244,87,146
61.63906891,56.89176467,17.90401625,51.39337207,57.59069111,0.778646562,0.32065,0.1961,0.20925,244,92,112
61.51500531,51.84502504,46.02442907,50.31661595,51.73234367,36.23307311,0.2925,0.18685,0.06485,244,96,61
61.79471351,51.83712928,41.51962464,50.6579445,50.66455919,31.86362093,0.29355,0.18975,0.078,244,97,70
66.63173003,42.2860978,32.27786757,55.94232398,41.22752687,19.95793706,0.3297,0.23855,0.15345,244,121,98
66.42322584,36.90890533,72.91331054,57.52089563,31.5043103,64.7833916,0.32155,0.2546,0.0324,244,124,0
66.48549892,37.2194917,67.92476748,57.808539,31.30873438,66.84904025,0.32445,0.2576,0.03,244,124,21
71.40915713,33.05799975,27.81308723,61.98927611,29.65304281,14.18103745,0.3722,0.3039,0.23685,244,143,118
71.4057962,28.12523032,51.954556,61.58081274,24.28093149,47.05947614,0.35085,0.29915,0.0887,244,146,71
76.121345,47.52466081,-33.55560573,72.90176994,56.68470496,-46.72108631,0.64715,0.45015,1.0888,244,149,250
76.27559865,42.44074331,-23.83334353,72.37196916,47.71680668,-47.63453592,0.59875,0.44215,1.0888,244,153,231
76.32552591,23.17450675,28.08260575,68.41308588,17.23951441,14.91410506,0.4208,0.38535,0.30335,244,165,130
81.05609885,18.70306797,14.08777427,75.01375504,12.58395896,-2.550299375,0.50465,0.483,0.55195,244,183,170
85.77582579,14.14979046,4.780819279,81.70483886,8.274940848,-15.95584946,0.60205,0.59755,0.85355,244,201,202
85.8170991,4.526443253,33.13011586,81.65848931,-7.815190845,25.53672666,0.5361,0.5967,0.39665,244,206,145
85.75492133,-0.06966385,51.88235797,81.54925764,-14.66575154,52.19528228,0.5081,0.5947,0.2124,244,208,106
85.60973644,-5.427875792,85.76693942,81.68303278,-19.01783181,86.19786152,0.49405,0.59715,0.07565,244,210,0
90.62583635,4.564878274,9.786392552,88.42624854,-4.671356424,-8.41168527,0.672,0.72955,0.91095,244,222,206
90.51837571,-0.315790239,23.78238642,88.13918435,-12.71840904,12.07138637,0.63085,0.72355,0.63935,244,224,177
95.1255878,-19.12041667,66.61346725,95.11671135,-40.27348797,76.50485883,0.64185,0.87895,0.2074,244,248,97
55.70810365,89.3374935,-35.82358168,53.10782408,79.64526459,-52.65067428,0.4091,0.21145,0.69015,245,0,193
56.4779444,91.25968252,-43.70705226,53.6268415,86.06702961,-65.14786613,0.4379,0.21625,0.86445,245,0,210
53.41139111,72.05954587,64.71541028,46.6911425,60.28755964,47.34736781,0.2745,0.15785,0.0305,245,37,6
56.3887774,72.65841571,7.730027871,48.81591363,67.72068193,-5.216295302,0.31795,0.17445,0.2178,245,52,117
56.38014728,67.03464648,35.68273098,47.52720995,61.95719667,27.4355085,0.28785,0.16425,0.0753,245,60,69
56.50099934,67.44142743,31.19315537,47.61090013,62.39169696,20.30332054,0.2899,0.1649,0.09715,245,60,77
61.42036048,72.07094569,-24.81296047,54.958853,76.51057789,-48.9640995,0.42505,0.2289,0.6842,245,75,189
61.55689906,51.74702801,51.28006855,50.62865718,51.193296,38.91714353,0.2946,0.1895,0.05965,245,96,51
66.57721369,57.26757232,-14.83331961,59.21421717,62.21854327,-38.63333187,0.4387,0.2726,0.64895,245,109,185
66.51017571,52.13224037,-0.500360932,58.02280923,55.07686069,-22.0430961,0.3982,0.25985,0.4563,245,113,158
66.62603941,47.48388983,13.7709719,56.87023412,47.86064803,-3.858040757,0.36055,0.2479,0.29555,245,117,132
66.62339095,41.98955766,37.13985087,56.03268495,41.52930983,26.43618569,0.33165,0.23945,0.12715,245,121,89
71.39849173,47.63089907,-14.38293193,64.89504663,51.75107407,-39.27473776,0.4882,0.33915,0.7773,245,133,198
71.42238239,37.57929415,13.50872958,62.33843563,36.74104785,-5.672279996,0.39905,0.308,0.3794,245,140,145
71.33762595,27.49963226,61.50652639,61.53323836,24.04243982,57.930979,0.34955,0.2986,0.05915,245,146,50
71.42487335,27.9817304,56.73068271,61.64990785,24.40856954,54.04527502,0.3521,0.29995,0.06925,245,146,61
76.27001126,32.83789529,0.073169849,69.46953077,32.42952302,-21.79905632,0.48965,0.4,0.6588,245,159,184
76.2883068,27.94517853,14.05488223,68.21547356,25.08639479,-4.524184439,0.4444,0.38265,0.4568,245,162,157
76.20989825,18.64307168,52.10124108,68.12734743,11.50715643,48.85157511,0.39815,0.38145,0.12115,245,167,82
80.96093252,28.58755229,-9.746203016,76.78791509,28.58708565,-35.3350041,0.59835,0.5118,1.01405,245,177,217
81.08266557,9.06759024,52.02651492,74.72706091,-1.429656778,49.80775431,0.44975,0.47845,0.16495,245,188,94
85.72181433,9.717977572,18.63018909,81.4480001,0.274493713,4.312971653,0.56455,0.59285,0.59705,245,203,174
85.72113735,-0.519800966,56.92999196,81.31907145,-15.35776078,60.07504485,0.5018,0.5905,0.1701,245,208,95
90.43451988,-9.806650904,61.83403771,87.95655533,-27.29625302,68.48139556,0.5665,0.71975,0.1849,245,228,96
95.33988579,-0.0289304,4.990027442,95.38156122,-9.149543178,-7.962825485,0.79415,0.88525,1.0888,245,240,230
95.19060418,-14.17570243,47.16540662,95.23668062,-34.73484281,48.41521464,0.6688,0.8818,0.4011,245,246,141
55.86207435,83.75867152,-21.35943951,51.41627551,74.19141229,-35.76429288,0.36905,0.1963,0.47795,246,25,167
56.17638167,78.03142529,-6.87837626,49.6775382,71.83457596,-20.92352035,0.33995,0.1815,0.32865,246,41,142
61.04650718,87.35638832,-53.63844087,57.77509607,93.00031449,-72.8015585,0.52785,0.25725,1.0888,246,50,243
56.25677593,72.60315987,12.2082043,49.01962213,67.36947327,-0.41983846,0.3194,0.1761,0.1939,246,51,109
56.43770569,66.94402638,40.37731891,47.62375601,59.76243062,34.42160444,0.2833,0.165,0.05805,246,60,61
61.20361441,82.04919616,-44.11290183,56.71804225,87.54285804,-72.13484867,0.4902,0.24635,1.04865,246,60,225
61.35959813,77.07424801,-34.4531624,55.85173543,82.15480966,-60.28858964,0.4575,0.23765,0.8502,246,68,207
61.52769261,66.97330373,-10.57468174,53.92074186,69.44032041,-31.52571173,0.3877,0.219,0.4787,246,81,163
61.69797312,61.84080235,4.024277797,52.79043472,63.10518079,-13.95210397,0.3536,0.20855,0.317,246,87,137
60.24302615,54.04814198,69.1321807,51.45631913,48.6754372,64.15655031,0.29735,0.19665,0.0193,246,89,2
61.76791462,56.8717642,22.62923892,51.53626405,56.24957219,10.12611709,0.31865,0.19735,0.16355,246,92,104
61.53151158,51.36534159,61.76529712,52.29763377,45.86521717,64.98411215,0.2995,0.2041,0.02,246,96,28
61.6165274,51.72252851,56.23916257,51.57616563,48.86134915,53.49915282,0.2992,0.1977,0.03405,246,96,41
66.61531614,61.73862412,-24.23540891,60.5159465,67.65162936,-49.35305396,0.4774,0.287,0.81075,246,105,203
66.58577147,47.04996269,18.09973675,56.83101967,46.46689159,1.505693602,0.3559,0.2475,0.2599,246,117,124
66.62905034,41.75811529,41.95976576,56.24265025,39.22118502,37.04873421,0.3277,0.24155,0.0912,246,121,80
71.44897641,61.64765903,-42.79270038,68.16408908,73.09287388,-54.88950159,0.6296,0.38195,1.0888,246,122,254
71.43609968,56.75226569,-33.26383553,67.09281362,65.11968903,-56.73652825,0.5766,0.36755,1.0888,246,126,235
71.5450718,52.10884911,-23.93676143,66.50081841,57.80196323,-51.35496726,0.5372,0.35975,0.98755,246,130,217
71.54210992,42.41345909,-0.055276394,63.99863998,42.91277608,-20.85999859,0.4432,0.328,0.5449,246,137,171
71.48773021,32.98639086,32.71305959,61.80922107,30.00274719,21.37065719,0.3709,0.3018,0.19525,246,143,109
71.36358211,27.3925314,67.06125654,62.57089526,21.28670841,68.98048669,0.3546,0.31075,0.04,246,146,36
76.16240812,23.53575816,32.54606352,68.20079868,17.07985567,23.45200828,0.41725,0.38245,0.24545,246,164,121
76.21342547,18.42780541,56.81896017,67.87295079,10.76231146,57.87542033,0.3923,0.378,0.0888,246,167,72
80.9267518,38.03473733,-28.61593023,78.45006968,44.09858602,-37.15505228,0.69845,0.5398,1.0888,246,171,255
80.95797896,33.38208578,-19.20055819,77.85728347,36.2630119,-38.17709746,0.6513,0.5297,1.0888,246,174,236
81.01314953,14.24816777,32.80035982,75.23619152,4.368738643,23.40899116,0.478,0.48655,0.3267,246,185,133
81.06198117,8.707656543,57.13316049,74.97605256,-3.559804876,60.23806055,0.4461,0.4824,0.12275,246,188,83
85.73075095,19.10156475,-4.658020588,82.72694146,15.44224972,-28.539671,0.65205,0.6165,1.06865,246,198,221
85.83220804,4.21351222,38.09478947,81.76475543,-9.652094458,33.50042156,0.53075,0.59865,0.3353,246,206,135
90.54457318,9.641299651,-0.04194459,88.6666435,3.926077091,-19.54026983,0.71655,0.7346,1.0888,246,219,226
90.5208198,-4.960716453,42.67034569,88.25419977,-21.24278372,40.02512359,0.59665,0.72595,0.37125,246,226,138
95.18959014,4.89256303,-4.764355042,95.51351513,-0.491097941,-7.735318747,0.84175,0.8884,1.0888,246,237,250
95.2763319,-4.88448882,18.80430818,95.4067194,-18.7381179,5.261813098,0.74715,0.88585,0.8874,246,242,201
95.22012078,-9.652845202,33.08114878,95.04291745,-27.25010395,27.862231,0.69925,0.8772,0.59585,246,244,171
95.16907819,-19.15903358,71.55827773,95.20513485,-40.63184297,84.42973138,0.64195,0.88105,0.16815,246,248,85
57.60930236,93.10346817,-49.78795446,55.79121594,87.32183686,-72.05487265,0.4749,0.23705,1.02215,247,4,225
56.37565408,67.2007958,45.40507585,48.12113568,60.52103745,33.69195905,0.29075,0.1689,0.0618,247,59,52
61.60284584,57.03494339,26.94013616,51.60463794,55.80945221,13.73782295,0.31825,0.19795,0.14795,247,91,96
66.37823821,71.85286406,-43.16532647,62.26205752,81.66558274,-65.06541807,0.5593,0.3071,1.0888,247,94,239
61.57117595,51.25573135,70.29487926,52.58642213,46.67189822,56.82246645,0.30495,0.2067,0.03155,247,96,0
66.58330154,66.70241676,-33.62151884,61.59377744,74.34866715,-61.31969407,0.51945,0.2993,1.01075,247,100,221
66.45408221,42.0759425,46.48094468,56.24265025,39.79088143,36.24063389,0.3293,0.24155,0.09375,247,120,71
71.46643922,32.62902593,37.42920616,62.06618866,28.92796322,27.10251577,0.371,0.3048,0.16905,247,143,100
71.36958074,27.17364654,75.08311479,63.59416622,20.12873265,68.44292228,0.3643,0.32305,0.0443,247,146,9
76.3511929,37.60588576,-9.518859164,70.774289,39.04808495,-33.79509348,0.5359,0.4186,0.83965,247,156,203
76.22238128,18.24412579,61.74876024,67.96899143,10.74333104,57.92720585,0.39355,0.3793,0.08915,247,167,61
81.08854383,23.68860998,4.546399489,75.52902659,19.16925328,-16.33859426,0.5383,0.49125,0.7188,247,180,189
81.15143894,18.64026577,18.82925542,75.25181523,10.88814052,3.633184744,0.50215,0.4868,0.49415,247,183,161
80.82713128,8.931646829,61.79264264,74.38762433,-2.5392125,63.25972961,0.4409,0.4731,0.108,247,187,72
81.89157465,3.889770066,82.89151406,76.90560894,-9.12354957,80.34820793,0.45565,0.51375,0.06925,247,193,4
85.90573349,23.57568223,-14.20599041,84.05160398,22.65116111,-27.49723452,0.71105,0.64165,1.0888,247,196,241
85.826864,13.87421069,9.353010326,81.674853,6.517670586,-10.63102779,0.59415,0.597,0.78105,247,201,193
85.78520562,-0.495479297,61.93097254,81.57658849,-15.61053533,66.07811358,0.505,0.5952,0.1451,247,208,84
90.41917929,14.4375089,-9.415554112,89.63367718,11.20603702,-17.87297038,0.772,0.75515,1.0888,247,216,245
90.43972891,4.760059219,13.94387093,88.24223084,-5.474755877,-2.811057247,0.6648,0.7257,0.8278,247,221,197
90.59051672,-0.390666931,28.30177254,88.17755105,-14.34054189,18.65271515,0.62455,0.72435,0.5676,247,224,168
90.49194541,-9.781269246,66.60875865,87.97821595,-27.45152632,74.4179966,0.56625,0.7202,0.1569,247,228,85
95.19609199,-14.51289281,52.26945559,95.42558058,-35.67101187,56.50530102,0.66825,0.8863,0.3394,247,246,130
95.14348154,-19.55845173,76.81828789,94.85906073,-40.82087458,88.75646401,0.6346,0.87285,0.14605,247,248,71
55.8335634,88.87700372,-30.71066389,53.10782408,77.6351472,-46.63840637,0.4026,0.21145,0.6202,248,0,184
56.42834215,89.67074834,-35.7378649,53.23288179,81.21687619,-54.29025812,0.416,0.2126,0.71275,248,6,195
55.69355915,83.99717024,-17.1374551,51.30160226,73.49570395,-31.67057888,0.36545,0.1953,0.4386,248,21,159
56.18763884,78.01879148,-2.272133048,50.59934408,69.1788506,-15.66274027,0.34375,0.18925,0.3024,248,40,134
56.41387049,72.54000769,17.14310412,49.41109495,64.44419768,6.842588983,0.316,0.1793,0.1618,248,51,101
56.28285262,66.59938506,61.76329186,48.51105409,57.54142062,49.76353583,0.2874,0.172,0.0316,248,59,18
56.36399724,66.87380651,55.84812961,48.42968758,58.45559582,47.13222121,0.28885,0.17135,0.0356,248,59,32
56.45270332,67.17304967,50.39967356,48.08314922,58.80095323,42.6443722,0.2859,0.1686,0.0425,248,59,43
61.40217964,72.0810727,-19.96779376,55.05173118,73.84792486,-42.13383566,0.41755,0.2298,0.60735,248,74,180
61.63526408,62.08084074,8.438705134,53.12960576,60.82777878,-8.837569678,0.3512,0.21165,0.2856,248,86,129
61.59879037,56.74909315,32.01890772,51.57616563,54.85603522,19.26780334,0.3153,0.1977,0.12515,248,91,87
66.68545393,56.99009765,-9.849884575,59.59397785,59.1523639,-31.49431634,0.43385,0.27675,0.5768,248,109,176
66.68833064,52.16056137,4.128666709,58.41949406,52.89663124,-15.09247431,0.3967,0.26405,0.40135,248,113,150
66.66675716,46.91023698,23.16833383,56.90451217,45.18553925,7.515952548,0.35305,0.24825,0.22465,248,117,115
66.47728662,41.92479504,51.5981213,56.33226289,39.36906815,44.95385147,0.3292,0.24245,0.06905,248,120,61
71.47538549,47.3019545,-9.554803942,65.00620451,48.9619999,-32.75632049,0.4798,0.34055,0.69765,248,133,189
71.34817945,42.45683623,4.437947386,63.70488468,41.28498493,-15.35747918,0.43335,0.3244,0.48535,248,136,162
71.57795863,37.65000792,18.559555,62.69711378,35.17938327,1.259205511,0.399,0.31225,0.3306,248,140,136
71.45788085,32.33723427,42.11046208,62.0960582,28.00954192,32.71442931,0.3686,0.30515,0.14415,248,143,91
71.26216356,28.00472124,75.80919093,63.68440446,20.35355345,67.55339428,0.36615,0.32415,0.04635,248,145,3
76.16805824,42.55084406,-18.92205185,71.43603323,45.97025963,-46.27123376,0.57485,0.42825,1.0409,248,152,221
76.14829869,33.14396982,4.575594551,69.33041647,31.22005751,-16.67532167,0.48305,0.39805,0.5981,248,158,175
76.19839186,28.45755474,18.64635275,68.17143356,25.46534013,2.595967153,0.44505,0.38205,0.39405,248,161,148
76.23122646,23.46930989,37.28997442,68.11631867,17.53504774,28.82607841,0.41755,0.3813,0.21355,248,164,112
76.23424181,18.07687858,67.08547792,67.99481102,12.28191605,66.7528874,0.3988,0.37965,0.06475,248,167,48
81.04698361,14.02024206,37.89480212,74.90999794,4.606716341,31.55673558,0.4738,0.48135,0.267,248,185,123
85.78726556,9.532266166,23.73410343,81.49454995,-0.634623267,11.64670365,0.5617,0.5937,0.52115,248,203,164
85.64381775,4.559361481,42.27565621,81.42059704,-8.155723798,38.62370701,0.5308,0.59235,0.2945,248,205,126
85.7714371,-0.808037767,66.99177501,81.27785202,-13.77562764,72.90771113,0.50705,0.58975,0.116,248,208,72
90.543558,-5.194926576,47.46845153,88.14638026,-20.73021286,47.06917634,0.59685,0.7237,0.31655,248,226,128
90.47125251,-10.14216626,71.79842395,87.65961775,-26.35087248,79.21573396,0.56515,0.7136,0.1341,248,228,72
58.90164363,96.00434688,-58.05548258,57.90868639,94.32333538,-72.57123035,0.5352,0.25865,1.0888,249,2,245
56.31470952,72.57198774,21.72131304,49.00731247,67.29550885,9.515134771,0.31905,0.176,0.14685,249,50,93
56.26369207,66.98777935,67.77623929,48.62337769,60.31466174,51.01255522,0.29585,0.1729,0.03,249,58,0
61.32079096,76.94184577,-29.71678619,56.00760743,80.89677858,-53.78552484,0.45545,0.2392,0.76675,249,67,198
