BinNo,Dsno,Distance
3340,29906,1.544801477
3341,8438,1.415563501
3342,8483,1.90615794
3343,10497,3.186744004
3344,14536,2.23770482
3345,8523,2.748207732
3346,8481,3.067439633
3347,8438,2.191011325
3348,8438,3.023171365
3349,10454,2.520341494
3350,10323,1.117794951
3351,12428,1.899557475
3352,10237,2.463205836
3353,11993,3.12211128
3354,14140,1.795949105
3355,13921,2.78343549
3356,13751,2.803133571
3357,13834,0.958949744
3358,17916,2.452046202
3359,13750,1.772139166
3360,15896,1.50206721
3361,15678,2.771539209
3362,15548,0.896657574
3363,19717,2.651514531
3364,19452,3.542663747
3365,19062,2.322812877
3366,19022,1.267186493
3367,21078,2.250192841
3368,20991,2.719634439
3369,20862,2.97687234
3370,20776,1.737599844
3371,24941,2.178575842
3372,22620,3.572633545
3373,22579,2.537607738
3374,26523,1.75726873
3375,26435,2.841719198
3376,26180,3.05508405
3377,27981,2.60709965
3378,29820,2.88859437
3379,31923,1.587066086
3380,31793,2.867656661
3381,31580,2.86232464
3382,35352,3.186825562
3383,8438,1.969166541
3384,6683,2.34240473
3385,12561,2.40549561
3386,14580,1.178247408
3387,14625,3.610515216
3388,8653,1.025685948
3389,8611,1.895857274
3390,8480,2.949308785
3391,10585,2.22595938
3392,10366,1.469022213
3393,8435,3.330238889
3394,10194,2.55702215
3395,12296,2.916902971
3396,14404,2.769337818
3397,10190,3.342103338
3398,11993,3.277061632
3399,13792,3.997712028
3400,15506,1.619244074
3401,17564,1.497915646
3402,17347,2.885745764
3403,17305,1.158924979
3404,17264,1.722549828
3405,19104,1.675329148
3406,21296,2.908862704
3407,22878,2.007410746
3408,22790,2.8095884
3409,22578,2.818027112
3410,24506,3.105985999
3411,26306,1.793589546
3412,26220,2.560442689
3413,28106,0.952166759
3414,28020,2.023867598
3415,27980,1.770281983
3416,29780,1.994639443
3417,29783,2.387832358
3418,31836,1.696789574
3419,33904,3.601272491
3420,35266,2.978352584
3421,10497,2.009723491
3422,12605,2.597765352
3423,8568,0.764563555
3424,8526,2.439903339
3425,12472,2.255553143
3426,10238,1.720771668
3427,16293,2.565255955
3428,12123,2.12124214
3429,11994,2.582745494
3430,14184,3.020114253
3431,14097,2.206519614
3432,16159,3.478289217
3433,13794,3.753697728
3434,17696,3.310874902
3435,17477,2.780767893
3436,17434,0.576118152
3437,21516,2.472224853
3438,17264,2.328895864
3439,25165,2.498652453
3440,20820,1.75810274
3441,22576,2.445635098
3442,26225,2.089444495
3443,28634,2.727823714
3444,28498,2.390533643
3445,30211,0.966870715
3446,29993,2.562954062
3447,8523,3.074956024
3448,8653,3.445263572
3449,8611,2.994015096
3450,10629,2.392483256
3451,8528,2.407542553
3452,10542,1.624046552
3453,10369,1.929423381
3454,10282,1.301518208
3455,10240,2.710308289
3456,10240,2.06512739
3457,12255,2.485427159
3458,12167,1.100410667
3459,12082,2.30964414
3460,11997,1.625261053
3461,13880,1.939069835
3462,13838,2.657805728
3463,13753,2.591385492
3464,15985,2.99542058
3465,15854,3.104273912
3466,15636,1.70680132
3467,19761,2.878368088
3468,15594,1.966897739
3469,15553,1.441302048
3470,19409,2.879141861
3471,19192,1.698254812
3472,23363,1.879878058
3473,19063,2.082194724
3474,20904,3.127394839
3475,20863,1.89488436
3476,28027,2.937227226
3477,31707,2.451736715
3478,31621,1.905776295
3479,10412,2.552336133
3480,8525,2.96208673
3481,8485,1.094799507
3482,8484,3.400379055
3483,10410,1.523177515
3484,14361,1.939029708
3485,10412,2.144480907
3486,10283,3.11959213
3487,16337,0.898944987
3488,12386,3.011374913
3489,11996,1.482494794
3490,18048,2.999761264
3491,14010,1.621152878
3492,13967,2.751017353
3493,11952,2.799200461
3494,15766,1.46283965
3495,15723,2.797861159
3496,15509,2.865474286
3497,17393,2.499761339
3498,17307,3.163873514
3499,17310,2.550577136
3500,19540,2.491060453
3501,19105,2.224178284
3502,21209,2.027702061
3503,20822,2.320549227
3504,23009,3.284075172
3505,22749,2.851415039
3506,26831,1.88117734
3507,26654,3.035724573
3508,26221,3.109254788
3509,28149,2.653965066
3510,30124,2.221171236
3511,30036,2.259043352
3512,29781,0.25493149
3513,31581,2.232749583
3514,33550,3.257679077
3515,12518,3.397846701
3516,8613,2.651254188
3517,8615,3.271439952
3518,6727,2.118003755
3519,8573,3.168979058
3520,16471,2.469749787
3521,16426,1.198735875
3522,8523,3.34352753
3523,10327,3.090438825
3524,10324,2.533290613
3525,14272,2.712691702
3526,10236,2.877802371
3527,10240,2.39094818
3528,14141,1.276965938
3529,11993,2.745954556
3530,13797,3.335711239
3531,19849,2.23678269
3532,15595,3.292553341
3533,15553,3.507833333
3534,17653,1.055365933
3535,21606,2.935780588
3536,19322,2.070501357
3537,19234,1.848718102
3538,19019,2.35469875
3539,23185,2.627399853
3540,20991,2.356658972
3541,24985,2.923563602
3542,22662,3.287351016
3543,22577,2.312142489
3544,26349,2.026327504
3545,28366,2.529999491
3546,28021,0.60527818
3547,30345,1.840121102
3548,29907,1.616289637
3549,29821,1.588018599
3550,33769,3.695441003
3551,18362,3.299390764
3552,8479,2.833326793
3553,10541,1.514167249
3554,16472,2.452884111
3555,14449,3.821057881
3556,10238,2.36451929
3557,12385,2.815248806
3558,12298,1.863191946
3559,12210,1.55174027
3560,12122,2.456644136
3561,12038,1.877868402
3562,18093,2.871793909
3563,13880,1.254981911
3564,16028,2.661295064
3565,13751,2.357365899
3566,15852,2.351491896
3567,15591,2.941397565
3568,15508,0.905289347
3569,17784,3.133303174
3570,17390,2.977637387
3571,17307,2.214910977
3572,23408,1.224377204
3573,21122,2.896144467
3574,21034,2.804488831
3575,20867,2.734911537
3576,20819,2.661458571
3577,20823,2.294052636
3578,22922,2.381623694
3579,22791,3.333997398
3580,26567,2.878152867
3581,26262,3.467356662
3582,28279,2.79245325
3583,28236,1.600405072
3584,28107,2.007465571
3585,28026,2.169201029
3586,32057,1.810402864
3587,33724,3.540321989
3588,35482,2.382837317
3589,10324,2.327032149
3590,8654,2.323785343
3591,12517,2.466996679
3592,8611,3.294386461
3593,8569,2.316795903
3594,8527,2.644071615
3595,12648,2.802505775
3596,10498,3.349415878
3597,10455,2.718837693
3598,10367,2.044718583
3599,8479,3.158950302
3600,10239,3.258931919
3601,14317,3.161986706
3602,12080,3.340464048
3603,10193,2.733978531
3604,18183,1.148576726
3605,14053,2.657267715
3606,13923,1.823024131
3607,13795,3.425519022
3608,19894,2.185522016
3609,15679,0.930985249
3610,15551,1.809229288
3611,17521,2.475529034
3612,21651,1.350156048
3613,17523,2.411669651
3614,17349,0.728267796
3615,17308,1.783906069
3616,19453,1.583271428
3617,19193,3.024191617
3618,19107,2.085423523
3619,19065,1.384954038
3620,20906,2.745281869
3621,22879,3.50136325
3622,22578,3.629831614
3623,26479,3.284180683
3624,26437,2.877227209
3625,26223,1.697654558
3626,26225,1.578398574
3627,29782,1.787237933
3628,31750,1.939705034
3629,31582,1.455807334
3630,35309,3.271496113
3631,35267,3.155425758
3632,8483,3.414717639
3633,10585,2.006948918
3634,10281,2.63094747
3635,10284,2.306523137
3636,10284,0.460923437
3637,14185,2.46538389
3638,14011,1.381729011
3639,13881,2.625387817
3640,16072,1.741901861
3641,15809,2.539694235
3642,15767,1.649103088
3643,15592,2.377002809
3644,19584,2.513880714
3645,23453,2.541710192
3646,19065,2.676136936
3647,20820,2.263231043
3648,22619,2.94857165
3649,28543,2.366219056
3650,28022,1.569247203
3651,31622,1.889107497
3652,12517,2.826528384
3653,10457,3.707089203
3654,8570,2.292366978
3655,14493,2.15696242
3656,8526,2.206003892
3657,8528,2.709487566
3658,10324,2.387314677
3659,12429,2.913231644
3660,10239,2.482390886
3661,12342,2.018678367
3662,16205,2.730350688
3663,12168,2.291675088
3664,12126,2.677937645
3665,18228,0.670442045
3666,12038,3.256649278
3667,12039,1.793941041
3668,13795,1.577535627
3669,15941,1.454251166
3670,19939,3.064528477
3671,15595,2.491135907
3672,17828,2.28544458
3673,17697,1.600058965
3674,21696,2.587717015
3675,17308,0.850876216
3676,19365,2.675036534
3677,19235,2.443432706
3678,19111,2.755498793
3679,23229,3.634786959
3680,21253,3.424881155
3681,20866,1.875393424
3682,25075,3.096453027
3683,24897,3.576227526
3684,24550,2.377601635
3685,22624,3.520932802
3686,26876,2.560741039
3687,26742,1.460115027
3688,26223,2.403856876
3689,30255,1.122138442
3690,29950,2.211249777
3691,29822,1.494502267
3692,29827,2.771292291
3693,31967,2.415293098
3694,31837,0.867256173
3695,31663,2.660506999
3696,8481,2.724718202
3697,10456,3.718686791
3698,14537,2.622187529
3699,8525,2.26329958
3700,8528,1.95167688
3701,10542,1.267979066
3702,10412,2.378415128
3703,8481,1.883698375
3704,10239,2.282912547
3705,12254,2.105856267
3706,12211,2.453797942
3707,18318,1.233501855
3708,12039,3.321856739
3709,13879,3.187497466
3710,11992,2.092534407
3711,11950,3.682938883
3712,15507,3.250376689
3713,17392,1.764070034
3714,17350,1.561743335
3715,17310,1.564812523
3716,19278,1.130076025
3717,19062,3.270400734
3718,20947,2.608763005
3719,20861,1.622315999
3720,20821,1.768351178
3721,22579,3.965825913
3722,26350,2.099358348
3723,26264,2.959807968
3724,28150,1.835416544
3725,28063,2.407837481
3726,29863,1.828413058
3727,31880,2.687521337
3728,31584,1.66583153
3729,8568,2.191820024
3730,14580,2.311027679
3731,10629,2.574320018
3732,8482,1.402471556
3733,10454,2.024206735
3734,12472,2.2226976
3735,10368,3.532288462
3736,8482,3.673452419
3737,12385,2.146281769
3738,14449,3.03389441
3739,10279,2.93377238
3740,10192,2.47223546
3741,10150,3.333202584
3742,14229,2.190883338
3743,14097,1.82190387
3744,13922,2.271985274
3745,16116,2.89906233
3746,13796,2.870888225
3747,20030,3.039491823
3748,15853,1.664638444
3749,15636,3.258956916
3750,15594,1.948558208
3751,17872,3.126004132
3752,15552,1.754342021
3753,21786,1.880021124
3754,17609,2.640747139
3755,17479,2.120867464
3756,17310,2.324218286
3757,21473,4.029904728
3758,19497,2.934572854
3759,19111,2.757480185
3760,19149,1.818157957
3761,21166,3.151610409
3762,21035,2.426798201
3763,22748,2.392961227
3764,22620,2.424561039
3765,28455,1.712483447
3766,28024,2.623397447
3767,30390,2.973457052
3768,30167,1.833944411
3769,30037,2.618952028
3770,33551,2.575169691
3771,35224,2.701711648
3772,10368,2.75343217
3773,8528,2.925824807
3774,8526,2.656680877
3775,10283,2.388087496
3776,16293,2.03238605
3777,12083,2.968645293
3778,14010,2.103870429
3779,13838,3.419616467
3780,13797,2.07847408
3781,13797,3.005507945
3782,13797,2.101767937
3783,15985,1.438781011
3784,15766,2.033635814
3785,15723,1.636020772
3786,15554,2.122308504
3787,17522,1.203262465
3788,17352,1.22400485
3789,19110,2.256926483
3790,23318,3.165941794
3791,21123,2.079201074
3792,20822,2.637751134
3793,22965,3.297092065
3794,22706,2.725821241
3795,26610,3.056470439
3796,26438,3.336946748
3797,26226,3.155962634
3798,28193,2.516478807
3799,30080,1.308934207
3800,29779,2.570848596
3801,31579,1.875526741
3802,10285,1.946226443
3803,8570,2.385921239
3804,12473,3.553565802
3805,8528,3.359006899
3806,8528,1.675740515
3807,10541,3.146662017
3808,12561,2.408459986
3809,10413,2.382433018
3810,10326,2.390542521
3811,10286,2.814745494
3812,10285,2.776625757
3813,12298,1.380733014
3814,12255,1.605140201
3815,12213,3.261234991
3816,14273,1.889717857
3817,18050,3.629087876
3818,13925,2.60428063
3819,15682,2.970645397
3820,15596,1.933041101
3821,15554,1.685786565
3822,15555,1.402435248
3823,17741,1.7976878
3824,17393,1.096615368
3825,19192,3.140610739
3826,19150,2.526492976
3827,21296,3.119969144
3828,20949,1.011635068
3829,20863,2.359496923
3830,25119,3.142406573
3831,22923,2.351138543
3832,22835,2.346945242
3833,22622,2.878669281
3834,26966,3.221617406
3835,26568,3.332358181
3836,26480,2.432657943
3837,26265,1.863784971
3838,28588,1.590096613
3839,28368,2.652942149
3840,28280,1.796678547
3841,32147,2.412410707
3842,31751,1.554534307
3843,31584,1.896486669
3844,33859,2.170597246
3845,35310,2.747410535
3846,8526,3.976750416
3847,8574,3.346962059
3848,10543,2.417143639
3849,10456,2.371038803
3850,10372,2.560327554
3851,12429,2.921261374
3852,16381,2.8755775
3853,10329,2.748257629
3854,10331,2.874426657
3855,10325,2.588873364
3856,10239,2.226094032
3857,14186,1.776757865
3858,11994,3.00334187
3859,19806,3.261615602
3860,15595,1.868198344
3861,21561,2.528712115
3862,17352,2.35519222
3863,19409,2.461107756
3864,19279,0.879516746
3865,19110,0.216223468
3866,20868,1.233452548
3867,24986,2.752966439
3868,26786,1.799395821
3869,26351,2.291772592
3870,26271,2.814423031
3871,28065,1.771284458
3872,28025,2.936416886
3873,29951,1.871341015
3874,31665,1.441039849
3875,33593,3.758022757
3876,10413,3.706172622
3877,10630,0.864902042
3878,8574,1.756605682
3879,8573,2.307231612
3880,12650,3.402639367
3881,16426,1.993392266
3882,8612,3.384195531
3883,8572,3.092148695
3884,10369,3.339155159
3885,10326,3.157154911
3886,10242,2.934457494
3887,10241,2.996193114
3888,14099,2.656454989
3889,16293,2.864635891
3890,14011,2.910168681
3891,12123,3.169603926
3892,12081,2.766927611
3893,11995,2.012724732
3894,16073,0.805545851
3895,15942,2.381940076
3896,15724,2.65608236
3897,17653,2.071955188
3898,17481,2.690323929
3899,17394,1.933563475
3900,17353,2.238440506
3901,19585,1.877463121
3902,19367,1.940965166
3903,19110,2.324848484
3904,20864,2.141487288
3905,20868,1.628225396
3906,22622,2.476435367
3907,28151,2.331414388
3908,29865,1.479515015
3909,29780,1.931455982
3910,33769,2.410332463
3911,33681,2.834001785
3912,35225,2.377050104
3913,10371,3.473530937
3914,14493,3.478046371
3915,8573,1.972858226
3916,16471,1.751123976
3917,10456,3.611483568
3918,12518,1.380658583
3919,8527,1.641699254
3920,12386,2.162273773
3921,14361,2.290233629
3922,10240,3.020243654
3923,12041,3.066357026
3924,15854,2.533953576
3925,15767,2.748906949
3926,18004,2.953747738
3927,13792,2.444079516
3928,13751,3.265323964
3929,17829,1.862722938
3930,17610,2.331846545
3931,17523,1.63421909
3932,19193,0.91467933
3933,23407,3.916525633
3934,19151,1.805704511
3935,21254,2.27122835
3936,20991,2.171235683
3937,22749,2.144555662
3938,22663,3.00507656
3939,26266,3.168962284
3940,28026,2.167861473
3941,30300,1.44851216
3942,32057,1.811450151
3943,31793,2.801267211
3944,31580,1.027041261
3945,31585,3.38984453
3946,8571,0.53595045
3947,8658,2.954399966
3948,16516,2.511549071
3949,10587,1.228957984
3950,10544,2.365783434
3951,8569,2.427591002
3952,8528,2.451614452
3953,12299,2.561203341
3954,10411,2.883259767
3955,10282,2.342876162
3956,10240,2.934824662
3957,14230,1.960550356
3958,18182,3.334084221
3959,12123,3.125370347
3960,12037,3.059101557
3961,11996,2.667194465
3962,15598,3.138802081
3963,21606,2.996981767
3964,17353,1.595120842
3965,19111,1.916225039
3966,21385,2.900795488
3967,21167,3.213735128
3968,21079,0.773574408
3969,20950,2.855291674
3970,25210,2.796756438
3971,23054,3.171438908
3972,22624,2.568983481
3973,22624,2.744803878
3974,26699,3.045081495
3975,26394,2.667531198
3976,28498,1.480977533
3977,29993,2.073746941
3978,8527,2.413550743
3979,8569,2.509704755
3980,10674,2.12881221
3981,14493,1.582279998
3982,16562,3.37323608
3983,10369,2.181863468
3984,10329,2.0903342
3985,14405,1.434344143
3986,12214,2.87830865
3987,10282,2.061686433
3988,18228,3.252500561
3989,14142,2.127924915
3990,16117,2.154284405
3991,13841,2.661995768
3992,15986,2.058904374
3993,13880,3.05781528
3994,13793,2.296829591
3995,15598,2.981243362
3996,17437,2.257981879
3997,17395,1.529620705
3998,17355,1.44957477
3999,19498,2.871397711
4000,19235,2.959643252
4001,19153,2.87635933
4002,19110,1.994212425
4003,20865,2.782593647
4004,25030,2.866490682
4005,22836,3.447474687
4006,26308,3.554086207
4007,26267,2.199321241
4008,28633,3.343031263
4009,28193,2.991943505
4010,28066,1.88458681
4011,28026,3.209410529
4012,28027,2.018765269
4013,30211,2.341800681
4014,29781,1.981589733
4015,31968,3.152809734
4016,31881,1.686278799
4017,35352,3.264366983
4018,35311,2.329839064
4019,10329,2.590157125
4020,10373,2.157547361
4021,12387,2.959183714
4022,14318,3.262846141
4023,10457,3.011425474
4024,10284,2.173380071
4025,10330,2.660284754
4026,12386,1.907693935
4027,12213,3.112390101
4028,14274,2.777660533
4029,14055,0.718417174
4030,14012,2.005742777
4031,13883,1.747998023
4032,13842,0.60688391
4033,19894,2.52728396
4034,15598,2.371586738
4035,17873,2.839976477
4036,17697,2.771338989
4037,21651,2.076147754
4038,17354,1.079652971
4039,19629,3.047424082
4040,19410,1.192845973
4041,19323,2.664340857
4042,23453,1.652085216
4043,19193,2.131665292
4044,22966,2.645119158
4045,22879,3.098302042
4046,22750,2.272774819
4047,22664,2.464355906
4048,22668,2.60646283
4049,26831,2.181858352
4050,26611,2.518344186
4051,26481,2.492048797
4052,28411,1.712468366
4053,28152,2.878771525
4054,30124,3.063683747
4055,30081,0.639993092
4056,29907,2.367680327
4057,29866,1.585937878
4058,31707,2.671913693
4059,31621,3.07891746
4060,31581,1.472587118
4061,35226,3.161609117
4062,10373,1.630302232
4063,8528,3.765467585
4064,16517,1.777057161
4065,10588,2.626238914
4066,10500,0.878530954
4067,10415,3.249302803
4068,10373,1.921842389
4069,12343,1.160155871
4070,16294,2.439142051
4071,12300,2.381467003
4072,10370,2.944861829
4073,18273,0.733485706
4074,12128,3.911793881
4075,16161,2.239537818
4076,13970,2.84756802
4077,13884,2.761302966
4078,19984,2.3143
4079,15898,1.406285831
4080,15811,1.766308246
4081,15768,2.088503644
4082,15639,2.828469639
4083,15598,1.09491037
4084,17654,3.006590139
4085,17567,0.777382123
4086,17524,1.321132429
4087,17396,0.917829437
4088,17354,2.276886376
4089,19153,2.910897174
4090,21298,3.173412583
4091,20911,2.500423765
4092,20993,2.0377782
4093,20951,3.495772055
4094,20865,2.746939218
4095,22668,3.27722558
4096,26524,2.027748392
4097,28324,1.774342416
4098,28281,2.319416394
4099,29827,2.139506078
4100,29828,2.232256723
4101,10374,1.172118499
4102,12561,2.472863743
4103,10414,2.207401828
4104,10372,1.831143462
4105,18319,3.520442351
4106,12128,0.674545039
4107,12084,3.110738592
4108,16030,2.508002179
4109,15681,2.050434729
4110,17438,2.876251902
4111,23498,1.135817451
4112,23273,3.076406067
4113,21080,1.853111249
4114,20866,2.454333867
4115,22665,1.952449175
4116,26395,2.560189283
4117,26309,2.917497798
4118,24423,2.477624541
4119,28067,3.061626291
4120,33949,3.349598545
4121,33594,3.3175876
4122,12386,1.636169042
4123,10457,2.344287419
4124,10459,2.352907704
4125,8572,3.368958972
4126,12475,3.057234005
4127,16338,2.57876647
4128,10329,1.624513028
4129,12258,3.892902303
4130,14318,1.988370504
4131,12171,2.543422123
4132,12086,3.241560097
4133,14186,1.704953658
4134,14013,2.988488406
4135,12081,2.368267953
4136,13885,2.825251986
4137,20030,2.404272342
4138,17917,2.691367423
4139,15640,3.792982511
4140,17786,2.192608964
4141,21741,1.380426746
4142,17396,1.328151963
4143,19673,3.320491472
4144,19541,2.041162484
4145,19237,2.417053812
4146,19195,1.319971172
4147,19155,2.326749974
4148,21210,2.198477096
4149,21123,2.10413924
4150,20952,3.400065609
4151,25074,2.957317923
4152,24942,2.655394503
4153,22793,2.975176426
4154,30390,0.929692825
4155,29822,1.918402507
