BinNo,Dsno,Distance,l,a,b,lx,ax,bx
6348,28432,3.42269633111444,76.71156595,-17.57582267,76.70550768,75,-20,75,
6349,30398,1.15419368595085,81.14835114,-5.096007569,5.065078957,80,-5,5,
6350,30271,2.67521245785807,81.17288533,-19.28700644,47.29624517,80,-20,45,
6351,33954,1.21762432250977,90.39620751,-18.9767092,9.472264708,90,-20,10,
6352,33786,2.66566939732621,90.53632601,-38.46265806,72.11062254,90,-40,70,
6353,16314,2.80709652982309,41.93541479,68.56749241,11.44287301,40,70,10,
6354,18236,3.32926413442065,47.1626209,81.75192309,-53.17302545,45,80,-55,
6355,18236,3.22723237110954,47.2209031,81.89148409,-53.61981663,45,80,-55,
6356,18197,1.53995786560865,44.19835604,73.93846302,-24.2241286,45,75,-25,
6357,18157,2.40171548249538,42.64662456,69.53617696,-0.121365089,45,70,0,
6358,20123,2.92621405746187,51.29002988,83.10444704,-68.18191568,50,85,-70,
6359,18152,2.62456324160454,46.9174527,68.21958622,-25.20453392,45,70,-25,
6360,18068,3.93148960911368,47.22337773,57.56009575,2.864568131,45,60,5,
6361,19991,3.60221478932344,51.88860852,72.40163968,-53.09179768,50,70,-55,
6362,18026,3.91932126005279,47.39286984,52.56796464,21.92884864,45,55,20,
6363,19819,3.23209875964854,52.39484349,52.11936998,-14.53153662,50,50,-15,
6364,21625,3.8229421792375,52.50128078,42.64665188,13.31683578,55,45,15,
6365,19695,3.48418813573097,52.47923475,36.97293882,41.44930136,50,35,40,
6366,21703,3.42465370857408,57.19427834,56.79588483,-43.07953306,55,55,-45,
6367,21619,3.23907669665411,57.17467938,42.64123774,-14.55432294,55,45,-15,
6368,21493,3.93470485221671,57.30061839,27.75824467,32.27235348,55,30,30,
6369,23417,3.3695314390051,62.1740553,37.780381,-23.69596121,60,40,-25,
6370,23209,3.65987762951122,62.19124988,13.13431525,57.73894966,60,15,60,
6371,25214,3.91642872334642,66.91877679,37.49859929,-37.67326169,65,35,-40,
6372,25045,2.3755850558639,66.88911187,14.17986717,13.8159211,65,15,15,
6373,24963,3.28078067406021,66.88918891,3.740259261,57.36802457,65,5,55,
6374,26843,1.70684650951188,71.62781287,9.6217534,4.652898031,70,10,5,
6375,26801,2.0433485043397,71.52498013,4.71887379,18.66933221,70,5,20,
6376,28557,1.84492655030897,76.49842329,-4.922489109,23.92646673,75,-5,25,
6377,28475,2.64479052925927,76.15373985,-14.72147612,67.36351978,75,-15,65,
6378,30527,2.05599890094618,81.06994397,9.299068417,-23.39032727,80,10,-25,
6379,30441,0.985027199097481,80.9491236,0.003656916,-4.736505025,80,0,-5,
6380,30233,1.09479537050495,80.86997229,-24.57603065,80.51183504,80,-25,80,
6381,32029,2.29232454564215,85.59737243,-28.7727043,61.84164146,85,-30,60,
6382,33827,2.69157004336288,90.51216129,-33.43280187,52.12747036,90,-35,50,
6383,33787,2.4960113300168,90.50702591,-38.9075525,77.18621951,90,-40,75,
6384,16315,2.7546617830948,41.96978726,68.35213636,15.99631577,40,70,15,
6385,18238,1.44045721218658,46.37619409,79.59849846,-45.14072427,45,80,-45,
6386,18239,2.35285378831019,45.80493649,77.87654743,-39.38441298,45,80,-40,
6387,18195,1.79595651375689,46.58347562,74.22935714,-35.3523838,45,75,-35,
6388,18110,3.24105546559675,47.17797744,62.76295803,-10.86976895,45,65,-10,
6389,17983,3.15738812985679,47.30303513,51.94345775,30.94239109,45,50,30,
6390,17982,3.84673955184459,47.41411395,52.35262144,26.85327585,45,50,25,
6391,19948,3.34776661097726,52.059733,67.31695007,-43.73636096,50,65,-45,
6392,19788,3.23083316834047,48.00829941,47.19128508,56.29216153,50,45,55,
6393,19862,3.19521460823978,52.3179641,57.03929353,-24.17676205,50,55,-25,
6394,19822,3.58887901468785,52.49670307,47.50274813,-0.640514996,50,50,0,
6395,19736,3.89621438813375,52.4703944,42.23907754,17.98402137,50,40,20,
6396,19697,3.64231306256912,52.22556003,36.96098486,52.11373257,50,35,50,
6397,21541,3.57374838419253,52.52003837,36.88050133,46.75646878,55,35,45,
6398,21660,3.41181148454592,57.25507246,52.01796616,-33.42427211,55,50,-35,
6399,21617,3.39118991075644,57.30499008,47.0863425,-23.64561279,55,45,-25,
6400,21532,3.37885146493486,57.35703664,37.39361707,-0.362784815,55,35,0,
6401,21535,3.44518822834528,57.37565479,32.82404726,13.77901027,55,35,15,
6402,23502,3.62391580418915,61.88641617,51.96598307,-47.61062553,60,50,-50,
6403,21449,4.05511068386501,57.29683954,27.47460742,37.2460563,55,25,35,
6404,23332,3.01322094604399,62.22202859,27.96727565,0.100603836,60,30,0,
6405,23210,1.61838849351685,60.74264853,15.91182375,66.11185967,60,15,65,
6406,23290,2.84936800975398,62.07173868,23.61302741,13.62046967,60,25,15,
6407,23249,3.42442396292342,62.12455188,18.35076624,32.88033333,60,20,35,
6408,23210,3.31955730510892,61.92763798,13.25487593,67.06354416,60,15,65,
6409,23210,2.55058021020809,61.96090013,13.46034816,64.46166711,60,15,65,
6410,25216,2.80849060986178,66.76631741,33.27175763,-28.66548862,65,35,-30,
6411,25173,2.52854099218499,66.80997265,28.40396178,-19.24489699,65,30,-20,
6412,25130,2.34495899580954,66.93073049,23.73050969,-9.600616951,65,25,-10,
6413,25004,2.79401991207035,66.80898689,9.374108712,32.96471776,65,10,35,
6414,24965,3.07202326550906,66.89274502,3.525512176,63.08147742,65,5,65,
6415,27015,3.12957468779035,71.5866925,28.24353678,-32.95268918,70,30,-35,
6416,26886,2.05545250152994,71.69363555,13.89610034,-4.628665716,70,15,-5,
6417,26759,2.79167439133002,71.4979831,-0.079984535,37.35437784,70,0,35,
6418,26719,3.04302809789962,71.70017877,-5.500376363,62.47366846,70,-5,60,
6419,28771,2.54328421538647,76.31242592,18.80557636,-28.17813695,75,20,-30,
6420,28642,1.35259007725448,76.33480332,4.818536046,0.121946084,75,5,0,
6421,28515,2.70067547585268,76.25499262,-9.280306492,42.28050056,75,-10,40,
6422,28477,1.65689020085212,76.13500423,-15.08302089,73.79577491,75,-15,75,
6423,30484,1.43589156534955,81.05116791,4.840286278,-14.03494967,80,5,-15,
6424,30356,1.62353650039942,80.94376686,-9.295255795,18.88263234,80,-10,20,
6425,30314,2.49897727051304,80.95441641,-13.9892466,32.92337912,80,-15,35,
6426,30272,2.55019354622179,80.93595165,-19.0844835,52.18844949,80,-20,50,
6427,32155,1.30645253595103,85.84848929,-14.31202951,14.28335451,85,-15,15,
6428,32071,2.68094534684555,85.87594024,-23.98124762,42.68001288,85,-25,45,
6429,34040,0.939278995177966,90.47877135,-9.241016897,-9.722569514,90,-10,-10,
6430,33997,1.16539188302684,90.46951405,-13.93761202,-0.095008304,90,-15,0,
6431,16317,2.87967176417721,41.89042097,67.82868298,24.93518932,40,70,25,
6432,16316,2.78392379428227,42.02098242,68.18051913,20.59611334,40,70,20,
6433,18069,3.87694861983116,47.20170655,57.77729605,7.710282546,45,60,10,
6434,17984,3.22116257091705,47.20179574,52.26578401,35.62785878,45,50,35,
6435,19905,3.50399075041054,52.22622446,62.36984632,-33.69397387,50,60,-35,
6436,21790,3.77638219651914,56.94675888,67.07131569,-57.51386974,55,65,-60,
6437,19737,3.87733924640071,52.45571003,41.89945989,22.67722149,50,40,25,
6438,19699,3.0471358771324,52.25253776,36.80051023,60.98451694,50,35,60,
6439,21499,1.68012126824785,54.76480965,30.66093493,61.52664927,55,30,60,
6440,21450,3.87198279156977,57.30993299,27.27833204,42.11321164,55,25,40,
6441,25088,2.16930388273771,66.76460351,18.82470445,4.540942097,65,20,5,
6442,25046,2.60966293623967,66.89692853,13.77535909,18.69146745,65,15,20,
6443,25005,3.13073856897344,66.77598835,8.926993714,37.65563508,65,10,40,
6444,24966,2.08330035957137,66.64106674,3.761417768,70.33608689,65,5,70,
6445,26972,2.70193100826243,71.72643163,23.45145722,-23.61368104,70,25,-25,
6446,26929,2.1346200700075,71.58808092,18.90082926,-14.09092051,70,20,-15,
6447,26721,2.27724754147801,71.44227273,-5.283562949,68.26066168,70,-5,70,
6448,28728,1.56824021484151,76.27775072,14.52694218,-19.22350353,75,15,-20,
6449,28685,1.64318798399768,76.43154143,9.460444214,-9.400303878,75,10,-10,
6450,28600,1.68954254561523,76.28300189,-0.085714702,13.90404692,75,0,15,
6451,28558,2.18386346852075,76.24943955,-4.844184798,28.2156564,75,-5,30,
6452,28516,2.43746720627396,76.21076824,-9.824046906,47.10815729,75,-10,45,
6453,28477,2.42709071346686,76.16923773,-15.02560705,77.12673382,75,-15,75,
6454,32113,1.83696308674302,85.87309451,-19.15666128,28.62126175,85,-20,30,
6455,32030,2.20807539664001,85.63068181,-28.85642332,66.78046898,85,-30,65,
6456,33912,2.00066241924095,90.49915205,-23.55418395,23.7103825,90,-25,25,
6457,33870,2.85303499843944,90.52715455,-28.39706473,37.69945326,90,-30,40,
6458,33789,2.5155596700876,90.2777332,-38.61462917,82.91873779,90,-40,85,
6459,35754,1.62802960115777,95.29635567,-23.56229724,9.295965574,95,-25,10,
6460,16318,3.02744809300829,41.95829169,67.69972452,30.19816238,40,70,30,
6461,20167,1.64839053883292,50.77480372,89.49879117,-73.63410825,50,90,-75,
6462,18159,2.79680143151096,42.85911375,69.20249315,8.38671542,45,70,10,
6463,18153,2.49720620812404,46.89261645,68.48579437,-20.60101841,45,70,-20,
6464,20080,3.1705631683788,51.60683411,77.88628219,-58.26715495,50,80,-60,
6465,18111,3.30947055268499,47.12196057,62.75819008,-6.193384666,45,65,-5,
6466,18025,4.04976668218039,47.17415837,57.39398166,12.56227619,45,55,15,
6467,17986,2.96668165395656,47.17576477,51.87083826,45.75313472,45,50,45,
6468,17985,3.28499584289235,47.26216769,52.18912071,40.93890657,45,50,40,
6469,19820,3.38402781664677,52.37718948,52.40828599,-9.972196576,50,50,-10,
6470,21623,3.42089421191199,52.56112452,47.23306333,4.123739898,55,45,5,
6471,21575,3.32563592688555,57.28684955,42.41342304,-9.925416598,55,40,-10,
6472,21536,3.69594620577716,57.4544053,32.70289847,18.46401903,55,35,20,
6473,21451,3.66410871731125,57.3394949,27.16784026,46.80358668,55,25,45,
6474,23459,3.59365561931344,62.10281035,47.08340243,-37.96235831,60,45,-40,
6475,23375,2.61010884399068,62.07136553,33.41588057,-9.887400488,60,35,-10,
6476,23291,3.01549382757618,62.10292364,23.30322778,18.66138907,60,25,20,
6477,23249,3.57938022275306,62.22819059,18.46335364,37.3421886,60,20,35,
6478,24966,1.63400946531641,66.0155539,5.805594324,69.00518595,65,5,70,
6479,26844,1.8842871955804,71.67843031,9.323617384,9.474722467,70,10,10,
6480,26802,2.19238307123039,71.61466076,4.68121491,23.55162497,70,5,25,
6481,26760,2.93805148734674,71.53886889,-0.23386774,42.49185372,70,0,40,
6482,26722,1.95151281802371,71.45518099,-5.416638264,73.76822765,70,-5,75,
6483,30399,1.18160750517543,80.9828851,-4.760927012,9.389281339,80,-5,10,
6484,30315,2.38471010307312,80.94659637,-14.43588715,37.88515384,80,-15,40,
6485,30273,2.21252721127538,80.97769049,-19.13950318,56.78855897,80,-20,55,
6486,30233,2.15101974796981,81.85022534,-24.71008507,81.05806497,80,-25,80,
6487,32198,0.973806509509848,85.89260452,-9.610959551,4.98572352,85,-10,5,
6488,33828,2.72463667753187,90.56922265,-33.44419684,57.16312439,90,-35,55,
6489,35797,1.06670913230828,95.28125325,-18.99766019,0.232550828,95,-20,0,
6490,16275,3.12366792229175,41.9645877,67.40244816,39.64512073,40,65,40,
6491,16319,3.123390083684,42.05925296,67.65980628,34.80369357,40,70,35,
6492,18239,1.7823485537432,46.41761145,78.92109197,-40.05569207,45,80,-40,
6493,18237,3.2638151076969,47.31830438,81.12537054,-47.99712831,45,80,-50,
6494,18198,2.62855280311707,44.51651608,73.63037889,-17.80918482,45,75,-20,
6495,18196,1.79780851909709,46.41122509,74.69281262,-31.07060503,45,75,-30,
6496,19992,3.357261129607,51.74733505,72.44040238,-48.49585282,50,70,-50,
6497,17989,3.13867176085524,47.1769384,51.57357594,58.37640572,45,50,60,
6498,17987,3.79996421729788,47.24701867,51.83284082,52.45587656,45,50,50,
6499,19863,3.15418223216203,52.27823413,57.16451688,-19.72910984,50,55,-20,
6500,19779,3.54473910378685,52.31830818,47.19572231,8.460705995,50,45,10,
6501,21747,3.61343133787858,57.08736695,62.10884188,-47.93782368,55,60,-50,
6502,19737,4.17102197391664,52.40786817,42.46990234,27.34503254,50,40,25,
6503,21618,3.17581285847443,57.19446916,47.22135645,-19.42063143,55,45,-20,
6504,21578,3.23533862038452,57.30930414,37.91384194,4.115423872,55,40,5,
6505,21537,3.8687265154815,57.21077666,32.81664988,22.69511526,55,35,25,
6506,21497,3.75378513733733,57.14890701,27.58582047,51.90914607,55,30,50,
6507,23461,3.51376279061406,62.10599949,42.60531392,-28.52461067,60,45,-30,
6508,23418,3.0546943044641,62.0858481,38.00572085,-18.99837848,60,40,-20,
6509,23255,1.80688762919479,60.18264952,19.45937261,63.28558929,60,20,65,
6510,23333,2.70730281554477,62.12079117,28.43694279,4.37663373,60,30,5,
6511,23250,3.54686458976334,62.2235562,18.18549412,42.08413403,60,20,40,
6512,25259,3.86048481623172,66.82571926,42.44471277,-42.36505215,65,40,-40,
6513,25131,2.62482382028475,66.96584206,23.27908953,-4.74774569,65,25,-5,
6514,25005,3.22028112597305,66.8545866,8.964642948,42.42048649,65,10,40,
6515,28517,2.30542127098665,76.25911148,-9.876213832,51.92724739,75,-10,50,
6516,30357,1.85519722500005,80.98874234,-9.521334316,23.50500017,80,-10,25,
6517,32284,0.991395487527803,85.73074635,0.227349024,-14.3697721,85,0,-15,
6518,32241,0.904198604427162,85.68244361,-4.513304535,-4.660922782,85,-5,-5,
6519,32071,2.75396669021429,85.68996639,-23.5334985,47.2265786,85,-25,45,
6520,32031,2.38925930430814,85.66871719,-28.9031465,72.01451973,85,-30,70,
6521,31989,2.81810911832258,87.01984148,-33.03508633,84.96692935,85,-35,85,
6522,33955,1.52764597564507,90.50274243,-18.93060258,14.03183605,90,-20,15,
6523,33790,2.77462996004666,90.33093845,-38.48338747,87.70023097,90,-40,90,
6524,33790,2.69343250615155,92.11458176,-41.31553735,88.97409351,90,-40,90,
6525,16278,2.90662884501339,41.96325816,67.08205291,54.49091816,40,65,55,
6526,16276,3.21410922567613,42.07210563,67.37944853,45.61245495,40,65,45,
6527,18195,3.04037934856695,45.98170849,77.41279421,-33.43201431,45,75,-35,
6528,18160,3.4181949851707,42.91791883,68.75173338,17.40641339,45,70,15,
6529,18154,2.53110881440498,46.73422481,68.57184203,-16.16590778,45,70,-15,
6530,18112,3.5799146733174,47.12127068,62.90778592,-1.984600719,45,65,0,
6531,18070,3.67975351929695,47.21810925,57.80968598,16.95527538,45,60,15,
6532,19949,3.23759909383739,52.06878754,67.1924805,-38.81881616,50,65,-40,
6533,19906,3.25040606429894,52.16570017,62.33696016,-29.35696068,50,60,-30,
6534,21835,3.39599896220516,56.91510669,71.78839358,-62.16028325,55,70,-60,
6535,19821,3.38679647193101,52.24062638,52.47628519,-5.563910831,50,50,-5,
6536,19738,3.89546676719424,52.42570796,42.26765959,32.03674304,50,40,30,
6537,21704,3.47306184848543,57.23575831,56.96781895,-38.21359804,55,55,-40,
6538,21661,3.34728047266796,57.20470298,52.11378192,-28.63051202,55,50,-30,
6539,23547,3.27053925838559,61.99321452,56.63575664,-52.01192026,60,55,-50,
6540,21455,3.06710868405623,57.1015456,27.0637587,64.14468614,55,25,65,
6541,21454,3.82462394884171,57.18068712,27.4827527,58.07430764,55,25,60,
6542,23292,3.35102139857998,62.17038822,23.19179098,23.19746303,60,25,25,
6543,23251,3.16651858955796,61.99086221,18.46129242,46.92241687,60,20,45,
6544,25260,3.4828671106301,66.84203704,37.69376045,-33.15107545,65,40,-35,
6545,25174,2.76867110489827,66.91309876,28.11326843,-14.33228988,65,30,-15,
6546,25089,2.44303006119789,66.86866578,18.76812646,9.020729014,65,20,10,
6547,25047,2.64868971037365,67.01899698,13.84344511,23.73446092,65,15,25,
6548,25006,2.98020635613888,66.84958524,8.694375742,46.93804274,65,10,45,
6549,27059,3.39376838207376,71.64274998,32.9415078,-37.85952197,70,35,-40,
6550,26887,1.72269396981755,71.57118479,14.29810504,-0.079977087,70,15,0,
6551,26803,2.43445532387235,71.63307746,4.370947562,28.30768686,70,5,30,
6552,26761,2.6143051289725,71.60754086,-0.196648603,47.05225072,70,0,45,
6553,28815,2.68709989876019,76.28313393,23.52298329,-33.15812736,75,25,-35,
6554,28643,1.4667570015768,76.43134636,4.69346918,4.906927148,75,5,5,
6555,28559,2.45445444476803,76.34049996,-4.793841973,32.95429588,75,-5,35,
6556,30571,2.1167380197133,81.03952242,14.27240322,-28.3057226,80,15,-30,
6557,30442,1.07822435438915,81.07817446,0.010258958,-0.00153166,80,0,0,
6558,30274,2.3887819001782,81.01669241,-19.22100391,62.01637809,80,-20,60,
6559,32156,1.94481321932916,85.6825074,-13.91802285,18.53514248,85,-15,20,
6560,32114,2.57671390109973,85.67234479,-18.84828756,32.79524027,85,-20,35,
6561,32033,2.36924557206452,85.64147233,-29.33050687,77.81972094,85,-30,80,
6562,33871,2.90351912453742,90.56361834,-28.59630692,42.52161274,90,-30,45,
6563,33829,2.43994676244631,90.58198415,-33.68110642,61.96854118,90,-35,60,
6564,18200,2.48785954246263,44.47340702,72.9458813,-11.30105392,45,75,-10,
6565,20124,2.38560598997713,51.26114321,83.62632414,-63.51216655,50,85,-65,
6566,18071,3.81951103998194,47.22689908,57.54588994,21.89919164,45,60,20,
6567,19780,3.59241657804061,52.41997908,47.06757499,13.33437946,50,45,15,
6568,19740,3.26771849029521,52.35048176,41.65582986,41.55288348,50,40,40,
6569,19739,3.66120767555888,52.45896409,42.13122431,36.67804058,50,40,35,
6570,21621,3.21758167196722,57.19146945,42.64414335,-5.015261394,55,45,-5,
6571,21579,3.55492657689671,57.36277164,37.65699238,8.748949067,55,40,10,
6572,21537,3.98263328080474,57.32139954,32.84342726,27.41281289,55,35,25,
6573,23376,2.8901221029326,62.13893075,33.06091442,-4.866852976,60,35,-5,
6574,23334,2.99800350209223,62.12572114,27.98365997,9.364620179,60,30,10,
6575,23252,3.46470005547674,62.00033132,18.26220072,52.23223537,60,20,50,
6576,25217,2.99789861132327,66.937441,33.11907029,-23.69776274,65,35,-25,
6577,27016,2.5971814611755,71.48074153,28.45123891,-28.5323164,70,30,-30,
6578,26930,2.28920611395541,71.67620558,18.61974247,-9.274956114,70,20,-10,
6579,26845,2.06288972766735,71.74656279,9.129093471,14.33175284,70,10,15,
6580,26762,2.83607297099205,71.58147304,-0.605649886,52.27495959,70,0,50,
6581,28772,2.55273607992534,76.41076033,18.48748663,-23.50383153,75,20,-25,
6582,28686,1.30773404552071,76.26670124,9.676908183,-5.035326763,75,10,-5,
6583,28601,1.88194427465606,76.41738438,0.057050537,18.76327812,75,0,20,
6584,28518,2.39932183755548,76.3133772,-9.887628627,57.00478385,75,-10,55,
6585,30528,1.39484586654002,80.98723388,9.764282065,-19.04323393,80,10,-20,
6586,30485,1.35768809880286,81.15804379,4.680688086,-9.367314094,80,5,-10,
6587,30315,2.74523033148988,81.0382546,-14.3026945,42.44378436,80,-15,40,
6588,30275,2.39719575249886,80.9948742,-19.60049396,67.14410068,80,-20,65,
6589,32072,2.3806330466651,85.70459715,-23.78266649,51.92069146,85,-25,50,
6590,34084,0.846105572254462,90.55936115,-4.934171508,-14.36859177,90,-5,-15,
6591,33998,0.95286743924456,90.53598349,-14.22167265,4.877997576,90,-15,5,
6592,33913,1.94804600195492,90.5634282,-23.69086293,28.67199698,90,-25,30,
6593,18163,3.03932532848404,42.99233775,68.33725697,28.43728558,45,70,30,
6594,18197,1.89275359627713,46.05490307,75.6065458,-26.44975787,45,75,-25,
6595,18155,2.74864445585733,46.69802213,68.4368518,-11.49276083,45,70,-10,
6596,18113,3.60804400632405,47.11339338,63.01311032,2.85434873,45,65,5,
6597,18028,3.18514374633587,47.00705213,57.33309956,30.82068805,45,55,30,
6598,18072,3.27681048166453,47.13622105,57.77383409,26.10373543,45,60,25,
6599,21879,3.30560384357919,56.59408344,76.82596879,-67.24761045,55,75,-65,
6600,19864,3.27693964372674,52.26529581,57.35950145,-15.19879947,50,55,-15,
6601,19822,3.25656762781673,52.29577169,52.15447412,-0.832409952,50,50,0,
6602,21791,3.53730987301102,56.95781361,66.96816075,-52.80777048,55,65,-55,
6603,19741,3.29035038140237,52.21479425,42.1027024,46.22463655,50,40,45,
6604,21493,4.20075690019416,57.30540084,32.49843309,32.46765427,55,30,30,
6605,23503,3.72229994300248,61.9576359,52.29796941,-42.82226835,60,50,-45,
6606,23419,3.40371735190902,62.12360412,37.50361891,-14.0814801,60,40,-15,
6607,25302,3.75369800756152,66.7285703,47.25607914,-47.54798035,65,45,-50,
6608,23293,3.43010897810317,62.2356615,23.06341386,28.26302004,60,25,30,
6609,23253,3.6939454673755,62.02413347,18.14609411,57.47207398,60,20,55,
6610,25132,2.37301170999641,66.793213,23.45534172,-0.172053801,65,25,0,
6611,25048,2.95396953558119,66.8407257,14.2596019,27.81151295,65,15,30,
6612,25007,3.27490552293081,66.93873375,8.79372597,52.3475989,65,10,50,
6613,26973,2.21072844926832,71.64660555,23.83326365,-19.09737232,70,25,-20,
6614,26804,2.69722875615569,71.66597246,4.153747232,33.05489461,70,5,35,
6615,26763,2.87034911388174,71.57293349,-0.893007422,57.22874898,70,0,55,
6616,28729,1.88053317434614,76.3746934,14.19630775,-13.99964914,75,15,-15,
6617,28560,2.80185825551668,76.36639756,-5.020055606,37.55398995,75,-5,40,
6618,28519,2.46159717016098,76.29696095,-10.22696312,62.07986554,75,-10,60,
6619,30400,1.4198760885535,81.07977112,-4.801833377,14.09951545,80,-5,15,
6620,30358,2.16695030482294,81.04801923,-9.648407574,28.13621029,80,-10,30,
6621,32199,1.24580097430175,85.71092716,-9.361447722,9.200716803,85,-10,10,
6622,32034,1.17491016829136,85.6833207,-29.35016449,84.299143,85,-30,85,
6623,34041,0.874819307327498,90.58162227,-9.410935734,-4.71710842,90,-10,-5,
6624,33830,2.32710255621482,90.34802275,-33.45098445,66.70142214,90,-35,65,
6625,35755,1.51212481971978,95.36409759,-23.76960941,14.19994162,95,-25,15,
6626,18240,2.21248005212189,46.71712757,78.6061043,-35.05996388,45,80,-35,
6627,18196,3.18733266402859,46.05646708,76.78654677,-27.58107101,45,75,-30,
6628,18166,3.17203504415976,42.86031611,67.66245705,44.86052911,45,70,45,
6629,20081,3.09218802008432,51.64960835,77.92506914,-53.40780624,50,80,-55,
6630,18114,3.79365453130912,46.95692284,62.91819663,7.504331266,45,65,10,
6631,18029,3.13728813269157,47.06712529,57.23945459,35.74458915,45,55,35,
6632,19907,3.11227783337696,52.09266786,62.23479226,-24.44078797,50,60,-25,
6633,19781,3.96705918633346,52.35981171,47.48566979,18.00242823,50,45,20,
6634,21748,3.27283998042406,57.00663613,61.95552994,-43.30861133,55,60,-45,
6635,19744,2.96194818970391,52.14482527,41.50878308,61.3771112,50,40,60,
6636,19742,3.70687236503517,52.26688747,42.04365914,52.10370655,50,40,50,
6637,21664,3.31784420225338,57.20205233,47.58794347,-14.41601457,55,50,-15,
6638,21577,3.2039759428841,57.21921002,42.2648146,-0.459547122,55,40,0,
6639,23591,3.32762091333647,61.91876164,61.62025121,-57.18316301,60,60,-55,
6640,21535,3.53742757632293,57.41112513,37.37070123,13.96094026,55,35,15,
6641,21494,3.80123156287944,57.31986254,32.30411578,36.93872372,55,30,35,
6642,23460,3.60811926105703,62.09596692,47.34719714,-33.2347485,60,45,-35,
6643,23462,3.22220885482787,62.01822865,42.76251001,-23.8585003,60,45,-25,
6644,23335,3.33069693136615,62.17063418,27.73874595,13.87366993,60,30,15,
6645,23293,3.53119510685541,61.99398506,23.25709074,32.33572896,60,25,30,
6646,23255,3.91254183319999,61.99749992,17.73050763,67.48342144,60,20,65,
6647,23255,2.99171338474894,62.04008893,17.98235094,64.15295903,60,20,65,
6648,25090,2.56066470762319,66.96754423,18.67112201,14.04090838,65,20,15,
6649,25049,3.27896293846321,66.79609393,13.74803815,32.55905017,65,15,35,
6650,25008,3.29602230204817,66.94822619,8.613842806,57.26864408,65,10,55,
6651,26888,1.94785706053772,71.61611151,13.94786245,4.725523605,70,15,5,
6652,28644,1.43930096031833,76.22603246,4.838804286,9.263489577,75,5,10,
6653,28602,2.17403990511234,76.40856355,-0.412576422,23.3961986,75,0,25,
6654,30316,2.57921865745748,81.05843843,-14.54026176,47.3066681,80,-15,45,
6655,30277,2.56396501514707,81.05037025,-19.55373672,72.70402787,80,-20,75,
6656,32115,2.54793693892475,85.71927154,-19.0187416,37.76130327,85,-20,40,
6657,32073,2.29365861062418,85.72206332,-24.01242037,56.9401497,85,-25,55,
6658,33871,2.72259552736975,90.61383975,-28.68584846,47.30406877,90,-30,45,
6659,35798,0.952008509549037,95.35205148,-19.18669453,4.652272851,95,-20,5,
6660,18198,2.55106614015674,45.7806481,75.97002749,-22.22656095,45,75,-20,
6661,20168,2.21300735977871,51.09733755,88.89139255,-68.43020976,50,90,-70,
6662,18201,2.54611627698739,44.66177124,72.568097,-4.326088136,45,75,-5,
6663,18156,2.82179903813533,46.60049708,68.60644735,-6.859830616,45,70,-5,
6664,18114,3.21367472198688,46.84521774,62.95028665,11.64971267,45,65,10,
6665,18031,2.99203445645451,46.92234475,57.26597443,45.34960082,45,55,45,
6666,18075,3.18170963930645,47.01164301,57.57083329,40.41918698,45,60,40,
6667,20038,2.9838533719961,51.85088112,72.88734176,-43.99287777,50,75,-45,
6668,19995,3.32678781497894,51.98413584,67.5244167,-33.99889588,50,70,-35,
6669,19865,3.07513637770753,52.09697478,57.22868213,-10.30353991,50,55,-10,
6670,19823,3.47066527890289,52.20084235,52.35667733,3.716301285,50,50,5,
6671,19782,3.92554046298011,52.35084127,47.17025343,22.72548614,50,45,25,
6672,21705,3.3352615105962,57.18766659,56.98673024,-33.45371827,55,55,-35,
6673,21662,3.41986986328015,57.18732639,52.30765985,-23.74070688,55,50,-25,
6674,21536,3.72345093459153,57.16562806,37.43228748,18.1949738,55,35,20,
6675,21540,3.56268040046053,57.12398779,32.63637442,41.61078913,55,35,40,
6676,23377,3.13364051666767,62.22852694,32.80761588,0.216384925,60,35,0,
6677,25304,3.66888764874141,66.75115639,42.58136668,-37.86823999,65,45,-40,
6678,25175,2.40309167865068,66.81785408,28.45994464,-9.686175769,65,30,-10,
6679,27103,3.52589897457342,71.48569473,37.92062637,-42.57082729,70,40,-45,
6680,25011,2.47701178039106,66.60598702,8.225610857,70.63869885,65,10,70,
6681,25010,2.92565102890439,66.71365954,8.925608963,62.88611996,65,10,65,
6682,26846,1.99464790586815,71.59345076,9.550290779,18.88766167,70,10,20,
6683,26804,2.91183507141657,71.47067887,4.536284677,37.46999094,70,5,35,
6684,26767,2.75412869485639,71.49517594,-1.90585439,73.68950665,70,0,75,
6685,26764,2.92616239873623,71.66472431,-0.700946161,62.30212811,70,0,60,
6686,28561,2.79333147668499,76.39230798,-5.250785915,42.59141418,75,-5,45,
6687,28520,2.83150053636786,76.36818527,-10.11547968,67.47631355,75,-10,65,
6688,30443,1.21772311394952,81.15482147,-0.188412183,4.662749642,80,0,5,
6689,30278,1.10704448814309,81.01299564,-20.0647968,80.44180166,80,-20,80,
6690,32328,1.38929561641223,85.86896414,4.606311881,-18.99002312,85,5,-20,
6691,32285,1.03162988742126,85.78970709,-0.195443252,-9.365630335,85,0,-10,
6692,32242,0.897303349030964,85.79116258,-4.57847778,-0.039167464,85,-5,0,
6693,32157,1.85168404572227,85.76114537,-14.02281557,23.62359086,85,-15,25,
6694,33956,1.54650533000682,90.60781425,-18.91813252,19.07706808,90,-20,20,
